"event_pk";"event_pk_depth";"work_area";"site_id";"date";"survey";"line_out_depth";"ctd_depth";"specific_conductance_ysi";"orp_ysi";"dissolved_O2_ysi";"temp_ysi";"ph_ysi";"salinity_ysi";"lat";"long";"nuts_N";"x.no2_no3_um";"sd.no2_no3_um";"x.po4";"sd.po4";"x.sio2";"sd.sio2";"chloro_N";"x.chla";"sd.chla";"x.phaeo";"sd.phaeo";"pom_N";"x.ug_n";"sd.ug_n";"x.ug_c";"sd.ug_c";"x.c_n";"sd.c_n";"do13c_N";"x.c_doc_ppm";"sd.c_doc_ppm";"x.delta_13cvpdb_doc";"sd.delta_13cvpdb_doc";"filename";"ctd_model";"date_time";"ctd_N";"x.conductivity_mS.cm";"sd.conductivity_mS.cm";"x.temp_C";"sd.temp_C";"x.pressure_dbar";"sd.pressure_dbar";"x.PAR";"sd.PAR";"x.chlorophyll_ugL";"sd.chlorophyll_ugL";"x.turbidity_ftu";"sd.turbidity_ftu";"x.o2_mLL";"sd.o2_mLL";"x.salinity_psu";"sd.salinity_psu";"x.depth_m";"sd.depth_m";"site_name";"spatial_id";"seascape";"region";"habitat1";"habitat2";"ns_site_lat";"ns_site_long";"Date";"Year";"Month"
375020;"375020_5";"CALVERT";"KFPS04";2018-04-02;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.6796000000001;-128.1171;1;15.6724473116587;NA;1.353;NA;27.5320414090443;NA;1;1.00083949813076;NA;0.921700820098296;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Choked_Sandspit";"ocean_site";"Choked";"Hakai_Pass";"seagrass";"fish";"51.6796333";"-128.1170667";2018-04-02;"2018";4
375021;"375021_0";"CALVERT";"MACRO1";2018-04-02;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.8035;-128.2545;1;13.4776668028223;NA;1.261;NA;26.3052372979491;NA;1;0.327211729678076;NA;0.617577027796398;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Triquet_Macro";"nearshore_site";"Triquet";"Outer_Coast";"kelp";"macro";"51.80571667";"-128.2579833";2018-04-02;"2018";4
375021;"375021_5";"CALVERT";"MACRO1";2018-04-02;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.8035;-128.2545;1;14.4806860993193;NA;1.292;NA;26.6539855680152;NA;1;0.490638630237484;NA;0.529841323868293;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Triquet_Macro";"nearshore_site";"Triquet";"Outer_Coast";"kelp";"macro";"51.80571667";"-128.2579833";2018-04-02;"2018";4
375022;"375022_0";"CALVERT";"NBCH01";2018-04-02;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.6678000000001;-128.1433;1;15.4006280750486;NA;1.352;NA;27.3005184967819;NA;1;0.722654368455811;NA;0.634228188083066;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"North_Beach";"ocean_site";"North Beach";"Outer_Calvert";"kelp";"rocky intertidal";"51.6681264";"-128.1427983";2018-04-02;"2018";4
375022;"375022_10";"CALVERT";"NBCH01";2018-04-02;"QCS_V2";10;10;NA;NA;NA;NA;NA;NA;51.6678000000001;-128.1433;1;15.1920512730549;NA;1.331;NA;26.6903296858325;NA;1;0.743297742612875;NA;0.746428333214443;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"North_Beach";"ocean_site";"North Beach";"Outer_Calvert";"kelp";"rocky intertidal";"51.6681264";"-128.1427983";2018-04-02;"2018";4
375022;"375022_5";"CALVERT";"NBCH01";2018-04-02;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.6678000000001;-128.1433;1;15.3429695643116;NA;1.293;NA;26.9004891561574;NA;1;0.815114157232694;NA;0.700144882324148;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"North_Beach";"ocean_site";"North Beach";"Outer_Calvert";"kelp";"rocky intertidal";"51.6681264";"-128.1427983";2018-04-02;"2018";4
375023;"375023_0";"CALVERT";"SEA2";2018-04-02;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.6746000000001;-128.118;1;14.9933229327252;NA;1.255;NA;26.4472661364507;NA;1;0.755898750421854;NA;0.762046237710977;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Choked_Interior";"nearshore_site";"Choked";"Hakai_Pass";"seagrass";NA;"51.675";"-128.119";2018-04-02;"2018";4
375023;"375023_5";"CALVERT";"SEA2";2018-04-02;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.6746000000001;-128.118;1;15.1869509522204;NA;1.294;NA;26.5709169666991;NA;1;0.772940221067892;NA;0.72698437423871;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Choked_Interior";"nearshore_site";"Choked";"Hakai_Pass";"seagrass";NA;"51.675";"-128.119";2018-04-02;"2018";4
375024;"375024_0";"CALVERT";"WBCH01";2018-04-02;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.6535000000001;-128.1493;1;13.6459116322086;NA;1.193;NA;23.6156790088623;NA;1;0.537803775553278;NA;0.513161271831906;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"West_Beach";"ocean_site";"West Beach";"Outer_Calvert";"kelp";"rocky intertidal";"51.65366627";"-128.1493619";2018-04-02;"2018";4
375024;"375024_5";"CALVERT";"WBCH01";2018-04-02;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.6535000000001;-128.1493;1;13.7071691661803;NA;1.219;NA;23.8440757349593;NA;1;0.643034206527413;NA;0.615683839507324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"West_Beach";"ocean_site";"West Beach";"Outer_Calvert";"kelp";"rocky intertidal";"51.65366627";"-128.1493619";2018-04-02;"2018";4
375218;"375218_0";"CALVERT";"KC1";2018-03-28;"KWAK";0;0;NA;NA;NA;NA;NA;NA;51.6545;-128.1289;1;12.5136812232816;NA;1.112;NA;27.9287830174961;NA;1;1.03308586444579;NA;2.19876883283753;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_01";"ocean_site";"Kwakshua";"Inner_Calvert";"seagrass";NA;"51.65";"-128.13";2018-03-28;"2018";3
375218;"375218_5";"CALVERT";"KC1";2018-03-28;"KWAK";5;5;NA;NA;NA;NA;NA;NA;51.6545;-128.1289;1;17.0685092177011;NA;1.458;NA;33.1085608275469;NA;1;1.11967008346081;NA;1.32835064317057;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_01";"ocean_site";"Kwakshua";"Inner_Calvert";"seagrass";NA;"51.65";"-128.13";2018-03-28;"2018";3
379316;"379316_0";"CALVERT";"KC1";2018-04-21;"KWAK_PP";0;0;NA;NA;NA;NA;NA;NA;51.6545;-128.1289;1;11.5825863457598;NA;1.08766020361678;NA;19.8546464229402;NA;1;2.0602096455917;NA;0.992390653727476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_01";"ocean_site";"Kwakshua";"Inner_Calvert";"seagrass";NA;"51.65";"-128.13";2018-04-21;"2018";4
379316;"379316_5";"CALVERT";"KC1";2018-04-21;"KWAK_PP";5;5;NA;NA;NA;NA;NA;NA;51.6545;-128.1289;1;13.1557521981414;NA;1.18237366432186;NA;21.4228552936446;NA;1;4.2064092243915;NA;1.82418790687786;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_01";"ocean_site";"Kwakshua";"Inner_Calvert";"seagrass";NA;"51.65";"-128.13";2018-04-21;"2018";4
379319;"379319_0";"CALVERT";"KFPC06";2018-05-01;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.811267;-128.233617;1;2.57539062934625;NA;0.479961030756526;NA;7.00825121011389;NA;1;6.7876972603006;NA;1.91618725954059;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"018066_20180501_1437";"XRX-620";2018-05-01 09:35:07;1;33.68156;NA;9.3247;NA;1;NA;1000.034;NA;1.3853;NA;0.796;NA;7.8704;NA;31.106;NA;0.81;NA;"Triquet_Bay";"ocean_site";"Triquet";"Outer_Coast";"seagrass";"reef";"51.81155393";"-128.2336829";2018-05-01;"2018";5
379319;"379319_10";"CALVERT";"KFPC06";2018-05-01;"QCS_V2";10;10;NA;NA;NA;NA;NA;NA;51.811267;-128.233617;1;3.38675734319232;NA;0.544062976114065;NA;7.80187760185782;NA;1;7.82608250303608;NA;2.63038158237906;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"018066_20180501_1437";"XRX-620";2018-05-01 09:37:11;1;33.67903;NA;9.2408;NA;10;NA;34.854;NA;5.328;NA;0.82;NA;7.5858;NA;31.1726;NA;9.815;NA;"Triquet_Bay";"ocean_site";"Triquet";"Outer_Coast";"seagrass";"reef";"51.81155393";"-128.2336829";2018-05-01;"2018";5
379319;"379319_5";"CALVERT";"KFPC06";2018-05-01;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.811267;-128.233617;1;2.11992140272747;NA;0.442992059723519;NA;6.2796252359874;NA;1;7.531667320539;NA;1.98087856686311;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"018066_20180501_1437";"XRX-620";2018-05-01 09:35:15;1;33.7213;NA;9.3161;NA;5;NA;129.086;NA;4.3043;NA;0.851;NA;7.8619;NA;31.1523;NA;5.01;NA;"Triquet_Bay";"ocean_site";"Triquet";"Outer_Coast";"seagrass";"reef";"51.81155393";"-128.2336829";2018-05-01;"2018";5
379322;"379322_0";"CALVERT";"WBCH01";2018-05-01;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.6535000000001;-128.1493;1;3.95297750424816;NA;0.592242020826371;NA;8.55301922517672;NA;1;2.52720576568743;NA;1.03684022613745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"018066_20180501_1437";"XRX-620";2018-05-01 11:08:24;1;34.01685;NA;9.1203;NA;1;NA;180.864;NA;0.4432;NA;6.464;NA;6.9124;NA;31.6301;NA;0.952;NA;"West_Beach";"ocean_site";"West Beach";"Outer_Calvert";"kelp";"rocky intertidal";"51.65366627";"-128.1493619";2018-05-01;"2018";5
379322;"379322_5";"CALVERT";"WBCH01";2018-05-01;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.6535000000001;-128.1493;1;5.71803963256172;NA;0.697952332369925;NA;10.2200338920664;NA;1;1.54651204750813;NA;1.04550917941468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"018066_20180501_1437";"XRX-620";2018-05-01 11:08:28;1;33.89734;NA;8.9467;NA;5;NA;167.652;NA;0.4703;NA;0.612;NA;6.9452;NA;31.6593;NA;4.661;NA;"West_Beach";"ocean_site";"West Beach";"Outer_Calvert";"kelp";"rocky intertidal";"51.65366627";"-128.1493619";2018-05-01;"2018";5
379325;"379325_0";"CALVERT";"KFPS04";2018-05-01;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.6796000000001;-128.1171;1;7.90013813610787;NA;0.856477547779483;NA;13.5008651391494;NA;1;2.44520280605174;NA;0.938318673519125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"018066_20180501_1437";"XRX-620";2018-05-01 12:13:36;1;33.72659;NA;8.8862;NA;1;NA;1168.073;NA;0.5668;NA;0.927;NA;6.7973;NA;31.5379;NA;0.946;NA;"Choked_Sandspit";"ocean_site";"Choked";"Hakai_Pass";"seagrass";"fish";"51.6796333";"-128.1170667";2018-05-01;"2018";5
379325;"379325_5";"CALVERT";"KFPS04";2018-05-01;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.6796000000001;-128.1171;1;7.72694689839589;NA;0.820496131511963;NA;13.4770353478971;NA;1;1.96738797011983;NA;0.893407208977777;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Choked_Sandspit";"ocean_site";"Choked";"Hakai_Pass";"seagrass";"fish";"51.6796333";"-128.1170667";2018-05-01;"2018";5
379728;"379728_0";"CALVERT";"MACRO1";2018-05-01;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.8035;-128.2545;1;4.20760732829071;NA;0.630123842412945;NA;9.59281456687271;NA;1;4.20469704796586;NA;1.53314344013345;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Triquet_Macro";"nearshore_site";"Triquet";"Outer_Coast";"kelp";"macro";"51.80571667";"-128.2579833";2018-05-01;"2018";5
379728;"379728_5";"CALVERT";"MACRO1";2018-05-01;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.8035;-128.2545;1;4.59128758652883;NA;0.624785739536568;NA;9.7306901517888;NA;1;4.32528278376658;NA;1.62765640098664;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Triquet_Macro";"nearshore_site";"Triquet";"Outer_Coast";"kelp";"macro";"51.80571667";"-128.2579833";2018-05-01;"2018";5
379729;"379729_0";"CALVERT";"NBCH01";2018-05-01;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.6678000000001;-128.1433;1;7.80099198900036;NA;0.854764219501071;NA;13.5501429982207;NA;1;2.48542990488711;NA;1.29520864858548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"North_Beach";"ocean_site";"North Beach";"Outer_Calvert";"kelp";"rocky intertidal";"51.6681264";"-128.1427983";2018-05-01;"2018";5
379729;"379729_10";"CALVERT";"NBCH01";2018-05-01;"QCS_V2";10;10;NA;NA;NA;NA;NA;NA;51.6678000000001;-128.1433;1;7.83669799002017;NA;0.859662054645308;NA;13.1666228766907;NA;1;2.21756646229069;NA;1.18449295112533;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"North_Beach";"ocean_site";"North Beach";"Outer_Calvert";"kelp";"rocky intertidal";"51.6681264";"-128.1427983";2018-05-01;"2018";5
379729;"379729_5";"CALVERT";"NBCH01";2018-05-01;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.6678000000001;-128.1433;1;7.71572598124822;NA;0.834885302887849;NA;13.3962742446127;NA;1;2.60565262309693;NA;1.09494616701764;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"North_Beach";"ocean_site";"North Beach";"Outer_Calvert";"kelp";"rocky intertidal";"51.6681264";"-128.1427983";2018-05-01;"2018";5
379730;"379730_0";"CALVERT";"SEA2";2018-05-01;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.6746000000001;-128.118;1;7.98527439793763;NA;0.838416917943877;NA;13.2667191743907;NA;1;2.17869530766559;NA;0.980879921156627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Choked_Interior";"nearshore_site";"Choked";"Hakai_Pass";"seagrass";NA;"51.675";"-128.119";2018-05-01;"2018";5
379730;"379730_5";"CALVERT";"SEA2";2018-05-01;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.6746000000001;-128.118;1;7.89515894279723;NA;0.826622047498725;NA;13.2385162782802;NA;1;2.35020019779463;NA;0.975272076045426;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Choked_Interior";"nearshore_site";"Choked";"Hakai_Pass";"seagrass";NA;"51.675";"-128.119";2018-05-01;"2018";5
399435;"399435_0";"CALVERT";"KC1";2018-05-26;"KWAK_PP";0;0;NA;NA;NA;NA;NA;NA;51.6545;-128.1289;1;0.226072660516713;NA;0.0430272842894045;NA;1.0384982944976;NA;1;1.09523029169417;NA;0.702027494793659;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_01";"ocean_site";"Kwakshua";"Inner_Calvert";"seagrass";NA;"51.65";"-128.13";2018-05-26;"2018";5
399435;"399435_5";"CALVERT";"KC1";2018-05-26;"KWAK_PP";5;5;NA;NA;NA;NA;NA;NA;51.6545;-128.1289;1;0.025107493717151;NA;0.0200098727511562;NA;0.828629140788483;NA;1;1.96916573850895;NA;1.14549717727639;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_01";"ocean_site";"Kwakshua";"Inner_Calvert";"seagrass";NA;"51.65";"-128.13";2018-05-26;"2018";5
4;"4_0";"CALVERT";"KC14";2014-11-30;"SOMS;KWAK";0;0;NA;NA;NA;NA;NA;NA;51.6487000000001;-127.9961;1;15.920572074;NA;1.403;NA;29.835884071;NA;1;0.11673650524075;NA;0.163819336400773;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_14";"ocean_site";"Kwakshua";"Inner_Calvert";"rocky intertidal";NA;"51.6487";"-127.9961";2014-11-30;"2014";11
4;"4_1";"CALVERT";"KC14";2014-11-30;"SOMS;KWAK";1;1;NA;NA;NA;NA;NA;NA;51.6487000000001;-127.9961;1;16.206000657;NA;1.39;NA;29.551063018;NA;1;0.120318517861421;NA;0.188207241664195;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_14";"ocean_site";"Kwakshua";"Inner_Calvert";"rocky intertidal";NA;"51.6487";"-127.9961";2014-11-30;"2014";11
4;"4_2";"CALVERT";"KC14";2014-11-30;"SOMS;KWAK";2;2;NA;NA;NA;NA;NA;NA;51.6487000000001;-127.9961;1;16.417429237;NA;1.435;NA;30.3177025492;NA;1;0.0288850630434175;NA;0.42414923244984;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_14";"ocean_site";"Kwakshua";"Inner_Calvert";"rocky intertidal";NA;"51.6487";"-127.9961";2014-11-30;"2014";11
4;"4_3";"CALVERT";"KC14";2014-11-30;"SOMS;KWAK";3;3;NA;NA;NA;NA;NA;NA;51.6487000000001;-127.9961;1;16.809533149;NA;1.462;NA;30.9541428976;NA;1;0.0710385417589546;NA;0.165014035057866;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_14";"ocean_site";"Kwakshua";"Inner_Calvert";"rocky intertidal";NA;"51.6487";"-127.9961";2014-11-30;"2014";11
4;"4_4";"CALVERT";"KC14";2014-11-30;"SOMS;KWAK";4;4;NA;NA;NA;NA;NA;NA;51.6487000000001;-127.9961;1;16.842208475;NA;1.464;NA;30.7682921696;NA;1;0.0681822082106996;NA;0.193463322968378;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_14";"ocean_site";"Kwakshua";"Inner_Calvert";"rocky intertidal";NA;"51.6487";"-127.9961";2014-11-30;"2014";11
4;"4_5";"CALVERT";"KC14";2014-11-30;"SOMS;KWAK";5;5;NA;NA;NA;NA;NA;NA;51.6487000000001;-127.9961;1;16.902753932;NA;1.469;NA;30.5203000638;NA;1;0.0768237345965776;NA;0.204264304213987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Kwakshua_14";"ocean_site";"Kwakshua";"Inner_Calvert";"rocky intertidal";NA;"51.6487";"-127.9961";2014-11-30;"2014";11
404773;"404773_0";"CALVERT";"KFPS04";2018-05-29;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.6796000000001;-128.1171;1;4.45149877469927;NA;0.518766969989247;NA;9.63644376456412;NA;1;1.2676393331127;NA;1.02947846605018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Choked_Sandspit";"ocean_site";"Choked";"Hakai_Pass";"seagrass";"fish";"51.6796333";"-128.1170667";2018-05-29;"2018";5
404773;"404773_5";"CALVERT";"KFPS04";2018-05-29;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.6796000000001;-128.1171;1;4.63984100516;NA;0.582820662197772;NA;9.7826415840612;NA;1;1.4596371882412;NA;0.996786881528605;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Choked_Sandspit";"ocean_site";"Choked";"Hakai_Pass";"seagrass";"fish";"51.6796333";"-128.1170667";2018-05-29;"2018";5
405321;"405321_0";"CALVERT";"KFPC06";2018-05-29;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.811267;-128.233617;1;0.492794935757643;NA;0.255233681749663;NA;4.78913299294068;NA;1;0.844998081967023;NA;0.853724313122991;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Triquet_Bay";"ocean_site";"Triquet";"Outer_Coast";"seagrass";"reef";"51.81155393";"-128.2336829";2018-05-29;"2018";5
405321;"405321_5";"CALVERT";"KFPC06";2018-05-29;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.811267;-128.233617;1;0.589205211538194;NA;0.239202173437787;NA;4.64048530966795;NA;1;2.3220957377933;NA;1.0152766890306;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Triquet_Bay";"ocean_site";"Triquet";"Outer_Coast";"seagrass";"reef";"51.81155393";"-128.2336829";2018-05-29;"2018";5
405323;"405323_0";"CALVERT";"MACRO1";2018-05-29;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.8035;-128.2545;1;0.461149721772162;NA;0.242307091527053;NA;4.69328305943166;NA;1;0.764020844932429;NA;0.710697481474946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Triquet_Macro";"nearshore_site";"Triquet";"Outer_Coast";"kelp";"macro";"51.80571667";"-128.2579833";2018-05-29;"2018";5
405323;"405323_5";"CALVERT";"MACRO1";2018-05-29;"QCS_V2";5;5;NA;NA;NA;NA;NA;NA;51.8035;-128.2545;1;1.04791460162394;NA;0.288345150298288;NA;4.4043183326707;NA;1;3.11598467491715;NA;1.14086870654913;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Triquet_Macro";"nearshore_site";"Triquet";"Outer_Coast";"kelp";"macro";"51.80571667";"-128.2579833";2018-05-29;"2018";5
405324;"405324_0";"CALVERT";"NBCH01";2018-05-29;"QCS_V2";0;0;NA;NA;NA;NA;NA;NA;51.6678000000001;-128.1433;1;3.85454082067924;NA;0.511576363929387;NA;8.88922137551621;NA;1;1.03742624299377;NA;0.829202252804267;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"North_Beach";"ocean_site";"North Beach";"Outer_Calvert";"kelp";"rocky intertidal";"51.6681264";"-128.1427983";2018-05-29;"2018";5
