"","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Accession"
"ASV709","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Amphora",NA,NA
"ASV713","Eukaryota","SAR","Stramenopiles","Peronosporomycetes","uncultured","uncultured_eukaryote","uncultured_eukaryote",NA
"ASV714","Eukaryota","SAR","Alveolata","Apicomplexa","Archigregarinorida","Selenidium",NA,NA
"ASV716","Eukaryota","SAR","Stramenopiles","Peronosporomycetes","uncultured","uncultured_eukaryote","uncultured_eukaryote","EF100276.1.1334"
"ASV719","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Thalassiosira","uncultured_stramenopile","JQ782072.1.1800"
"ASV720","Eukaryota","Haptophyta","Prymnesiophyceae","Prymnesiales","Imantonia","Imantonia_sp._RCC2298","Imantonia_sp._RCC2298","JN934681.1.1620"
"ASV722","Eukaryota","SAR","Alveolata","Apicomplexa","Archigregarinorida","Selenidium",NA,NA
"ASV724","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Gromochytriaceae","uncultured","uncultured_fungus","HM486988.1.1360"
"ASV725","Eukaryota","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesium","Prymnesium_minus","Prymnesium_minus","AM491010.1.1778"
"ASV726","Eukaryota","SAR","Rhizaria","Cercozoa","uncultured","uncultured_marine_eukaryote","uncultured_marine_eukaryote","KC771199.1.1817"
"ASV727","Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Chlorophyceae","uncultured_eukaryote","uncultured_eukaryote","EF100372.1.1222"
"ASV728","Eukaryota","SAR","Alveolata","Ciliophora","Peritrichia","Cothurnia","Cothurnia_annulata","KU363275.1.1463"
"ASV730","Eukaryota","SAR","Rhizaria","Cercozoa","Novel_Clade_Gran-1","Uncultured_Cercozoa","Uncultured_Cercozoa","AY620319.1.1264"
"ASV732","Eukaryota","SAR","Alveolata","Ciliophora","Prostomatea","Cryptocaryon","Askenasia_sp._LWW2010032604","KC771341.1.1673"
"ASV733","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Abeoformidae","Marine_Ichthyosporeans_1","uncultured_eukaryote","AB252773.1.1644"
"ASV735","Eukaryota","SAR","Rhizaria","Cercozoa","Novel_Clade_2","Uncultured_Cercozoa","Uncultured_Cercozoa","FN263035.1.1803"
"ASV736","Eukaryota","SAR","Alveolata","Dinoflagellata","Peridiniales","Islandinium","Islandinium_tricingulatum","AB716918.1.1761"
"ASV738","Eukaryota","SAR","Alveolata","Dinoflagellata","Gonyaulacales","Neoceratium","Neoceratium_euarcuatum","FJ402946.1.1211"
"ASV740","Eukaryota","SAR","Stramenopiles","Peronosporomycetes","uncultured","uncultured_stramenopile","uncultured_stramenopile",NA
"ASV745","Eukaryota","SAR","Alveolata","Dinoflagellata","Gonyaulacales","Gonyaulax","Gonyaulax_spinifera","FR865625.2.1771"
"ASV749","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Chytridiaceae","uncultured",NA,NA
"ASV750","Eukaryota","SAR","Stramenopiles","Peronosporomycetes","Halophytophthora","Halophytophthora_sp._P7166","Halophytophthora_sp._P7166","GU994184.1.1706"
"ASV751","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_I","uncultured_eukaryote",NA
"ASV752","Eukaryota","SAR","Alveolata","Ciliophora","Suctoria","Ephelota","Ephelota_truncata","EU600182.1.1691"
"ASV755","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","Cercozoa_sp._WHOI_LI1-14","AF411273.1.1792"
"ASV756","Eukaryota","SAR","Alveolata","Ciliophora","Euplotia","Euplotes","uncultured_eukaryote","AB330054.1.1682"
"ASV757","Eukaryota","SAR","Stramenopiles","Ochrophyta","Fucales","Sargassum","Sargassum_thunbergii","EF634358.1.1785"
"ASV760","Eukaryota","Cryptophyceae","Cryptomonadales","uncultured","Teleaulax_acuta","Teleaulax_acuta","Teleaulax_acuta","AB471786.1.1706"
"ASV763","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodinium_clade","Erythropsidinium","uncultured_eukaryote",NA
"ASV764","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","Strombidium","Strombidium_chlorophilum","KM084726.1.1773"
"ASV765","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Abeoformidae","Abeoforma","Abeoforma_whisleri","GU810145.1.1676"
"ASV767","Eukaryota","SAR","Alveolata","Apicomplexa","Archigregarinorida","Selenidium",NA,NA
"ASV769","Eukaryota","SAR","Rhizaria","Cercozoa","Ebriacea","Ebria","uncultured_eukaryote","AB275053.1.1727"
"ASV771","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_I","uncultured_marine_alveolate","KC488458.1.1677"
"ASV772","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida","Amonardia_coreana","KT030261.1.1604"
"ASV774","Eukaryota","Excavata","Discoba","Jakobida","uncultured","Caprella_equilibra","Caprella_equilibra","AY743950.1.1724"
"ASV775","Eukaryota","SAR","Alveolata","Dinoflagellata","Gonyaulacales","Neoceratium","Neoceratium_fusus","FJ402958.1.1210"
"ASV779","Eukaryota","Amoebozoa","Discosea","Flabellinia","Dactylopodida","Parvamoeba","Thecamoeba_sp._ATCC_PRA-35","EF455775.1.1917"
"ASV781","Eukaryota","SAR","Alveolata","Ciliophora","Choreotrichia","uncultured","uncultured_marine_eukaryote","EF527030.1.1367"
"ASV784","Eukaryota","SAR","Rhizaria","Cercozoa","Paradiniidae","Paradinium","Paradinium_poucheti","EU189029.1.2030"
"ASV785","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Cyphellophoraceae","Cyphellophora","Cyphellophora_reptans","KC455306.1.1647"
"ASV786","Eukaryota","Opisthokonta","Holozoa","Choanoflagellida","Stephanoecidae","Diaphanoeca","uncultured_choanoflagellate","KC488356.1.1627"
"ASV787","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida",NA,NA
"ASV789","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Pleurosigma","Pleurosigma_sp._GGM-2004","AY485515.1.1697"
"ASV790","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Rhoicosphenia","Rhoicosphenia_cf._abbreviata_EWT-2016","KU965570.1.1710"
"ASV792","Eukaryota","SAR","Stramenopiles","Ochrophyta","Chrysophyceae","uncultured","uncultured_chrysophyte","AB749105.1.1665"
"ASV794","Eukaryota","SAR","Stramenopiles","MAST-1","MAST-1C","uncultured_eukaryote","uncultured_eukaryote","KJ925275.1.1689"
"ASV795","Eukaryota","SAR","Alveolata","Dinoflagellata","Suessiaceae","Symbiodinium","Symbiodinium_sp._clade_A","KR092118.1.1494"
"ASV797","Eukaryota","SAR","Alveolata","Apicomplexa","Eugregarinorida","Lankesteria","Gregarinidae_sp._from_Phyllochaetopterus_prolifica_SR-2009a","FJ832156.1.1753"
"ASV798","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida",NA,NA
"ASV799","Eukaryota","SAR","Rhizaria","Cercozoa","Protaspidae","Cryothecomonas",NA,NA
"ASV800","Eukaryota","SAR","Rhizaria","Cercozoa","Peregriniidae","D2P04A09",NA,NA
"ASV801","Eukaryota","Haptophyta","Prymnesiophyceae","Phaeocystis","Phaeocystis_pouchetii","Phaeocystis_pouchetii","Phaeocystis_pouchetii","AJ278036.1.1813"
"ASV803","Eukaryota","SAR","Alveolata","Dinoflagellata","Kareniaceae","Karlodinium","uncultured_marine_dinoflagellate","FJ914408.1.1528"
"ASV804","Eukaryota","SAR","Rhizaria","Cercozoa","Spongomonadida","Spongomonas","Uncultured_Cercozoa","AY620308.1.1264"
"ASV805","Eukaryota","SAR","Alveolata","Apicomplexa","Archigregarinorida","Selenidium","uncultured_eukaryote","EF100333.1.1348"
"ASV806","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","uncultured","uncultured_ciliate","KC488381.1.1680"
"ASV808","Eukaryota","SAR","Alveolata","Dinoflagellata","Prorocentrales","Prorocentrum","Prorocentrum_foraminosum","JX912166.1.1789"
"ASV811","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Incertae_Sedis","Monodictys","dothideomycete_sp._P","AY275186.1.1677"
"ASV813","Eukaryota","SAR","Stramenopiles","Ochrophyta","Fucales","Fucus","Silvetia_siliquosa","GQ433994.1.1733"
"ASV814","Eukaryota","SAR","Rhizaria","Cercozoa","Thaumatomonadidae","Thaumatomastix","Thaumatomastix_sp._CC002-Boundary_Bay","GQ144681.1.1826"
"ASV815","Eukaryota","SAR","Alveolata","Apicomplexa","Archigregarinorida","Selenidium","Selenidium_serpulae","DQ683562.1.1694"
"ASV817","Eukaryota","SAR","Rhizaria","Cercozoa","Paradiniidae","Paradinium","Paradinium_poucheti","EU189029.1.2030"
"ASV820","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_II","uncultured_marine_picoeukaryote","FR874799.1.1794"
"ASV821","Eukaryota","SAR","Alveolata","Ciliophora","Apostomatia","Hyalophysa","Gymnodinioides_sp._JCC-2008","EU503535.1.1663"
"ASV823","Eukaryota","SAR","Alveolata","Ciliophora","Cyrtophoria","Trochilia","Trochilia_petrani","JN867016.1.1643"
"ASV824","Eukaryota","SAR","Alveolata","Ciliophora","Suctoria","Acineta","uncultured_eukaryote","AB330056.1.1488"
"ASV825","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_II","uncultured_eukaryote","KF130481.1.1761"
"ASV829","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Navicula",NA,NA
"ASV830","Eukaryota","SAR","Stramenopiles","Ochrophyta","Melosirids","Paralia","Paralia_longispina","KJ577865.1.1677"
"ASV831","Eukaryota","SAR","Rhizaria","Cercozoa","Vampyrellidae","uncultured",NA,NA
"ASV832","Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Prasinophytae","Pyramimonas_sp._RCC2009","Pyramimonas_sp._RCC2009","JF794047.1.1620"
"ASV834","Eukaryota","SAR","Alveolata","Dinoflagellata","Peridiniales","uncultured","uncultured_marine_eukaryote","EF526829.1.1391"
"ASV836","Eukaryota","SAR","Rhizaria","Cercozoa","Novel_Clade_Gran-1","Uncultured_Cercozoa","Uncultured_Cercozoa",NA
"ASV837","Eukaryota","SAR","Alveolata","Dinoflagellata","Prorocentrales","Prorocentrum","Prorocentrum_foraminosum","JX912166.1.1789"
"ASV838","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Amphora","Amphora_abludens","KJ463425.1.1503"
"ASV840","Eukaryota","Haptophyta","Prymnesiophyceae","Prymnesiales","Chrysocampanula","Chrysocampanula_spinifera","Chrysocampanula_spinifera","AM491022.1.1794"
"ASV842","Eukaryota","Amoebozoa","Discosea","Flabellinia","Dactylopodida","Parvamoeba","Thecamoeba_sp._ATCC_PRA-35","EF455775.1.1917"
"ASV843","Eukaryota","Picozoa","Picomonadida","uncultured_eukaryote","uncultured_eukaryote","uncultured_eukaryote","uncultured_eukaryote","KF130509.1.1765"
"ASV844","Eukaryota","SAR","Rhizaria","Cercozoa","Phytomyxea","Novel_Clade_9","Uncultured_Cercozoa","AY620362.1.1277"
"ASV845","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida","Porcellidium_ofunatense","KR048741.1.1691"
"ASV847","Eukaryota","SAR","Alveolata","Ciliophora","Euplotia","Aspidisca","Aspidisca_orthopogon","EU430745.1.1672"
"ASV849","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_I","uncultured_alveolate","DQ186536.1.1746"
"ASV850","Eukaryota","SAR","Alveolata","Ciliophora","Suctoria","Paracineta","Paracineta_limbata","FJ865207.1.1676"
"ASV854","Eukaryota","SAR","Alveolata","Dinoflagellata","Thoracosphaeraceae","Oodinium","uncultured_eukaryote","KJ925440.1.1507"
"ASV855","Eukaryota","Cryptophyceae","Kathablepharidae","Leucocryptos","uncultured_eukaryote","uncultured_eukaryote","uncultured_eukaryote","AY665083.1.1750"
"ASV856","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Abeoformidae","Marine_Ichthyosporeans_1","uncultured_eukaryote","AB191434.1.1672"
"ASV858","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Haslea","Haslea_crucigera","AY485482.1.1692"
"ASV859","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Thraustochytriaceae","Labyrinthuloides","uncultured_labyrinthulid","FJ800589.1.1359"
"ASV860","Eukaryota","SAR","Alveolata","Ciliophora","Suctoria","Paracineta","Paracineta_limbata","FJ865207.1.1676"
"ASV861","Eukaryota","SAR","Stramenopiles","Ochrophyta","Fragilariales","Licmophora","Licmophora_abbreviata","AY633761.1.1731"
"ASV862","Eukaryota","SAR","Alveolata","Dinoflagellata","Suessiaceae","Symbiodinium","Symbiodinium_sp._clade_A","KR092118.1.1494"
"ASV863","Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Cladophorales","Cladophora","Cladophora_cf._ruchingeri_H95","LT607374.1.1323"
"ASV864","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Saccharomycetaceae","Saccharomyces","Saccharomyces_cerevisiae_(baker's_yeast)","KF156950.1.1609"
"ASV865","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Abeoformidae","Pirum","Pirum_gemmata","GU810144.1.1678"
"ASV866","Eukaryota","SAR","Rhizaria","Cercozoa","Thaumatomonadidae","Allas","uncultured_eukaryote",NA
"ASV867","Eukaryota","SAR","Alveolata","Dinoflagellata","uncultured","uncultured_dinoflagellate","uncultured_dinoflagellate","KC488403.1.1691"
"ASV869","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Halosphaeriaceae","Sigmoidea","Sigmoidea_marina","DQ104806.1.1216"
"ASV871","Eukaryota","SAR","Alveolata","Dinoflagellata","Prorocentrales","Prorocentrum","Prorocentrum_foraminosum","JX912166.1.1789"
"ASV874","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Navicula",NA,NA
"ASV876","Eukaryota","SAR","Alveolata","Apicomplexa","Eugregarinorida","Lankesteria","Gregarinidae_sp._from_Phyllochaetopterus_prolifica_SR-2009a","FJ832156.1.1753"
"ASV877","Eukaryota","SAR","Rhizaria","Cercozoa","uncultured_eukaryote","uncultured_eukaryote","uncultured_eukaryote","KT201564.1.1766"
"ASV878","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida","Amonardia_coreana","KT030261.1.1604"
"ASV881","Eukaryota","Centrohelida","CV1-B1-93","uncultured_centroheliozoan","uncultured_centroheliozoan","uncultured_centroheliozoan","uncultured_centroheliozoan","AY821944.1.1649"
"ASV883","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Thalassiosira","uncultured_stramenopile","JQ782038.1.1800"
"ASV888","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodinium_clade","Gymnodinium","Gymnodinium_palustre","AB921299.1.1755"
"ASV889","Eukaryota","SAR","Stramenopiles","Ochrophyta","Laminariales","Lessonia",NA,NA
"ASV891","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Chaetoceros","Chaetoceros_sp._UNC1415","KX229687.1.1750"
"ASV892","Eukaryota","SAR","Rhizaria","Cercozoa","Protaspidae","Protaspis",NA,NA
"ASV895","Eukaryota","SAR","Alveolata","Dinoflagellata","Peridiniphycidae","Peridiniales","Glenodinium_inaequale","EF058237.1.1680"
"ASV898","Eukaryota","SAR","Alveolata","Ciliophora","Hypotrichia","Holosticha",NA,NA
"ASV900","Eukaryota","SAR","Alveolata","Apicomplexa","Eugregarinorida","Lankesteria","Gregarinidae_sp._from_Phyllochaetopterus_prolifica_SR-2009a","FJ832156.1.1753"
"ASV901","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Monogononta","Ploimida",NA,NA
"ASV905","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Cyclopoida","Cyclopina_gracilis","JF781537.1.1807"
"ASV906","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Pseudoperkinsidae","Pseudoperkinsus",NA,NA
"ASV907","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Amoebophrya","uncultured_alveolate","KC582894.1.1795"
"ASV908","Eukaryota","SAR","Alveolata","Dinoflagellata","Peridiniales","Protoperidinium",NA,NA
"ASV911","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Syndiniales_Group_I","uncultured_eukaryote","KF031708.1.1743"
"ASV912","Eukaryota","SAR","Rhizaria","Cercozoa","Vampyrellidae","uncultured","uncultured_freshwater_eukaryote","AB622340.1.1685"
"ASV914","Eukaryota","Haptophyta","Prymnesiophyceae","Isochrysidales","Emiliania","Emiliania_huxleyi","Emiliania_huxleyi","M87327.1.1721"
"ASV915","Eukaryota","SAR","Alveolata","uncultured","uncultured_eukaryote","uncultured_eukaryote","uncultured_eukaryote",NA
"ASV918","Eukaryota","SAR","Alveolata","Ciliophora","Suctoria","Ephelota","Ephelota_sp.","AF515610.1.1351"
"ASV919","Eukaryota","Opisthokonta","Holozoa","Choanoflagellida","Stephanoecidae","Calliacantha","Calliacantha_natans","KU587842.1.1693"
"ASV920","Eukaryota","SAR","Alveolata","Apicomplexa","Archigregarinorida","Selenidium",NA,NA
"ASV921","Eukaryota","SAR","Rhizaria","Cercozoa","Phytomyxea","Novel_Clade_9","Uncultured_Cercozoa","AY620362.1.1277"
"ASV922","Eukaryota","SAR","Alveolata","Apicomplexa","Novel_Apicomplexa_Class_2","Gregarinasina_gen._sp._1_KCW-2013","Gregarinasina_gen._sp._1_KCW-2013","JX535338.1.1740"
"ASV923","Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Cladophorales","Cladophora","Cladophora_vagabunda","AB062710.1.1733"
"ASV924","Eukaryota","Excavata","Discoba","Discicristata","Diplonemea","Rhynchopus","uncultured_eukaryote","AB505540.1.1964"
"ASV925","Eukaryota","SAR","Alveolata","Dinoflagellata","Suessiaceae","Symbiodinium","Symbiodinium_sp._clade_A","KR092118.1.1494"
"ASV926","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Stauroneis",NA,NA
"ASV927","Eukaryota","SAR","Stramenopiles","Ochrophyta","Pedinellales","Ciliophrys","Ciliophrys_infusionum","AB846664.4398.6147"
"ASV928","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Thraustochytriaceae","Aplanochytrium",NA,NA
"ASV931","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodiniphycidae","Gyrodinium",NA,NA
"ASV933","Eukaryota","SAR","Alveolata","Ciliophora","Prostomatea","Cryptocaryon",NA,NA
"ASV934","Eukaryota","SAR","Stramenopiles","Peronosporomycetes","Olpidiopsis","Olpidiopsis_sp._4439","Olpidiopsis_sp._4439","AB363063.1.1731"
"ASV935","Eukaryota","SAR","Alveolata","Ciliophora","Heterotrichea","Eufolliculina","uncultured_eukaryote",NA
"ASV936","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Chaetoceros","Chaetoceros_sp._RCC2564","KT861006.1.1622"
"ASV937","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Lobulomycetaceae","uncultured","uncultured_fungus",NA
"ASV939","Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Prasinophytae","uncultured_marine_eukaryote","uncultured_marine_eukaryote","DQ310337.1.1407"
"ASV940","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida","Diarthrodes_sp._2_New_Caledonia-RJH-2007","EU380297.1.1807"
"ASV942","Eukaryota","SAR","Rhizaria","Cercozoa","Uncultured_Cercozoa","Uncultured_Cercozoa","Uncultured_Cercozoa","AY620336.1.1267"
"ASV946","Eukaryota","SAR","Alveolata","Protalveolata","Perkinsidae","Parvilucifera","Parvilucifera_rostrata","KF359483.1.1699"
"ASV950","Eukaryota","SAR","Alveolata","Ciliophora","Heterotrichea","Eufolliculina","uncultured_eukaryote","JX457421.1.1488"
"ASV952","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","Parallelostrombidium",NA,NA
"ASV954","Eukaryota","SAR","Rhizaria","Cercozoa","Phytomyxea","uncultured_eukaryote","uncultured_eukaryote","AB191413.1.1728"
"ASV956","Eukaryota","SAR","Alveolata","Ciliophora","Cyrtophoria","Dysteria","Dysteria_semilunaris","KX258194.1.1639"
"ASV957","Eukaryota","SAR","Alveolata","Dinoflagellata","Suessiaceae","Symbiodinium",NA,NA
"ASV958","Eukaryota","SAR","Alveolata","Apicomplexa","Eugregarinorida","Lecudina","uncultured_eukaryote","AB252765.1.1618"
"ASV959","Eukaryota","SAR","Alveolata","Apicomplexa","Novel_Apicomplexa_Class_2","Ancora_sagittata","Ancora_sagittata","KX982502.1.1696"
"ASV960","Eukaryota","SAR","Stramenopiles","Labyrinthulomycetes","Thraustochytriaceae","Aurantiochytrium_sp._BAFCcult_3532","Aurantiochytrium_sp._BAFCcult_3532","HQ228984.1.1704"
"ASV962","Eukaryota","Haptophyta","Prymnesiophyceae","Prymnesiales","OLI51059","uncultured_eukaryote","uncultured_eukaryote",NA
"ASV963","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Monogononta","Ploimida","uncultured_metazoan","JN825699.1.1555"
"ASV964","Eukaryota","Archaeplastida","Chloroplastida","Chlorophyta","Ulotrichales","Hazenia","Ulothrix_zonata","JX491142.1.1712"
"ASV965","Eukaryota","SAR","Rhizaria","Cercozoa","Cryomonadida","Ventrifissuridae","uncultured_marine_eukaryote","EF526931.1.1357"
"ASV966","Eukaryota","SAR","Alveolata","Dinoflagellata","Peridiniales","Protoperidinium","uncultured_eukaryote","KJ925407.1.1710"
"ASV969","Eukaryota","SAR","Rhizaria","Cercozoa","Protaspidae","Protaspis",NA,NA
"ASV970","Eukaryota","Centrohelida","H15-6","uncultured_eukaryote","uncultured_eukaryote","uncultured_eukaryote","uncultured_eukaryote","AY749518.1.1589"
"ASV975","Eukaryota","Incertae_Sedis","Telonema","uncultured_Telonema","uncultured_Telonema","uncultured_Telonema","uncultured_Telonema","AM418563.1.1798"
"ASV976","Eukaryota","SAR","Rhizaria","Cercozoa","Protaspidae","Cryothecomonas",NA,NA
"ASV980","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Arcocellulus","Minutocellus_polymorphus","FR865497.2.1311"
"ASV982","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Rhoicosphenia","Rhoicosphenia_cf._abbreviata_EWT-2016","KU965570.1.1710"
"ASV983","Eukaryota","SAR","Stramenopiles","Ochrophyta","Coscinodiscophytina","Fragilariales","Licmophora_aff._ehrenbergii_MPA-2015","KP125876.1.1332"
"ASV984","Eukaryota","SAR","Rhizaria","Cercozoa","Novel_Clade_2","uncultured_eukaryote","uncultured_eukaryote","AB191411.1.1710"
"ASV985","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Navicula",NA,NA
"ASV988","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Abeoformidae","Marine_Ichthyosporeans_1","uncultured_eukaryote","AB191434.1.1672"
"ASV993","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodiniphycidae","Gyrodinium",NA,NA
"ASV995","Eukaryota","SAR","Alveolata","Apicomplexa","Novel_Apicomplexa_Class_2","Gregarinasina_gen._sp._1_KCW-2013","Gregarinasina_gen._sp._1_KCW-2013","JX535338.1.1740"
"ASV996","Eukaryota","SAR","Alveolata","Dinoflagellata","Peridiniphycidae","Thoracosphaeraceae","uncultured_marine_dinoflagellate","FJ914418.1.1511"
"ASV997","Eukaryota","SAR","Alveolata","Apicomplexa","Eugregarinorida","Lecudina","uncultured_eukaryote","AB252765.1.1618"
"ASV999","Eukaryota","Opisthokonta","Holozoa","Ichthyosporea","Abeoformidae","Pirum","Pirum_gemmata","GU810144.1.1678"
"ASV1004","Eukaryota","SAR","Alveolata","Dinoflagellata","Dinophysiales","Sinophysis","uncultured_marine_eukaryote","DQ103837.1.1567"
"ASV1006","Eukaryota","SAR","Alveolata","Dinoflagellata","Prorocentrales","Prorocentrum","Prorocentrum_foraminosum","JX912166.1.1789"
"ASV1008","Eukaryota","Opisthokonta","Nucletmycea","Fungi","Rhizophydiaceae","Rhizophydium","uncultured_Rhizophydiales","AB971109.1.1788"
"ASV1010","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","Spirostrombidium","uncultured_alveolate","FN690037.1.1680"
"ASV1012","Eukaryota","SAR","Alveolata","Ciliophora","Choreotrichia","uncultured","uncultured_eukaryote",NA
"ASV1013","Eukaryota","SAR","Alveolata","Ciliophora","Nassophorea","Zosterodasys","Zosterodasys_transverses","EU286812.1.1746"
"ASV1014","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Triceratium","Triceratium_pentacrinus","KJ577843.1.1640"
"ASV1015","Eukaryota","SAR","Rhizaria","Cercozoa","Ebriacea","Ebria","uncultured_eukaryote","AB275053.1.1727"
"ASV1016","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Chaetoceros","uncultured_stramenopile","KC488608.1.1656"
"ASV1019","Eukaryota","SAR","Rhizaria","Cercozoa","Phytomyxea","uncultured_eukaryote","uncultured_eukaryote","AB191413.1.1728"
"ASV1020","Eukaryota","SAR","Rhizaria","Cercozoa","Thaumatomonadidae","Allas","uncultured_eukaryote",NA
"ASV1021","Eukaryota","SAR","Rhizaria","Cercozoa","Protaspidae","Protaspis","uncultured_eukaryote","AB252745.1.1694"
"ASV1022","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","uncultured_Rhizaria","KC488557.1.1707"
"ASV1024","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Stauroneis","Prestauroneis_integra","AM502025.1.1737"
"ASV1028","Eukaryota","SAR","Alveolata","Dinoflagellata","Gymnodiniphycidae","Amphidinium","Amphidinium_steinii","LC054920.1.1761"
"ASV1032","Eukaryota","Opisthokonta","Holozoa","Metazoa_(Animalia)","Copepoda","Harpacticoida",NA,NA
"ASV1033","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Chaetoceros","Dactyliosolen_blavyanus","KC309491.1.1615"
"ASV1035","Eukaryota","SAR","Alveolata","Ciliophora","Oligotrichia","Strombidium","uncultured_eukaryote","KJ758509.1.1777"
"ASV1036","Eukaryota","SAR","Alveolata","Ciliophora","Choreotrichia","Tintinnopsis",NA,NA
"ASV1039","Eukaryota","SAR","Stramenopiles","MAST-2","uncultured_marine_eukaryote","uncultured_marine_eukaryote","uncultured_marine_eukaryote","DQ121425.1.1696"
"ASV1040","Eukaryota","SAR","Stramenopiles","Ochrophyta","Bacillariophyceae","Pseudo-nitzschia","Pseudo-nitzschia_heimii","JN091727.1.1227"
"ASV1041","Eukaryota","SAR","Stramenopiles","MAST-4","uncultured_stramenopile","uncultured_stramenopile","uncultured_stramenopile","JQ782010.1.1805"
"ASV1042","Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","Amoebophrya","uncultured_eukaryote","KF129978.1.1757"
"ASV1043","Eukaryota","SAR","Stramenopiles","Ochrophyta","Mediophyceae","Brockmanniella","Brockmanniella_brockmannii","LC189090.1.1759"
"ASV1045","Eukaryota","SAR","Rhizaria","Cercozoa","Thecofilosea","uncultured","uncultured_eukaryote","AB252746.1.1726"
