Cast PK,Cruise,Station,Station Longitude,Station Latitude,Latitude,Longitude,Distance from station,Location Flag,Bottom depth (m),Raw Data PK,Data PK,Cast Direction Flag,Measurement time,Depth (m),Depth flag,Drop speed (m/s),Conductivity (mS/cm),Conductivity flag,Temperature (deg C),Temperature flag,Pressure (dbar),Pressure flag,Uncorrected Pressure (dbar),PAR (umol m-2 s-1),PAR flag,Fluorometry Chlorophyll (ug/L),Fluorometry Chlorophyll flag,CDOM (ppb),CDOM flag,Turbidity (FTU),Turbidity flag,pH,pH flag,Backscatter (Beta),Backscatter flag,Dissolved O2 (mL/L),Dissolved O2 (mL/L) flag,Dissolved O2 (%),Dissolved O2 (%) flag,Dissolved O2 (umol/L),Dissolved O2 (umol/L) flag,SB RINKO Dissolved O2 (mL/L),SB RINKO Dissolved O2 flag,Salinity (PSU),Salinity flag,Specific conductivity,Specific conductivity flag,Speed of sound (m/s),Speed of sound flag,C Star (volts),C Star (volts) flag,C Star (counts),C Star (counts) flag,Beam Attenuation 650nm (1/m),Beam Attenuation flag,SB RINKO DO (volts),SB RINKO temp (volts),Backscatter (counts),Fluorometry Chlorophyll (counts),CDOM (counts),Bin Statistics for Static Casts
4774,Macro2015,MACRO9,-128.4599,51.9204,51.92036667,-128.4599,3.70886134,,5.818763137,,9730907,d,2015-04-25 14:35:29.833,4.998,,1.144,33.73861,,10.4249,,5,,,125.164,,2.5995,,,,1.031,,,,,,8.9646,,,,,,,,30.2267,,,,,,,,,,,,,,,,,
4812,SEA2015,SEA7,-128.4645,51.9222,51.92218333,-128.4644833,2.18028575,,6.158697023,,9621404,d,2015-07-01 10:21:45.334,0.969,,0.838,38.11129,,14.5706,,1,,,638.104,,-0.3858,SVC: flc_qartod_gross_range_test,,,25.767,,,,,,6.8543,,,,,,,,30.9971,,,,,,,,,,,,,,,,,
4812,SEA2015,SEA7,-128.4645,51.9222,51.92218333,-128.4644833,2.18028575,,6.158697023,,9621405,d,2015-07-01 10:21:46.417,2.029,,1.124,38.64824,,14.562,,2,,,846.928,,-0.0689,,,,21.291,,,,,,6.5791,,,,,,,,31.4892,,,,,,,,,,,,,,,,,
4812,SEA2015,SEA7,-128.4645,51.9222,51.92218333,-128.4644833,2.18028575,,6.158697023,,9621406,d,2015-07-01 10:21:47.583,2.866,,0.786,38.6285,,14.5415,,3,,,620.924,,0.397,,,,1.732,,,,,,6.5363,,,,,,,,31.4875,,,,,,,,,,,,,,,,,
4812,SEA2015,SEA7,-128.4645,51.9222,51.92218333,-128.4644833,2.18028575,,6.158697023,,9621407,d,2015-07-01 10:21:48.833,4.01,,0.896,38.52619,,14.4333,,4,,,438.523,,0.6365,,,,1.414,,,,,,6.6193,,,,,,,,31.4819,,,,,,,,,,,,,,,,,
4812,SEA2015,SEA7,-128.4645,51.9222,51.92218333,-128.4644833,2.18028575,,6.158697023,,9621408,d,2015-07-01 10:21:49.834,4.935,,1.118,38.17435,,14.0398,,5,,,329.399,,0.9655,,,,1.203,,,,,,6.6959,,,,,,,,31.4808,,,,,,,,,,,,,,,,,
4812,SEA2015,SEA7,-128.4645,51.9222,51.92218333,-128.4644833,2.18028575,,6.158697023,,9621409,d,2015-07-01 10:21:51.250,6.025,,1.136,38.01854,,13.8527,,6,,,284.674,,1.1728,,,,1.486,,,,,,6.7235,,,,,,,,31.4905,,,,,,,,,,,,,,,,,
4998,Macro2015,MACRO9,-128.4599,51.9204,51.92036667,-128.4599,3.70886134,,6.154348126,,9575507,d,2015-08-13 09:50:57.750,0.935,,1.046,40.4716,,16.6501,,1,,,721.966,,1.4977,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,4.277,,,,,,6.153,,,,,,,,31.4397,,,,,,,,,,,,,,,,,
4998,Macro2015,MACRO9,-128.4599,51.9204,51.92036667,-128.4599,3.70886134,,6.154348126,,9575508,d,2015-08-13 09:50:58.667,2.045,,1.279,40.14229,,16.2931,,2,,,501.123,,1.5922,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,1.69,,,,,,6.1298,,,,,,,,31.4338,,,,,,,,,,,,,,,,,
4998,Macro2015,MACRO9,-128.4599,51.9204,51.92036667,-128.4599,3.70886134,,6.154348126,,9575509,d,2015-08-13 09:50:59.417,2.998,,1.227,39.97385,,16.0444,,3,,,342.699,,1.7388,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,1.364,,,,,,6.1418,,,,,,,,31.4827,,,,,,,,,,,,,,,,,
4998,Macro2015,MACRO9,-128.4599,51.9204,51.92036667,-128.4599,3.70886134,,6.154348126,,9575510,d,2015-08-13 09:51:00.167,3.922,,1.256,39.96091,,16.0171,,4,,,234.673,,2.1807,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,1.186,,,,,,6.1554,,,,,,,,31.4927,,,,,,,,,,,,,,,,,
4998,Macro2015,MACRO9,-128.4599,51.9204,51.92036667,-128.4599,3.70886134,,6.154348126,,9575511,d,2015-08-13 09:51:01.000,4.967,,1.244,39.88029,,15.9298,,5,,,132.718,,3.1313,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,1.182,,,,,,6.1717,,,,,,,,31.4907,,,,,,,,,,,,,,,,,
4998,Macro2015,MACRO9,-128.4599,51.9204,51.92036667,-128.4599,3.70886134,,6.154348126,,9575512,d,2015-08-13 09:51:01.750,5.877,,1.203,39.69475,,15.7159,,6,,,93.891,,3.2439,SVD: Hakai Grey List - High Fluo Value (Bad Calibration) flagged by Jessy Barrette,,,1.18,,,,,,6.1802,,,,,,,,31.497,,,,,,,,,,,,,,,,,
5299,"MACRO_MGEO,OUTSHRS",SEA7,-128.4645,51.9222,51.920686,-128.464092,170.7791027,,4.903528149,,9291549,d,2016-07-10 10:41:09.001,0.968,,0.797,37.5965,,14.283,,1,,,165.388,,1.0703,,,,-0.001,SVC: turbidity_qartod_gross_range_test,,,,,6.3171,,,,,,,,30.7583,,,,,,,,,,,,,,,,,
5299,"MACRO_MGEO,OUTSHRS",SEA7,-128.4645,51.9222,51.920686,-128.464092,170.7791027,,4.903528149,,9291550,d,2016-07-10 10:41:10.084,1.969,,1,37.80275,,13.9803,,2,,,101.855,,1.2202,,,,-0.001,SVC: turbidity_qartod_gross_range_test,,,,,6.2039,,,,,,,,31.1895,,,,,,,,,,,,,,,,,
5299,"MACRO_MGEO,OUTSHRS",SEA7,-128.4645,51.9222,51.920686,-128.464092,170.7791027,,4.903528149,,9291551,d,2016-07-10 10:41:11.084,2.948,,0.966,37.81264,,13.8822,,3,,,72.572,,1.5011,,,,-0.001,SVC: turbidity_qartod_gross_range_test,,,,,6.1232,,,,,,,,31.2778,,,,,,,,,,,,,,,,,
5299,"MACRO_MGEO,OUTSHRS",SEA7,-128.4645,51.9222,51.920686,-128.464092,170.7791027,,4.903528149,,9291552,d,2016-07-10 10:41:12.167,3.984,,0.921,37.78167,,13.8335,,4,,,51.867,,1.5859,,,,-0.001,SVC: turbidity_qartod_gross_range_test,,,,,5.9583,,,,,,,,31.2885,,,,,,,,,,,,,,,,,
5299,"MACRO_MGEO,OUTSHRS",SEA7,-128.4645,51.9222,51.920686,-128.464092,170.7791027,,4.903528149,,9291553,d,2016-07-10 10:41:13.167,4.809,,0.884,37.77077,,13.8084,,5,,,42.256,,1.7543,,,,-0.001,SVC: turbidity_qartod_gross_range_test,,,,,5.8606,,,,,,,,31.2987,,,,,,,,,,,,,,,,,
9728,MACRO_MGEO,MACRO9,-128.4599,51.9204,51.91945962,-128.4597804,104.9559139,,,,6241624,d,2017-07-20 10:14:18.937,0.991,,0.28,37.932149,,14.449,,1,,,545.73,,0.53286,,,,2.806,,,,,,6.4727,,,,,,,,30.9309,,,,,,,,,,4.5819,,,,,,,
9728,MACRO_MGEO,MACRO9,-128.4599,51.9204,51.91945962,-128.4597804,104.9559139,,,,6241625,d,2017-07-20 10:14:20.402,1.983,,0.785,37.861926,,14.375,,2,,,298.07,,0.65796,,,,1.65,,,,,,6.4099,,,,,,,,30.9258,,,,,,,,,,0.5113,,,,,,,
9728,MACRO_MGEO,MACRO9,-128.4599,51.9204,51.91945962,-128.4597804,104.9559139,,,,6241626,d,2017-07-20 10:14:21.528,2.974,,0.874,37.667987,,14.1519,,3,,,247.23,,0.98052,,,,1.77,,,,,,6.306,,,,,,,,30.9273,,,,,,,,,,0.5235,,,,,,,
9728,MACRO_MGEO,MACRO9,-128.4599,51.9204,51.91945962,-128.4597804,104.9559139,,,,6241627,d,2017-07-20 10:14:22.576,3.965,,0.97,37.551212,,13.999,,4,,,198.18,,1.4177,,,,1.792,,,,,,6.2848,,,,,,,,30.9428,,,,,,,,,,0.4972,,,,,,,
9728,MACRO_MGEO,MACRO9,-128.4599,51.9204,51.91945962,-128.4597804,104.9559139,,,,6241628,d,2017-07-20 10:14:23.613,4.957,,1.031,37.436621,,13.8537,,5,,,164.15,,1.8058,,,,1.84,,,,,,6.2631,,,,,,,,30.9542,,,,,,,,,,0.5025,,,,,,,
9728,MACRO_MGEO,MACRO9,-128.4599,51.9204,51.91945962,-128.4597804,104.9559139,,,,6241629,d,2017-07-20 10:14:24.754,5.948,,1.044,37.391391,,13.7875,,6,,,133.28,,1.9805,,,,1.816,,,,,,6.2806,,,,,,,,30.9656,,,,,,,,,,0.4999,,,,,,,
9728,MACRO_MGEO,MACRO9,-128.4599,51.9204,51.91945962,-128.4597804,104.9559139,,,,6241630,d,2017-07-20 10:14:26.280,6.94,,1.017,37.388775,,13.7763,,7,,,120.6,,1.9298,,,,1.742,,,,,,6.3833,,,,,,,,30.9718,,,,,,,,,,0.4981,,,,,,,
9730,MACRO_MGEO,SEA7,-128.4645,51.9222,51.92141818,-128.464789,89.23246956,,,,6075629,d,2017-07-20 09:58:14.016,0.992,,0.145,38.518423,,15.0692,,1,,,401.84,,0.60469,,,,1.904,,,,,,6.2748,,,,,,,,30.9662,,,,,,,,,,5.5282,,,,,,,
9730,MACRO_MGEO,SEA7,-128.4645,51.9222,51.92141818,-128.464789,89.23246956,,,,6075630,d,2017-07-20 09:58:15.356,1.983,,0.856,38.458842,,14.9944,,2,,,223.03,,0.6415,,,,1.87,,,,,,6.3359,,,,,,,,30.9717,,,,,,,,,,1.143,,,,,,,
9730,MACRO_MGEO,SEA7,-128.4645,51.9222,51.92141818,-128.464789,89.23246956,,,,6075631,d,2017-07-20 09:58:16.475,2.974,,0.951,38.026787,,14.5709,,3,,,182.95,,0.91803,,,,1.772,,,,,,6.4503,,,,,,,,30.9186,,,,,,,,,,0.5415,,,,,,,
9730,MACRO_MGEO,SEA7,-128.4645,51.9222,51.92141818,-128.464789,89.23246956,,,,6075632,d,2017-07-20 09:58:17.545,3.966,,0.973,37.728548,,14.2274,,4,,,152.25,,1.3372,,,,1.853,,,,,,6.5082,,,,,,,,30.9216,,,,,,,,,,0.485,,,,,,,
9730,MACRO_MGEO,SEA7,-128.4645,51.9222,51.92141818,-128.464789,89.23246956,,,,6075633,d,2017-07-20 09:58:18.648,4.957,,0.994,37.579652,,14.0359,,5,,,128.02,,1.6275,,,,1.84,,,,,,6.4483,,,,,,,,30.9388,,,,,,,,,,0.4899,,,,,,,
9730,MACRO_MGEO,SEA7,-128.4645,51.9222,51.92141818,-128.464789,89.23246956,,,,6075634,d,2017-07-20 09:58:19.968,5.949,,0.951,37.489201,,13.916,,6,,,106.85,,2.0136,,,,1.885,,,,,,6.461,,,,,,,,30.952,,,,,,,,,,0.5037,,,,,,,
11659,NEARSHORE,SEA07,,,51.923479,-128.464487,,,6.246317893,,10759396,s,2018-03-18 12:30:35.500,2.346157144,,-0.002184858,32.25424262,,7.620602304,,2.366865363,,,101.7545854,,0.056755795,,2.745866038,,0.134476214,,,,0.000366744,,,,,,,,,,31.11601792,,,,,,,,,,,,,,,,,
11659,NEARSHORE,SEA07,,,51.923479,-128.464487,,,6.246317893,,10759383,d,2018-03-18 12:31:18.833,0.940680987,,1.095085663,32.26190917,,7.611108382,,1,,,166.077832,,0.047035526,,3.38148,,0.182404871,,,,0.00047823,,,,,,,,,,31.13334343,,,,,,,,,,,,,,,,,
11659,NEARSHORE,SEA07,,,51.923479,-128.464487,,,6.246317893,,10759384,d,2018-03-18 12:31:19.667,1.956635243,,1.263699443,32.26454902,,7.598382567,,2,,,127.7541992,,0.057004293,,2.61792,,0.177642275,,,,0.00048963,,,,,,,,,,31.14710123,,,,,,,,,,,,,,,,,
11659,NEARSHORE,SEA07,,,51.923479,-128.464487,,,6.246317893,,10759385,d,2018-03-18 12:31:20.417,2.930493264,,1.325764193,32.26607451,,7.593089636,,3,,,106.9720459,,0.051594706,,2.59065,,0.186376456,,,,0.000520838,,,,,,,,,,31.15303225,,,,,,,,,,,,,,,,,
11659,NEARSHORE,SEA07,,,51.923479,-128.464487,,,6.246317893,,10759386,d,2018-03-18 12:31:21.167,3.915497928,,1.311550931,32.26173626,,7.584157293,,4,,,90.72529296,,0.052449432,,3.14514,,0.139511346,,,,0.00040755,,,,,,,,,,31.1559515,,,,,,,,,,,,,,,,,
11659,NEARSHORE,SEA07,,,51.923479,-128.464487,,,6.246317893,,10759387,d,2018-03-18 12:31:21.917,4.911015602,,1.336077738,32.20392337,,7.517677314,,5,,,77.35571293,,0.056388373,,2.77245,,0.172253793,,,,0.000395438,,,,,,,,,,31.15323814,,,,,,,,,,,,,,,,,
11659,NEARSHORE,SEA07,,,51.923479,-128.464487,,,6.246317893,,10759388,d,2018-03-18 12:31:26.417,6.140480868,,1.269621276,32.1356331,,7.427758133,,6,,,67.3129883,,0.071353023,,3.9087,,0.193254629,,,,0.0005814,,,,,,,,,,31.16050552,,,,,,,,,,,,,,,,,
12785,SEAG,SEA7,-128.4645,51.9222,51.922946,-128.464293,84.21712368,,5.122832617,,8728522,d,2018-08-08 09:49:50.917,1.017,,0.962,39.50285,,15.1964,,1,,,221.251,,1.5542,,,,6.114,,,,,,6.274,,,,,,,,31.7454,,,,,,,,,,,,,,,,,
12785,SEAG,SEA7,-128.4645,51.9222,51.922946,-128.464293,84.21712368,,5.122832617,,8728523,d,2018-08-08 09:49:51.917,1.991,,1.009,38.81644,,14.3809,,2,,,179.054,,2.4919,,,,1.322,,,,,,6.0953,,,,,,,,31.7898,,,,,,,,,,,,,,,,,
12785,SEAG,SEA7,-128.4645,51.9222,51.922946,-128.464293,84.21712368,,5.122832617,,8728524,d,2018-08-08 09:49:52.917,3.015,,1.002,38.37624,,13.8739,,3,,,142.031,,2.6202,,,,1.21,,,,,,6.0812,,,,,,,,31.8038,,,,,,,,,,,,,,,,,
12785,SEAG,SEA7,-128.4645,51.9222,51.922946,-128.464293,84.21712368,,5.122832617,,8728525,d,2018-08-08 09:49:54.000,4.057,,0.995,38.19329,,13.6789,,4,,,118.885,,2.3449,,,,1.17,,,,,,6.0928,,,,,,,,31.7961,,,,,,,,,,,,,,,,,
12785,SEAG,SEA7,-128.4645,51.9222,51.922946,-128.464293,84.21712368,,5.122832617,,8728526,d,2018-08-08 09:49:55.417,4.87,,0.57,38.14374,,13.6407,,5,,,100.66,,2.2455,,,,1.214,,,,,,6.1008,,,,,,,,31.7816,,,,,,,,,,,,,,,,,
