gs_nrt_A,gs_nrt_B,gs_nrt_C,gs_nrt_D,gs_nrt_E,gs_nrt_F,gs_sth_s_A,gs_sth_s_B,gs_sth_s_C,gs_sth_s_D,gs_sth_s_E,gs_sth_s_F,gs_sth_w_A,gs_sth_w_B,gs_sth_w_C,gs_sth_w_D,gs_sth_w_E,gs_sth_w_F,chkd_n_A,chkd_n_B,chkd_n_C,chkd_n_D,chkd_n_E,mcmllns_n_A,mcmllns_n_B,mcmllns_n_C,mcmllns_n_D,mcmllns_n_E,mcmllns_n_F,mcmllns_s_A,mcmllns_s_B,mcmllns_s_C,mcmllns_s_D,mcmllns_s_E,mcmllns_s_F,chkd_s_A,chkd_s_B,chkd_s_C,chkd_s_D,chkd_s_E,chkd_s_F,trqt_n_A,trqt_n_B,trqt_n_C,trqt_n_D,trqt_n_F,trqt_s_A,trqt_s_B,trqt_s_C,trqt_s_D,trqt_s_E,trqt_s_F
0.6920684292379471,0.710691823899371,0.8623853211009175,0.7505376344086021,0.7553191489361702,0.7601713062098501,0.8747099767981439,0.9297423887587822,0.8833693304535637,0.8914027149321267,0.7747572815533981,0.9063231850117096,0.7207392197125256,0.7394789579158316,0.8979118329466357,0.7191489361702128,0.7318435754189944,0.675564681724846,0.7645211930926217,0.7828746177370031,0.9230352303523035,0.762962962962963,0.7662337662337663,0.6370370370370371,0.6521739130434783,0.6692913385826772,0.9238095238095239,0.7277147487844409,0.6,0,0.30128205128205127,0.352112676056338,0.08188585607940446,0.6338028169014085,0.11345029239766082,0.7865748709122203,0.8053691275167785,0.7201492537313433,0.8089171974522293,0.8224740321057602,0.8244746600741656,0.8639455782312925,0.8574712643678161,0.7690631808278867,0.6981132075471698,0.7246963562753036,0.6964656964656964,0.8458049886621315,0.5689320388349515,0.947242206235012,0.8416289592760181,0.946987951807229
0.7777777777777778,0.590443686006826,0.7619047619047619,0.7580071174377224,0.8631578947368421,0.6325088339222615,0.8137651821862348,0.8683127572016461,0.8351254480286738,0.813953488372093,0.8549848942598187,0.8271604938271605,0.7029702970297029,0.8031746031746032,0.854251012145749,0.5874125874125874,0.8130311614730878,0.570957095709571,0.8057395143487859,0.8425531914893617,0.9530403371462974,0.8202247191011236,0.8035363457760314,0.6235955056179775,0.6832298136645962,0.7037037037037037,0.864406779661017,0.8198614318706697,0.6072507552870091,0.30128205128205127,0,0.5187287173666288,0.3022508038585209,0.4249201277955272,0.353204172876304,0.8438287153652393,0.8737864077669902,0.7272727272727273,0.8602329450915142,0.856,0.8816,0.8132295719844358,0.7689243027888446,0.6145454545454545,0.5017064846416383,0.6064516129032258,0.5892255892255892,0.7431906614785992,0.33534743202416917,0.9227467811158798,0.7596899224806202,0.922077922077922
0.9044444444444445,0.8555858310626703,0.924963924963925,0.9224376731301939,0.953714981729598,0.8646408839779005,0.9447674418604651,0.956140350877193,0.9527777777777777,0.9513590844062947,0.9507772020725389,0.9415204678362573,0.9005376344086021,0.9391534391534392,0.9593023255813954,0.8486932599724897,0.9370277078085643,0.8387096774193549,0.9149888143176734,0.9363336992316136,0.9705042816365367,0.9297365119196989,0.911578947368421,0.849435382685069,0.8794233289646134,0.8928104575163399,0.9527326440177253,0.9244851258581236,0.8471502590673575,0.352112676056338,0.5187287173666288,0,0.39040451552210725,0.7612732095490716,0.25539568345323743,0.9403341288782816,0.9577960140679953,0.8965952080706179,0.9347408829174664,0.9148936170212766,0.9455909943714822,0.9455587392550143,0.9190751445086706,0.8603351955307262,0.8092643051771117,0.8588548601864181,0.8536585365853658,0.9111747851002865,0.7253886010362695,0.973293768545994,0.9141630901287554,0.9732142857142857
0.6443057722308893,0.7094736842105264,0.8709677419354839,0.7580993520518359,0.6868327402135231,0.7548387096774194,0.8741258741258742,0.9247058823529412,0.8785249457700651,0.9045454545454545,0.6803118908382066,0.9011764705882352,0.7319587628865979,0.670020120724346,0.916083916083916,0.717948717948718,0.7607476635514019,0.6948453608247422,0.6818897637795276,0.7055214723926381,0.893651654910472,0.6579925650557621,0.6874095513748191,0.6728624535315985,0.6428571428571429,0.6442687747035574,0.9234449760765551,0.6650406504065041,0.6179337231968811,0.08188585607940446,0.3022508038585209,0.39040451552210725,0,0.6323232323232323,0.1652989449003517,0.696027633851468,0.7272727272727273,0.7116104868913857,0.7420178799489144,0.7691579943235572,0.7620817843866171,0.876993166287016,0.8614318706697459,0.7680525164113785,0.6968421052631579,0.7439024390243902,0.6910229645093946,0.835990888382688,0.5750487329434698,0.946987951807229,0.8363636363636363,0.9467312348668281
0.7590361445783133,0.39759036144578314,0.584,0.6883116883116883,0.8735177865612648,0.3974358974358974,0.7166666666666667,0.7586206896551724,0.8157894736842105,0.7862595419847328,0.8333333333333334,0.6724137931034483,0.625,0.7872340425531915,0.7833333333333333,0.34591194968553457,0.8141592920353983,0.36363636363636365,0.7852760736196319,0.8483965014577259,0.9621903520208605,0.7729257641921398,0.7958115183246073,0.5021834061135371,0.5487179487179488,0.6142131979695431,0.7064220183486238,0.7843137254901961,0.46078431372549017,0.6338028169014085,0.4249201277955272,0.7612732095490716,0.6323232323232323,0,0.6727941176470589,0.837037037037037,0.8947368421052632,0.6622222222222223,0.8734177215189873,0.8582887700534759,0.891566265060241,0.7384615384615385,0.5483870967741935,0.33783783783783783,0.1686746987951807,0.453551912568306,0.4117647058823529,0.5230769230769231,0.17647058823529413,0.8301886792452831,0.5725190839694656,0.8076923076923077
0.7768115942028986,0.7442748091603053,0.8757763975155279,0.80859375,0.8265139116202946,0.8054474708171206,0.8870292887029289,0.9367088607594937,0.8901960784313725,0.9059304703476483,0.8113879003558719,0.9113924050632911,0.7677902621722846,0.7838827838827839,0.9288702928870293,0.7717601547388782,0.8047945205479452,0.7528089887640449,0.7894736842105263,0.8145506419400856,0.9302325581395349,0.7989778534923339,0.7891891891891892,0.717206132879046,0.7142857142857143,0.7261261261261261,0.9357601713062098,0.8012048192771084,0.6725978647686833,0.11345029239766082,0.353204172876304,0.25539568345323743,0.1652989449003517,0.6727941176470589,0,0.8121019108280255,0.8320373250388803,0.7392795883361921,0.8365384615384616,0.8372513562386981,0.8504672897196262,0.9098360655737705,0.8796680497925311,0.7944664031620553,0.7213740458015268,0.7634011090573013,0.7272727272727273,0.8729508196721312,0.6156583629893239,0.9612068965517241,0.8732106339468303,0.9653679653679653
0.41346153846153844,0.68,0.7894736842105263,0.5966386554621849,0.3115727002967359,0.8,0.7352941176470589,0.78,0.6694915254237288,0.7395348837209302,0.2708333333333333,0.81,0.6,0.35294117647058826,0.8431372549019608,0.7613168724279835,0.6064516129032258,0.7384615384615385,0.1902439024390244,0.2459016393442623,0.8009888751545118,0.3865814696485623,0.2875536480686695,0.7060702875399361,0.5483870967741935,0.4804270462633452,0.8549222797927462,0.2564102564102564,0.5972222222222222,0.7865748709122203,0.8438287153652393,0.9403341288782816,0.696027633851468,0.837037037037037,0.8121019108280255,0,0.12737127371273713,0.5145631067961165,0.4050179211469534,0.59375,0.45017182130584193,0.7757009345794392,0.9038461538461539,0.7931034482758621,0.824,0.700374531835206,0.6692913385826772,0.822429906542056,0.875,0.8842105263157894,0.8418604651162791,0.9148936170212766
0.45243619489559167,0.7433962264150943,0.8482142857142857,0.6758893280632411,0.32386363636363635,0.8666666666666667,0.771689497716895,0.813953488372093,0.6892430278884463,0.7304347826086957,0.33993399339933994,0.8883720930232558,0.6509090909090909,0.40069686411149824,0.8264840182648402,0.8294573643410853,0.6246153846153846,0.8036363636363636,0.2235294117647059,0.3031674208144796,0.7819963257807716,0.4573170731707317,0.2515592515592516,0.7439024390243902,0.6190476190476191,0.5337837837837838,0.9134615384615384,0.31851851851851853,0.6567656765676567,0.8053691275167785,0.8737864077669902,0.9577960140679953,0.7272727272727273,0.8947368421052632,0.8320373250388803,0.12737127371273713,0,0.5679012345679012,0.3647469458987784,0.5726092089728453,0.4036850921273032,0.8427947598253275,0.9730941704035875,0.8623481781376519,0.879245283018868,0.7375886524822695,0.724907063197026,0.8951965065502183,0.9141914191419142,0.9512195121951219,0.9130434782608695,0.9704433497536946
0.5741239892183289,0.44390243902439025,0.6585365853658537,0.49222797927461137,0.6506849315068494,0.5897435897435898,0.660377358490566,0.7161290322580646,0.47643979057591623,0.6588235294117647,0.4567901234567901,0.7032258064516129,0.413953488372093,0.42731277533039647,0.7861635220125787,0.5454545454545454,0.5169811320754717,0.5348837209302325,0.4136986301369863,0.5287958115183246,0.8906547997457088,0.3805970149253731,0.4916864608076009,0.5298507462686567,0.3504273504273504,0.3728813559322034,0.8108108108108109,0.6231884057971014,0.38271604938271603,0.7201492537313433,0.7272727272727273,0.8965952080706179,0.7116104868913857,0.6622222222222223,0.7392795883361921,0.5145631067961165,0.5679012345679012,0,0.6179337231968811,0.6975857687420585,0.7132216014897579,0.7041420118343196,0.6809815950920245,0.5721925133689839,0.6195121951219512,0.4774774774774775,0.4354066985645933,0.6094674556213018,0.7119341563786008,0.8482758620689655,0.6588235294117647,0.8881118881118881
0.5645161290322581,0.775330396475771,0.8547215496368039,0.7647058823529411,0.5489833641404805,0.8513513513513513,0.8676470588235294,0.8861386138613861,0.7318181818181818,0.8520286396181385,0.5528455284552846,0.8861386138613861,0.7241379310344828,0.6176470588235294,0.8921568627450981,0.8299776286353467,0.7276264591439688,0.8146551724137931,0.28013029315960913,0.2805071315372425,0.5993413830954994,0.47775628626692457,0.1701492537313433,0.7756286266924565,0.7060041407867494,0.6536082474226804,0.9193954659949622,0.4882154882154882,0.7235772357723578,0.8089171974522293,0.8602329450915142,0.9347408829174664,0.7420178799489144,0.8734177215189873,0.8365384615384616,0.4050179211469534,0.3647469458987784,0.6179337231968811,0,0.30115830115830117,0.21628498727735368,0.8755980861244019,0.9174757281553398,0.8577981651376146,0.8678414096916299,0.7876857749469215,0.7729257641921398,0.8708133971291866,0.8780487804878049,0.9543147208121827,0.8758949880668258,0.9540816326530612
0.6890380313199105,0.8159340659340659,0.9184861717612809,0.8631284916201117,0.7128834355828221,0.8607242339832869,0.9208211143695014,0.9321533923303835,0.834733893557423,0.9163059163059163,0.7127937336814621,0.9321533923303835,0.8292682926829268,0.7626666666666667,0.9501466275659824,0.8391123439667129,0.8350253807106599,0.8265582655826558,0.4774774774774775,0.5270718232044199,0.4265267175572519,0.6586599241466498,0.3919491525423729,0.8053097345132744,0.7886393659180978,0.7681159420289855,0.9552906110283159,0.6566820276497696,0.7676240208877284,0.8224740321057602,0.856,0.9148936170212766,0.7691579943235572,0.8582887700534759,0.8372513562386981,0.59375,0.5726092089728453,0.6975857687420585,0.30115830115830117,0,0.2528301886792453,0.9277456647398844,0.9183673469387755,0.8535211267605634,0.8543956043956044,0.8120805369127517,0.8087431693989071,0.9017341040462428,0.8694516971279374,0.9670658682634731,0.9163059163059163,0.972972972972973
0.5838509316770186,0.8075313807531381,0.8764302059496567,0.7854077253218884,0.5575221238938053,0.8846153846153846,0.875,0.9205607476635514,0.8275862068965517,0.8690744920993227,0.6201550387596899,0.9065420560747663,0.7459016393442623,0.632,0.8935185185185185,0.8641188959660298,0.7360594795539034,0.8483606557377049,0.45454545454545453,0.48396946564885496,0.5698808234019501,0.6155268022181146,0.31988472622478387,0.8040665434380776,0.7396449704142012,0.6738703339882122,0.9239904988123515,0.5242718446601942,0.7596899224806202,0.8244746600741656,0.8816,0.9455909943714822,0.7620817843866171,0.891566265060241,0.8504672897196262,0.45017182130584193,0.4036850921273032,0.7132216014897579,0.21628498727735368,0.2528301886792453,0,0.8868778280542986,0.9403669724770642,0.8826086956521739,0.891213389121339,0.793939393939394,0.8049792531120332,0.8914027149321267,0.9069767441860465,0.9521531100478469,0.909706546275395,0.9519230769230769
0.7608695652173914,0.5636363636363636,0.391304347826087,0.3877551020408163,0.7766497461928934,0.44,0.625,0.6666666666666666,0.7291666666666666,0.6,0.8243243243243243,0.43333333333333335,0.5333333333333333,0.6818181818181818,0.5625,0.5145631067961165,0.6470588235294118,0.5166666666666667,0.8444444444444444,0.8397212543554007,0.9688768606224628,0.7803468208092486,0.852760736196319,0.653179190751445,0.6115107913669064,0.6737588652482269,0.4339622641509434,0.768,0.5945945945945946,0.8639455782312925,0.8132295719844358,0.9455587392550143,0.876993166287016,0.7384615384615385,0.9098360655737705,0.7757009345794392,0.8427947598253275,0.7041420118343196,0.8755980861244019,0.9277456647398844,0.8868778280542986,0,0.6764705882352942,0.5434782608695652,0.6181818181818182,0.6377952755905512,0.5964912280701754,0.4864864864864865,0.6891891891891891,0.56,0.38666666666666666,0.6666666666666666
0.7925925925925926,0.4423076923076923,0.49206349206349204,0.7391304347826086,0.9685863874345549,0.3829787234042553,0.8275862068965517,0.9259259259259259,0.9555555555555556,0.9420289855072463,0.9295774647887324,0.48148148148148145,0.631578947368421,0.8571428571428571,0.9310344827586207,0.4020618556701031,0.9024390243902439,0.49122807017543857,0.8257575757575758,0.900355871886121,0.9796195652173914,0.8682634730538922,0.83125,0.6526946107784432,0.5639097744360902,0.6148148148148148,0.6595744680851063,0.860655737704918,0.5915492957746479,0.8574712643678161,0.7689243027888446,0.9190751445086706,0.8614318706697459,0.5483870967741935,0.8796680497925311,0.9038461538461539,0.9730941704035875,0.6809815950920245,0.9174757281553398,0.9183673469387755,0.9403669724770642,0.6764705882352942,0,0.27906976744186046,0.4423076923076923,0.5041322314049587,0.46296296296296297,0.29411764705882354,0.5915492957746479,0.5909090909090909,0.3333333333333333,0.6190476190476191
0.7142857142857143,0.21875,0.3563218390804598,0.5517241379310345,0.8604651162790697,0.13559322033898305,0.6097560975609756,0.6410256410256411,0.7192982456140351,0.6559139784946236,0.7951807228915663,0.46153846153846156,0.4927536231884058,0.6933333333333334,0.6585365853658537,0.17355371900826447,0.7659574468085106,0.2463768115942029,0.7430555555555556,0.8163934426229508,0.9612299465240641,0.7486910994764397,0.7616279069767442,0.46596858638743455,0.46496815286624205,0.5220125786163522,0.5774647887323944,0.7835820895522388,0.37349397590361444,0.7690631808278867,0.6145454545454545,0.8603351955307262,0.7680525164113785,0.33783783783783783,0.7944664031620553,0.7931034482758621,0.8623481781376519,0.5721925133689839,0.8577981651376146,0.8535211267605634,0.8826086956521739,0.5434782608695652,0.27906976744186046,0,0.203125,0.25517241379310346,0.22727272727272727,0.2826086956521739,0.43373493975903615,0.7058823529411765,0.3548387096774194,0.7272727272727273
0.75,0.3287671232876712,0.4666666666666667,0.6417910447761194,0.871244635193133,0.27941176470588236,0.7,0.7291666666666666,0.7878787878787878,0.7297297297297297,0.8260869565217391,0.5625,0.5641025641025641,0.75,0.72,0.2805755395683453,0.7961165048543689,0.2948717948717949,0.7712418300653595,0.8328173374613003,0.9630118890356671,0.7894736842105263,0.7790055248618785,0.45454545454545453,0.5314285714285715,0.5706214689265536,0.6629213483146067,0.7972027972027972,0.391304347826087,0.6981132075471698,0.5017064846416383,0.8092643051771117,0.6968421052631579,0.1686746987951807,0.7213740458015268,0.824,0.879245283018868,0.6195121951219512,0.8678414096916299,0.8543956043956044,0.891213389121339,0.6181818181818182,0.4423076923076923,0.203125,0,0.37423312883435583,0.32,0.43636363636363634,0.25,0.7906976744186046,0.4594594594594595,0.8095238095238095
0.6170212765957447,0.2392638036809816,0.4918032786885246,0.5099337748344371,0.712,0.3202614379084967,0.5384615384615384,0.7345132743362832,0.5570469798657718,0.53125,0.7213930348258707,0.6283185840707964,0.3872832369942196,0.5351351351351351,0.6410256410256411,0.2692307692307692,0.5874439461883408,0.2947976878612717,0.6656346749226006,0.6882352941176471,0.9372958850424559,0.6371681415929203,0.6886543535620053,0.415929203539823,0.4479166666666667,0.41237113402061853,0.7358490566037735,0.7293729372937293,0.373134328358209,0.7246963562753036,0.6064516129032258,0.8588548601864181,0.7439024390243902,0.453551912568306,0.7634011090573013,0.700374531835206,0.7375886524822695,0.4774774774774775,0.7876857749469215,0.8120805369127517,0.793939393939394,0.6377952755905512,0.5041322314049587,0.25517241379310346,0.37423312883435583,0,0.24550898203592814,0.48031496062992124,0.5223880597014925,0.8058252427184466,0.546875,0.8217821782178217
0.6139240506329114,0.10666666666666667,0.44954128440366975,0.34782608695652173,0.6877637130801688,0.2714285714285714,0.4807692307692308,0.7,0.5882352941176471,0.6,0.6170212765957447,0.58,0.3,0.5116279069767442,0.6346153846153846,0.1888111888111888,0.5714285714285714,0.225,0.6451612903225806,0.7003058103975535,0.9354413702239789,0.6056338028169014,0.6666666666666666,0.323943661971831,0.2849162011173184,0.3370165745856354,0.6774193548387096,0.6551724137931034,0.23404255319148937,0.6964656964656964,0.5892255892255892,0.8536585365853658,0.6910229645093946,0.4117647058823529,0.7272727272727273,0.6692913385826772,0.724907063197026,0.4354066985645933,0.7729257641921398,0.8087431693989071,0.8049792531120332,0.5964912280701754,0.46296296296296297,0.22727272727272727,0.32,0.24550898203592814,0,0.43859649122807015,0.4787234042553192,0.7777777777777778,0.4434782608695652,0.8181818181818182
0.7463768115942029,0.38181818181818183,0.36231884057971014,0.5918367346938775,0.8984771573604061,0.36,0.625,0.6333333333333333,0.7708333333333334,0.7066666666666667,0.8378378378378378,0.3,0.5166666666666667,0.7272727272727273,0.71875,0.4174757281553398,0.788235294117647,0.45,0.762962962962963,0.8257839721254355,0.9634641407307172,0.7341040462427746,0.7975460122699386,0.653179190751445,0.5107913669064749,0.574468085106383,0.4339622641509434,0.8,0.581081081081081,0.8458049886621315,0.7431906614785992,0.9111747851002865,0.835990888382688,0.5230769230769231,0.8729508196721312,0.822429906542056,0.8951965065502183,0.6094674556213018,0.8708133971291866,0.9017341040462428,0.8914027149321267,0.4864864864864865,0.29411764705882354,0.2826086956521739,0.43636363636363634,0.48031496062992124,0.43859649122807015,0,0.581081081081081,0.56,0.2,0.5416666666666666
0.7771428571428571,0.4782608695652174,0.6363636363636364,0.7441860465116279,0.8819188191881919,0.45977011494252873,0.8260869565217391,0.8507462686567164,0.8823529411764706,0.8389261744966443,0.8828828828828829,0.7014925373134329,0.6597938144329897,0.8252427184466019,0.7971014492753623,0.4463276836158192,0.8278688524590164,0.4536082474226804,0.8197674418604651,0.8670360110803325,0.9664948453608248,0.8461538461538461,0.815,0.5384615384615384,0.6244131455399061,0.6465116279069767,0.7480314960629921,0.8209876543209876,0.5135135135135135,0.5689320388349515,0.33534743202416917,0.7253886010362695,0.5750487329434698,0.17647058823529413,0.6156583629893239,0.875,0.9141914191419142,0.7119341563786008,0.8780487804878049,0.8694516971279374,0.9069767441860465,0.6891891891891891,0.5915492957746479,0.43373493975903615,0.25,0.5223880597014925,0.4787234042553192,0.581081081081081,0,0.8548387096774194,0.5838926174496645,0.8524590163934426
0.9206349206349206,0.7906976744186046,0.6,0.7567567567567568,0.976878612716763,0.7631578947368421,0.75,0.8888888888888888,0.9444444444444444,0.9215686274509803,0.9193548387096774,0.5,0.8125,0.8333333333333334,0.9,0.7721518987341772,0.8904109589041096,0.7916666666666666,0.926829268292683,0.9239543726235742,0.9876203576341128,0.8791946308724832,0.9403973509933775,0.8791946308724832,0.8260869565217391,0.8461538461538461,0.4482758620689655,0.9203539823008849,0.8548387096774194,0.947242206235012,0.9227467811158798,0.973293768545994,0.946987951807229,0.8301886792452831,0.9612068965517241,0.8842105263157894,0.9512195121951219,0.8482758620689655,0.9543147208121827,0.9670658682634731,0.9521531100478469,0.56,0.5909090909090909,0.7058823529411765,0.7906976744186046,0.8058252427184466,0.7777777777777778,0.56,0.8548387096774194,0,0.6078431372549019,0.25
0.7472924187725631,0.40540540540540543,0.37142857142857144,0.5151515151515151,0.8585858585858586,0.3069306930693069,0.6615384615384615,0.7049180327868853,0.8144329896907216,0.7631578947368421,0.8523489932885906,0.3114754098360656,0.45454545454545453,0.7744360902255639,0.6615384615384615,0.34615384615384615,0.7309941520467836,0.4049586776859504,0.7859778597785978,0.8472222222222222,0.9702501690331304,0.7931034482758621,0.8165137614678899,0.6091954022988506,0.4714285714285714,0.5633802816901409,0.48148148148148145,0.7768924302788844,0.5302013422818792,0.8416289592760181,0.7596899224806202,0.9141630901287554,0.8363636363636363,0.5725190839694656,0.8732106339468303,0.8418604651162791,0.9130434782608695,0.6588235294117647,0.8758949880668258,0.9163059163059163,0.909706546275395,0.38666666666666666,0.3333333333333333,0.3548387096774194,0.4594594594594595,0.546875,0.4434782608695652,0.2,0.5838926174496645,0.6078431372549019,0,0.673469387755102
0.912,0.7619047619047619,0.627906976744186,0.7777777777777778,0.9649122807017544,0.7837837837837838,0.7368421052631579,0.8235294117647058,0.9428571428571428,0.9183673469387755,0.9180327868852459,0.5294117647058824,0.8297872340425532,0.8301886792452831,0.9473684210526315,0.7922077922077922,0.8888888888888888,0.8297872340425532,0.9344262295081968,0.9386973180076629,0.9862258953168044,0.8639455782312925,0.9466666666666667,0.891156462585034,0.8230088495575221,0.8608695652173913,0.3333333333333333,0.9107142857142857,0.8688524590163934,0.946987951807229,0.922077922077922,0.9732142857142857,0.9467312348668281,0.8076923076923077,0.9653679653679653,0.9148936170212766,0.9704433497536946,0.8881118881118881,0.9540816326530612,0.972972972972973,0.9519230769230769,0.6666666666666666,0.6190476190476191,0.7272727272727273,0.8095238095238095,0.8217821782178217,0.8181818181818182,0.5416666666666666,0.8524590163934426,0.25,0.673469387755102,0
