Cast PK,Cruise,Station,Station Longitude,Station Latitude,Latitude,Longitude,Distance from station,Location Flag,Bottom depth (m),Raw Data PK,Data PK,Cast Direction Flag,Measurement time,Depth (m),Depth flag,Drop speed (m/s),Conductivity (mS/cm),Conductivity flag,Temperature (deg C),Temperature flag,Pressure (dbar),Pressure flag,Uncorrected Pressure (dbar),PAR (umol m-2 s-1),PAR flag,Fluorometry Chlorophyll (ug/L),Fluorometry Chlorophyll flag,CDOM (ppb),CDOM flag,Turbidity (FTU),Turbidity flag,pH,pH flag,Backscatter (Beta),Backscatter flag,Dissolved O2 (mL/L),Dissolved O2 (mL/L) flag,Dissolved O2 (%),Dissolved O2 (%) flag,Dissolved O2 (umol/L),Dissolved O2 (umol/L) flag,SB RINKO Dissolved O2 (mL/L),SB RINKO Dissolved O2 flag,Salinity (PSU),Salinity flag,Specific conductivity,Specific conductivity flag,Speed of sound (m/s),Speed of sound flag,C Star (volts),C Star (volts) flag,C Star (counts),C Star (counts) flag,Beam Attenuation 650nm (1/m),Beam Attenuation flag,SB RINKO DO (volts),SB RINKO temp (volts),Backscatter (counts),Fluorometry Chlorophyll (counts),CDOM (counts),Bin Statistics for Static Casts
3859,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,9.279669273,,9835538,d,2015-01-23 15:27:12.417,6.879,,0.986,32.46691,,8.6321,,7,,,5.232,,0.3156,,,,0.477,,,,,,6.9384,,,,,,,,30.4502,,,,,,,,,,,,,,,,,
3859,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,9.279669273,,9835539,d,2015-01-23 15:27:13.500,7.896,,0.9,32.50029,,8.6501,,8,,,4.406,,0.3047,,,,0.49,,,,,,6.7681,,,,,,,,30.4689,,,,,,,,,,,,,,,,,
3859,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,9.279669273,,9835540,d,2015-01-23 15:27:14.917,9.031,,0.881,32.5132,,8.6561,,9,,,3.855,,0.2876,,,,0.494,,,,,,6.7263,,,,,,,,30.4768,,,,,,,,,,,,,,,,,
3861,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.97448134,,9835364,d,2015-01-24 09:11:29.500,0.91,,0.827,29.50049,,8.3599,,1,,,3.706,,0.5463,,,,15.29,,,,,,12.5153,,,,,,,,27.6047,,,,,,,,,,,,,,,,,
3861,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.97448134,,9835365,d,2015-01-24 09:11:30.584,1.988,,1.104,30.05431,,8.4513,,2,,,2.007,,0.4809,,,,3.882,,,,,,11.743,,,,,,,,28.104,,,,,,,,,,,,,,,,,
3861,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.97448134,,9835366,d,2015-01-24 09:11:31.500,2.992,,1.028,30.36332,,8.4788,,3,,,1.237,,0.4643,,,,1.502,,,,,,11.9355,,,,,,,,28.4006,,,,,,,,,,,,,,,,,
3861,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.97448134,,9835367,d,2015-01-24 09:11:32.500,3.943,,0.932,30.47023,,8.4738,,4,,,0.8,,0.478,,,,2.769,,,,,,12.3594,,,,,,,,28.5148,,,,,,,,,,,,,,,,,
3861,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.97448134,,9835368,d,2015-01-24 09:11:33.584,4.97,,0.948,30.46206,,8.4681,,5,,,0.48,,0.4414,,,,0.668,,,,,,12.4748,,,,,,,,28.5105,,,,,,,,,,,,,,,,,
3861,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,5.97448134,,9835369,d,2015-01-24 09:11:35.417,5.914,,0.957,30.46634,,8.4705,,6,,,0.41,,0.4849,,,,0.488,,,,,,12.4104,,,,,,,,28.5127,,,,,,,,,,,,,,,,,
3863,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.49136169,,9835204,d,2015-01-25 08:48:06.584,0.981,,0.627,25.65155,,8.7004,,1,,,0.557,,1.1558,,,,13.304,,,,,,,,,,,,,,23.514,,,,,,,,,,,,,,,,,
3863,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.49136169,,9835205,d,2015-01-25 08:48:08.083,2.008,,0.738,31.93119,,8.6874,,2,,,0.249,,0.6954,,,,1.719,,,,,,,,,,,,,,29.8502,SVC: salinity_qartod_rate_of_change_test,,,,,,,,,,,,,,,,
3863,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.49136169,,9835206,d,2015-01-25 08:48:10.250,3.026,,0.523,32.23503,,8.681,,3,,,0.174,,0.4174,,,,0.653,,,,,,,,,,,,,,30.1695,,,,,,,,,,,,,,,,,
3863,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.49136169,,9835207,d,2015-01-25 08:48:12.500,3.945,,0.718,32.31954,,8.6784,,4,,,0.133,,0.299,,,,0.555,,,,,,,,,,,,,,30.2589,,,,,,,,,,,,,,,,,
3863,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.49136169,,9835208,d,2015-01-25 08:48:13.917,5.024,,0.742,32.40005,,8.6802,,5,,,0.105,,0.2914,,,,0.554,,,,,,,,,,,,,,30.3404,,,,,,,,,,,,,,,,,
3863,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,6.49136169,,9835209,d,2015-01-25 08:48:15.334,5.961,,0.631,32.42268,,8.6839,,6,,,0.073,,0.2672,,,,0.615,,,,,,,,,,,,,,30.3602,,,,,,,,,,,,,,,,,
3875,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.17598562,,9818885,d,2015-02-24 14:46:37.750,0.955,,1.027,30.40526,,8.256,,1,,,70.032,,0.8457,,,,43.101,,,,,,7.4706,,,,,,,,28.6252,,,,,,,,,,,,,,,,,
3875,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.17598562,,9818886,d,2015-02-24 14:46:38.667,2.004,,1.207,30.64268,,8.3477,,2,,,51.532,,0.8663,,,,2.557,,,,,,7.1404,,,,,,,,28.7966,,,,,,,,,,,,,,,,,
3875,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.17598562,,9818887,d,2015-02-24 14:46:39.416,2.938,,1.302,31.09645,,8.4926,,3,,,43.676,,0.83,,,,1.073,,,,,,7.0157,,,,,,,,29.1479,,,,,,,,,,,,,,,,,
3875,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.17598562,,9818888,d,2015-02-24 14:46:40.166,3.927,,1.29,31.34919,,8.5679,,4,,,41.779,,0.7863,,,,0.764,,,,,,6.9228,,,,,,,,29.3468,,,,,,,,,,,,,,,,,
3875,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.17598562,,9818889,d,2015-02-24 14:46:41.000,4.983,,1.266,31.54801,,8.6112,,5,,,43.403,,0.7281,,,,0.519,,,,,,6.8436,,,,,,,,29.5162,,,,,,,,,,,,,,,,,
3875,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.17598562,,9818890,d,2015-02-24 14:46:41.750,5.935,,1.26,31.63303,,8.6351,,6,,,31.67,,0.6851,,,,0.508,,,,,,6.7916,,,,,,,,29.5837,,,,,,,,,,,,,,,,,
3875,KWAK2014,KC1,-128.1287897,51.65456749,51.6545,-128.1289,10.70966962,,7.17598562,,9818891,d,2015-02-24 14:46:42.750,6.968,,1.223,31.73953,,8.6582,,7,,,26.331,,0.683,,,,0.54,,,,,,6.7667,,,,,,,,29.6743,,,,,,,,,,,,,,,,,
