Cast PK,Cruise,Station,Station Longitude,Station Latitude,Latitude,Longitude,Distance from station,Location Flag,Bottom depth (m),Raw Data PK,Data PK,Cast Direction Flag,Measurement time,Depth (m),Depth flag,Drop speed (m/s),Conductivity (mS/cm),Conductivity flag,Temperature (deg C),Temperature flag,Pressure (dbar),Pressure flag,Uncorrected Pressure (dbar),PAR (umol m-2 s-1),PAR flag,Fluorometry Chlorophyll (ug/L),Fluorometry Chlorophyll flag,CDOM (ppb),CDOM flag,Turbidity (FTU),Turbidity flag,pH,pH flag,Backscatter (Beta),Backscatter flag,Dissolved O2 (mL/L),Dissolved O2 (mL/L) flag,Dissolved O2 (%),Dissolved O2 (%) flag,Dissolved O2 (umol/L),Dissolved O2 (umol/L) flag,SB RINKO Dissolved O2 (mL/L),SB RINKO Dissolved O2 flag,Salinity (PSU),Salinity flag,Specific conductivity,Specific conductivity flag,Speed of sound (m/s),Speed of sound flag,C Star (volts),C Star (volts) flag,C Star (counts),C Star (counts) flag,Beam Attenuation 650nm (1/m),Beam Attenuation flag,SB RINKO DO (volts),SB RINKO temp (volts),Backscatter (counts),Fluorometry Chlorophyll (counts),CDOM (counts),Bin Statistics for Static Casts
4217,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.74122396,,9712998,d,2015-05-02 14:33:04.916,9.858,,0.978,33.72754,SVC: conductivity_manual_qc_flag,10.0652,SVC: temperature_manual_qc_flag,10,SVC: pressure_manual_qc_flag,,142.835,,0.5156,,,,0.453,,,,,,7.5557,SVC: dissolved_oxygen_ml_l_manual_qc_flag,,,,,,,30.5145,SVC: salinity_manual_qc_flag,,,,,,,,,,,,,,,,
4217,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.74122396,,9712999,d,2015-05-02 14:33:05.916,10.855,SVD: bottom_hit_test,1.016,33.72386,SVD: bottom_hit_test; SVC: sigma0_qartod_density_inversion_test; SVC: conductivity_manual_qc_flag,10.0532,SVD: bottom_hit_test; SVC: temperature_manual_qc_flag; SVC: sigma0_qartod_density_inversion_test,11,SVD: bottom_hit_test; SVC: pressure_manual_qc_flag,,128.72,SVD: bottom_hit_test,0.5712,SVD: bottom_hit_test,,,0.463,SVD: bottom_hit_test,,,,,7.5514,SVD: bottom_hit_test; SVC: dissolved_oxygen_ml_l_manual_qc_flag,,SVD: bottom_hit_test,,,,SVD: bottom_hit_test,30.5205,SVD: bottom_hit_test; SVC: sigma0_qartod_density_inversion_test; SVC: salinity_manual_qc_flag,,,,,,,,,,SVD: bottom_hit_test,,,,,,
4217,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.74122396,,9713000,d,2015-05-02 14:33:06.999,11.944,SVD: bottom_hit_test,1.023,33.72701,SVD: bottom_hit_test; SVC: sigma0_qartod_density_inversion_test; SVC: conductivity_manual_qc_flag,10.063,SVD: bottom_hit_test; SVC: temperature_manual_qc_flag; SVC: sigma0_qartod_density_inversion_test,12,SVD: bottom_hit_test; SVC: pressure_manual_qc_flag,,103.383,SVD: bottom_hit_test,0.4884,SVD: bottom_hit_test,,,0.495,SVD: bottom_hit_test,,,,,7.5445,SVD: bottom_hit_test; SVC: dissolved_oxygen_ml_l_manual_qc_flag,,SVD: bottom_hit_test,,,,SVD: bottom_hit_test,30.5151,SVD: bottom_hit_test; SVC: sigma0_qartod_density_inversion_test; SVC: salinity_manual_qc_flag,,,,,,,,,,SVD: bottom_hit_test,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680541,d,2015-05-16 13:25:36.000,0.917,,1.168,34.05738,,10.3674,,1,,,213.324,,1.239,,,,13.226,,,,,,7.5399,,,,,,,,30.5934,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680542,d,2015-05-16 13:25:36.750,1.927,,1.378,34.02763,,10.3072,,2,,,176.994,,1.3534,,,,4.945,,,,,,7.3164,,,,,,,,30.614,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680543,d,2015-05-16 13:25:37.500,2.915,,1.278,33.96599,,10.1845,,3,,,136.494,,1.5775,,,,0.959,,,,,,7.2212,,,,,,,,30.6556,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680544,d,2015-05-16 13:25:38.334,3.97,,1.249,33.96399,,10.167,,4,,,113.039,,1.7699,,,,0.664,,,,,,7.1244,,,,,,,,30.6679,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680545,d,2015-05-16 13:25:39.167,4.99,,1.203,33.946,,10.1376,,5,,,97.987,,1.9084,,,,0.652,,,,,,7.0356,,,,,,,,30.6744,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680546,d,2015-05-16 13:25:40.000,5.932,,1.058,33.87065,,10.0011,,6,,,79.739,,2.0451,,,,0.632,,,,,,6.9741,,,,,,,,30.7141,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680547,d,2015-05-16 13:25:40.833,6.845,,1.174,33.85869,SVC: sigma0_qartod_density_inversion_test,9.975,SVC: sigma0_qartod_density_inversion_test,7,,,66.498,,2.566,,,,0.668,,,,,,6.9399,,,,,,,,30.7239,SVC: sigma0_qartod_density_inversion_test,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680548,d,2015-05-16 13:25:41.750,7.926,,1.128,33.864,SVC: sigma0_qartod_density_inversion_test,9.9881,SVC: sigma0_qartod_density_inversion_test,8,,,53.25,,2.4697,,,,0.625,,,,,,6.9107,,,,,,,,30.7177,SVC: sigma0_qartod_density_inversion_test,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680549,d,2015-05-16 13:25:42.667,8.938,,1.139,33.86793,,9.9947,,9,,,43.096,,2.4217,,,,0.614,,,,,,6.8698,,,,,,,,30.7156,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680550,d,2015-05-16 13:25:43.500,9.908,,1.165,33.87235,,9.9948,,10,,,34.954,,2.5628,,,,1.104,,,,,,6.8171,,,,,,,,30.7195,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680551,d,2015-05-16 13:25:44.334,10.878,,1.151,33.83063,,9.902,,11,,,28.131,,2.2591,,,,0.623,,,,,,6.7603,,,,,,,,30.7561,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680552,d,2015-05-16 13:25:45.167,11.829,,1.149,33.80827,,9.8704,,12,,,22.777,,2.3959,,,,0.607,,,,,,6.71,,,,,,,,30.76,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680553,d,2015-05-16 13:25:46.084,12.858,,1.098,33.80602,,9.8646,,13,,,18.229,,2.9346,,,,0.609,,,,,,6.6653,,,,,,,,30.7623,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680554,d,2015-05-16 13:25:47.000,13.888,,1.161,33.8063,,9.8622,,14,,,14.675,,2.6773,,,,0.621,,,,,,6.6294,,,,,,,,30.7642,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680555,d,2015-05-16 13:25:47.833,14.847,,1.149,33.80268,,9.8489,,15,,,12.054,,2.892,,,,0.627,,,,,,6.6057,,,,,,,,30.7714,,,,,,,,,,,,,,,,,
4277,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.84718524,,9680556,d,2015-05-16 13:25:48.667,15.83,,1.187,33.79558,,9.8283,,16,,,9.948,,3.2029,,,,0.604,,,,,,6.5901,,,,,,,,30.7815,,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680516,d,2015-05-16 13:29:53.000,0.939,,1.114,34.09024,,10.3968,,1,,,249.272,,1.2173,,,,51.341,,,,,,7.6682,,,,,,,,30.6014,,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680517,d,2015-05-16 13:29:53.834,1.983,,1.255,34.08945,,10.3488,,2,,,186.265,,1.2417,,,,30.65,,,,,,7.3748,,,,,,,,30.6406,,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680518,d,2015-05-16 13:29:54.667,2.972,,1.094,34.03479,,10.2546,,3,,,145.38,,2.012,,,,6.636,,,,,,7.2727,,,,,,,,30.6651,,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680519,d,2015-05-16 13:29:55.584,3.919,,1.006,34.03244,,10.2495,,4,,,122.752,,2.3406,,,,1.241,,,,,,7.2141,,,,,,,,30.6667,,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680520,d,2015-05-16 13:29:56.583,4.909,,0.995,33.98894,,10.1629,,5,,,104.645,,2.3608,,,,0.629,,,,,,7.1494,,,,,,,,30.696,,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680521,d,2015-05-16 13:29:57.583,5.936,,1.041,33.98722,,10.1628,,6,,,86.77,,2.5249,,,,0.628,,,,,,7.0903,,,,,,,,30.694,,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680522,d,2015-05-16 13:29:58.583,6.967,,1.046,33.96265,SVC: sigma0_qartod_density_inversion_test,10.1122,SVC: sigma0_qartod_density_inversion_test,7,,,71.391,,2.5649,,,,0.592,,,,,,7.0357,,,,,,,,30.7118,SVC: sigma0_qartod_density_inversion_test,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680523,d,2015-05-16 13:29:59.500,7.961,,1.066,33.97698,SVC: sigma0_qartod_density_inversion_test,10.1448,SVC: sigma0_qartod_density_inversion_test,8,,,58.456,,2.3123,,,,0.58,,,,,,6.9753,,,,,,,,30.6981,SVC: sigma0_qartod_density_inversion_test,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680524,d,2015-05-16 13:30:00.417,8.872,,1.017,33.97257,,10.1324,,9,,,48.014,,2.3603,,,,0.59,,,,,,6.896,,,,,,,,30.7038,,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680525,d,2015-05-16 13:30:01.417,9.919,,1.034,33.94653,,10.0699,,10,,,38.397,,2.6566,,,,0.58,,,,,,6.8006,,,,,,,,30.7302,,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680526,d,2015-05-16 13:30:02.417,10.97,,1.07,33.90678,,9.9678,,11,,,32.128,,2.3454,,,,0.621,,,,,,6.7207,,,,,,,,30.7767,,,,,,,,,,,,,,,,,
4278,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.85616617,,9680527,d,2015-05-16 13:30:03.500,11.902,,0.839,33.89878,,9.9515,,12,,,25.961,,2.2671,,,,0.606,,,,,,6.6094,,,,,,,,30.7821,,,,,,,,,,,,,,,,,
4374,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,10.76369702,,9659860,d,2015-06-06 09:36:50.250,0.973,,0.971,34.54292,,10.9605,,1,,,662.961,,1.1223,,,,0.457,,,,,,7.7578,,,,,,,,30.5771,,,,,,,,,,,,,,,,,
4374,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,10.76369702,,9659861,d,2015-06-06 09:36:51.167,1.966,,1.111,34.57562,,10.9179,,2,,,463.638,,1.5693,,,,7.634,,,,,,7.4726,,,,,,,,30.6444,,,,,,,,,,,,,,,,,
4374,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,10.76369702,,9659862,d,2015-06-06 09:36:52.000,2.956,,1.27,34.58474,,10.8966,,3,,,303.279,,1.9147,,,,1.717,,,,,,7.2721,,,,,,,,30.6707,,,,,,,,,,,,,,,,,
4374,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,10.76369702,,9659863,d,2015-06-06 09:36:52.833,4.006,,1.222,34.63427,,10.8023,,4,,,234.348,,2.2766,,,,0.972,,,,,,7.0679,,,,,,,,30.7982,,,,,,,,,,,,,,,,,
4374,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,10.76369702,,9659864,d,2015-06-06 09:36:53.666,5.012,,1.187,34.66255,,10.643,,5,,,175.895,,2.7683,,,,0.819,,,,,,6.8816,,,,,,,,30.9603,,,,,,,,,,,,,,,,,
4374,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,10.76369702,,9659865,d,2015-06-06 09:36:54.500,5.969,,1.12,34.67723,,10.5445,,6,,,132.856,,3.4748,,,,0.8,,,,,,6.7143,,,,,,,,31.0582,,,,,,,,,,,,,,,,,
4374,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,10.76369702,,9659866,d,2015-06-06 09:36:55.333,6.893,,1.111,34.68793,,10.4046,,7,,,102.196,,3.3417,,,,0.731,,,,,,6.5556,,,,,,,,31.188,,,,,,,,,,,,,,,,,
4374,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,10.76369702,,9659867,d,2015-06-06 09:36:56.250,7.904,,1.087,34.64462,,10.213,,8,,,79.09,,2.9966,,,,0.676,,,,,,6.3712,,,,,,,,31.3091,,,,,,,,,,,,,,,,,
4374,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,10.76369702,,9659868,d,2015-06-06 09:36:57.167,8.895,,1.081,34.61253,,10.109,,9,,,62.02,,2.7959,,,,0.989,,,,,,6.182,,,,,,,,31.3663,,,,,,,,,,,,,,,,,
4374,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,10.76369702,,9659869,d,2015-06-06 09:36:58.083,9.889,,1.075,34.59698,,10.0472,,10,,,48.296,,2.7655,,,,0.681,,,,,,6.0269,,,,,,,,31.4039,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659836,d,2015-06-06 10:04:57.000,0.971,,1.115,35.00336,,10.9229,,1,,,292.306,,0.8214,,,,2.824,,,,,,7.1114,,,,,,,,31.0615,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659837,d,2015-06-06 10:04:57.833,2.005,,1.286,34.93755,,10.8654,,2,,,198.023,,1.2856,,,,0.976,,,,,,6.945,,,,,,,,31.045,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659838,d,2015-06-06 10:04:58.583,2.971,,1.299,34.91434,,10.8397,,3,,,154.455,,1.6506,,,,0.751,,,,,,6.8605,,,,,,,,31.0434,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659839,d,2015-06-06 10:04:59.333,3.952,,1.292,34.84654,,10.7185,,4,,,141.038,,1.9668,,,,0.711,,,,,,6.7687,,,,,,,,31.0789,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659840,d,2015-06-06 10:05:00.083,4.919,,1.306,34.79728,,10.59,,5,,,125.591,,2.4438,,,,0.684,,,,,,6.6714,,,,,,,,31.1391,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659841,d,2015-06-06 10:05:00.833,5.907,,1.32,34.78046,,10.4375,,6,,,107.635,,2.6432,,,,0.684,,,,,,6.568,,,,,,,,31.2525,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659842,d,2015-06-06 10:05:01.583,6.889,,1.307,34.75882,,10.3667,,7,,,89.387,,2.5862,,,,0.689,,,,,,6.4444,,,,,,,,31.2913,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659843,d,2015-06-06 10:05:02.333,7.882,,1.35,34.73893,,10.3298,,8,,,73.752,,2.964,,,,0.696,,,,,,6.2932,,,,,,,,31.3028,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659844,d,2015-06-06 10:05:03.083,8.909,,1.365,34.72892,,10.3146,,9,,,59.766,,3.3596,,,,0.744,,,,,,6.1296,,,,,,,,31.3054,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659845,d,2015-06-06 10:05:03.833,9.909,,1.304,34.67303,,10.1673,,10,,,47.619,,3.1218,,,,0.666,,,,,,5.9912,,,,,,,,31.3763,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659846,d,2015-06-06 10:05:04.583,10.883,,1.323,34.61234,,9.9997,,11,,,39.402,,3.0627,,,,0.6,,,,,,5.8963,,,,,,,,31.4602,,,,,,,,,,,,,,,,,
4375,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,12.13258079,,9659847,d,2015-06-06 10:05:05.583,11.95,,1.346,34.60194,,9.9668,,12,,,35.979,,2.363,,,,0.585,,,,,,5.8627,,,,,,,,31.4781,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631330,d,2015-06-26 09:23:46.916,0.942,,1.008,36.36271,,14.3181,,1,,,137.483,,1.4547,,,,50.551,,,,,,8.5165,,,,,,,,29.6123,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631331,d,2015-06-26 09:23:47.833,1.955,,1.155,36.87772,,14.319,,2,,,112.744,,2.0909,,,,38.372,,,,,,8.2051,,,,,,,,30.0768,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631332,d,2015-06-26 09:23:48.667,2.946,,1.234,36.89507,,14.3205,,3,,,95.063,,2.1928,,,,6.871,,,,,,8.1344,,,,,,,,30.0911,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631333,d,2015-06-26 09:23:49.500,4.01,,1.328,36.9158,,14.3248,,4,,,80.781,,2.4962,,,,1.123,,,,,,8.0992,,,,,,,,30.1061,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631334,d,2015-06-26 09:23:50.250,5.042,,1.408,36.95494,,14.3303,,5,,,67.811,,2.8679,,,,0.922,,,,,,8.0067,,,,,,,,30.1369,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631335,d,2015-06-26 09:23:50.916,5.96,,1.338,36.97422,,14.3345,,6,,,57.983,,2.6372,,,,0.797,,,,,,7.8499,,,,,,,,30.1508,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631336,d,2015-06-26 09:23:51.667,6.919,,1.203,37.00369,,14.3316,,7,,,48.244,,2.7228,,,,0.783,,,,,,7.6018,,,,,,,,30.1794,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631337,d,2015-06-26 09:23:52.583,7.923,,1.012,37.02744,,14.2564,,8,,,38.493,,2.2326,,,,0.78,,,,,,7.2804,,,,,,,,30.2594,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631338,d,2015-06-26 09:23:53.583,8.899,,0.965,37.01749,,13.9372,,9,,,30.106,,1.7838,,,,0.765,,,,,,7.02,,,,,,,,30.5019,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631339,d,2015-06-26 09:23:54.583,9.867,,0.969,36.84781,,13.2011,,10,,,24.134,,1.8496,,,,0.68,,,,,,6.8921,,,,,,,,30.9354,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631340,d,2015-06-26 09:23:55.583,10.831,,0.966,36.70828,,13.0281,,11,,,19.355,,1.64,,,,0.63,,,,,,6.8523,,,,,,,,30.9454,,,,,,,,,,,,,,,,,
4464,QCSD,KFPS04,-128.1171,51.6796,51.6796333,-128.1170667,4.36257589,,12.62077985,,9631341,d,2015-06-26 09:23:56.666,11.9,,1.002,36.65439,,12.9706,,12,,,16.25,,1.7507,,,,0.641,,,,,,6.8485,,,,,,,,30.9414,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631153,d,2015-06-26 09:59:32.250,0.972,,1.051,36.92781,,14.3366,,1,,,279.005,,0.9542,,,,13.968,,,,,,8.0835,,,,,,,,30.1089,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631154,d,2015-06-26 09:59:33.083,1.992,,1.325,36.92712,,14.3323,,2,,,222.963,,1.2077,,,,4.454,,,,,,8.0463,,,,,,,,30.1112,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631155,d,2015-06-26 09:59:33.833,2.985,,1.308,36.95536,,14.2992,,3,,,169.637,,1.6522,,,,1.301,,,,,,7.9957,,,,,,,,30.1623,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631156,d,2015-06-26 09:59:34.583,3.951,,1.268,36.97994,,14.2815,,4,,,138.425,,1.9429,,,,1.111,,,,,,7.9306,,,,,,,,30.1981,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631157,d,2015-06-26 09:59:35.333,4.899,,1.263,37.00488,,14.2504,,5,,,114.229,,2.1317,,,,0.82,,,,,,7.8539,,,,,,,,30.2446,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631158,d,2015-06-26 09:59:36.166,5.934,,1.221,37.03665,,14.1865,,6,,,92.153,,2.5638,,,,0.76,,,,,,7.7587,,,,,,,,30.3233,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631159,d,2015-06-26 09:59:37.000,6.933,,1.178,37.05064,,14.1554,,7,,,76.523,,2.4572,,,,0.754,,,,,,7.6479,,,,,,,,30.36,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631160,d,2015-06-26 09:59:37.833,7.899,,1.136,37.04682,,14.1358,,8,,,62.644,,2.3624,,,,0.81,,,,,,7.5285,,,,,,,,30.3716,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631161,d,2015-06-26 09:59:38.750,8.936,,1.139,37.02348,,14.0125,,9,,,49.418,,2.2102,,,,0.784,,,,,,7.4182,,,,,,,,30.4473,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631162,d,2015-06-26 09:59:39.666,9.982,,1.131,36.9409,SVC: sigma0_qartod_density_inversion_test,13.7985,SVC: sigma0_qartod_density_inversion_test,10,,,38.353,,2.2118,,,,0.743,,,,,,7.3435,,,,,,,,30.5408,SVC: sigma0_qartod_density_inversion_test,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631163,d,2015-06-26 09:59:40.499,10.942,,1.196,36.93715,SVC: sigma0_qartod_density_inversion_test,13.8036,SVC: sigma0_qartod_density_inversion_test,11,,,30.877,,2.3392,,,,0.756,,,,,,7.2779,,,,,,,,30.533,SVC: sigma0_qartod_density_inversion_test,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631164,d,2015-06-26 09:59:41.333,11.969,,1.255,36.92985,,13.763,,12,,,24.817,,2.2545,,,,0.805,,,,,,7.1491,,,,,,,,30.5582,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631165,d,2015-06-26 09:59:42.083,12.909,,1.241,36.92834,,13.7651,,13,,,19.934,,2.0738,,,,0.735,,,,,,6.9537,,,,,,,,30.5547,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631166,d,2015-06-26 09:59:42.833,13.822,,1.193,36.91528,,13.6732,,14,,,16.722,,2.2228,,,,0.739,,,,,,6.7109,,,,,,,,30.6158,,,,,,,,,,,,,,,,,
4465,QCSD,KFPS08,-128.1243,51.6803,51.6803333,-128.1243167,3.88026232,,16.5655831,,9631167,d,2015-06-26 09:59:43.749,14.849,,1.007,36.71673,,13.1205,,15,,,12.897,,2.2969,,,,0.669,,,,,,6.4583,,,,,,,,30.8768,,,,,,,,,,,,,,,,,
