"","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Accession"
"ASV2086","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula","uncultured_planctomycete",NA
"ASV2087","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Perspicuibacter","uncultured_bacterium","JQ347320.1.1490"
"ASV2088","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XII","Fusibacter","uncultured_bacterium",NA
"ASV2091","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured_Bacteroidetes_bacterium","uncultured_Bacteroidetes_bacterium","FJ901774.1.1371"
"ASV2094","Bacteria","Patescibacteria","Gracilibacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","FJ792159.1.1330"
"ASV2098","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Arcticiflavibacter","Formosa_sp._Hel1_31_27_310","KF773143.1.1315"
"ASV2099","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV2101","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169_marine_group","uncultured_bacterium","uncultured_bacterium","JQ195872.1.1308"
"ASV2102","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum","uncultured_Epsilonproteobacteria_bacterium","FJ901685.1.1333"
"ASV2105","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium","JQ196292.1.1351"
"ASV2107","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV2108","Bacteria","Actinobacteria","Acidimicrobiia","Actinomarinales","uncultured","uncultured_bacterium","uncultured_bacterium","JQ199730.1.1352"
"ASV2110","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus","Verrucomicrobium_sp._KLE1210","GQ262724.1.1445"
"ASV2111","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Candidatus_Thiosymbion","Catanema_sp._associated_bacterium_3_VII_7","FM955322.1.1502"
"ASV2112","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium","AB476201.1.1445"
"ASV2114","Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","AB476296.1.1391"
"ASV2116","Bacteria","Patescibacteria","Gracilibacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","FJ792159.1.1330"
"ASV2119","Bacteria","Chloroflexi","Anaerolineae","uncultured","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV2120","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseovarius","uncultured_bacterium","AB476213.1.1392"
"ASV2121","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","uncultured","uncultured_bacterium","uncultured_bacterium","FJ792185.1.1318"
"ASV2128","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","Colwellia_sp._KJF10-4","JQ800160.1.1536"
"ASV2129","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Halobacteriovorax","uncultured_sediment_bacterium","FN553492.1.1516"
"ASV2131","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Oleibacter","Oleibacter_marinus","KT906692.1.1427"
"ASV2133","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA
"ASV2135","Bacteria","Cyanobacteria","Sericytochromatia","uncultured_soil_bacterium","uncultured_soil_bacterium","uncultured_soil_bacterium","uncultured_soil_bacterium","FQ658712.1.1336"
"ASV2136","Bacteria","Proteobacteria","Deltaproteobacteria","NB1-j","uncultured_delta_proteobacterium","uncultured_delta_proteobacterium","uncultured_delta_proteobacterium","FM179874.1.1514"
"ASV2137","Bacteria","Proteobacteria","Gammaproteobacteria","OM182_clade","marine_gamma_proteobacterium_HTCC2180","marine_gamma_proteobacterium_HTCC2180","marine_gamma_proteobacterium_HTCC2180","AY386343.1.1508"
"ASV2139","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","SEEP-SRB4","uncultured_bacterium","FJ905639.1.1427"
"ASV2140","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_marine_bacterium","FN396642.1.1403"
"ASV2141","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula","uncultured_planctomycete","FN822210.1.1536"
"ASV2142","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured","uncultured_gamma_proteobacterium","FM958452.1.1424"
"ASV2146","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas","uncultured_bacterium","JQ196373.1.1381"
"ASV2148","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum","endosymbiont_of_Ridgeia_piscesae","JX570606.1.1362"
"ASV2149","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Haloferula","uncultured_Verrucomicrobiae_bacterium","FJ744763.1.1371"
"ASV2151","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA
"ASV2152","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","FJ791888.1.1321"
"ASV2153","Bacteria","Gemmatimonadetes","BD2-11_terrestrial_group","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","AB015540.1.1524"
"ASV2154","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Loktanella","uncultured_bacterium","JQ211746.1.1283"
"ASV2155","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","uncultured","bacterium_DG948","bacterium_DG948","AY258091.1.1391"
"ASV2157","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","uncultured_bacterium","JQ197952.1.1352"
"ASV2158","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Marinicella","uncultured_bacterium","JQ287465.1.1506"
"ASV2159","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","AB476267.1.1398"
"ASV2160","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus","uncultured_bacterium","JQ197254.1.1361"
"ASV2161","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Reinekea","gamma_proteobacterium_SF73","GU061004.1.1390"
"ASV2162","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","DEV007","uncultured_bacterium","uncultured_bacterium",NA
"ASV2164","Bacteria","Kiritimatiellaeota","Kiritimatiellae","WCHB1-41","uncultured_Verrucomicrobia_bacterium","uncultured_Verrucomicrobia_bacterium","uncultured_Verrucomicrobia_bacterium","AB294943.1.1466"
"ASV2168","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XII","Fusibacter","uncultured_bacterium","JQ347314.1.1486"
"ASV2170","Bacteria","Bacteroidetes","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","IheB3-7","uncultured_bacterium","AB530235.1.1494"
"ASV2172","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","uncultured_bacterium","JQ195958.1.1364"
"ASV2173","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutibacter","Lutibacter_litoralis","AY962293.1.1444"
"ASV2174","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","uncultured_bacterium",NA
"ASV2175","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","uncultured_bacterium","uncultured_bacterium","FM179885.1.1481"
"ASV2176","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","KD3-93","uncultured_bacterium","uncultured_bacterium",NA
"ASV2177","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured_bacterium","uncultured_bacterium","AB530242.1.1483"
"ASV2178","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA
"ASV2179","Bacteria","Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_10","uncultured_bacterium","FM211777.1.1514"
"ASV2180","Bacteria","Bacteroidetes","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","IheB3-7","uncultured_sediment_bacterium","FN554164.1.1495"
"ASV2185","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","uncultured_marine_bacterium","FJ825982.1.1427"
"ASV2186","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Fretibacter","Fretibacter_rubidus","JQ965646.1.1412"
"ASV2188","Bacteria","Patescibacteria","Gracilibacteria","JGI_0000069-P22","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","JQ287427.1.1435"
"ASV2189","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","SEEP-SRB1","uncultured_bacterium",NA
"ASV2190","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavicella","uncultured_bacterium","JQ195775.1.1352"
"ASV2192","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_bacterium",NA
"ASV2196","Bacteria","Planctomycetes","OM190","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","AB476276.1.1477"
"ASV2199","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Wenyingzhuangia","Wenyingzhuangia_aestuarii","LC052784.1.1444"
"ASV2200","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","NS7_marine_group","uncultured_Flavobacteriia_bacterium","uncultured_Flavobacteriia_bacterium","FN433411.1.1491"
"ASV2201","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Algimonas","Algimonas_sp._IMCC3318","KP202178.1.1392"
"ASV2204","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","uncultured_Sphingobacteriia_bacterium","uncultured_Sphingobacteriia_bacterium","FQ032816.6456.7971"
"ASV2205","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum","uncultured_bacterium","JQ197657.1.1349"
"ASV2206","Bacteria","Proteobacteria","Deltaproteobacteria","NB1-j","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV2207","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","SEEP-SRB4","uncultured_bacterium","FJ905639.1.1427"
"ASV2209","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium","uncultured_bacterium","FJ825508.1.1399"
"ASV2213","Bacteria","Bacteroidetes","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","uncultured_bacterium","FJ905760.1.1393"
"ASV2214","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidetes_VC2.1_Bac22","uncultured_sediment_bacterium","uncultured_sediment_bacterium","uncultured_sediment_bacterium","FN554147.1.1478"
"ASV2215","Bacteria","Aegiribacteria","uncultured_sediment_bacterium","uncultured_sediment_bacterium","uncultured_sediment_bacterium","uncultured_sediment_bacterium","uncultured_sediment_bacterium","FN553950.1.1531"
"ASV2216","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0485","uncultured_delta_proteobacterium","uncultured_delta_proteobacterium","uncultured_delta_proteobacterium","AB188771.1.1517"
"ASV2217","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Draconibacterium","uncultured_bacterium","AB530244.1.1485"
"ASV2218","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Maricaulis","alpha_proteobacterium_enrichment_culture_clone_23","FJ797348.1.1367"
"ASV2220","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix","uncultured_bacterium",NA
"ASV2222","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_bacterium",NA
"ASV2225","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas","uncultured_bacterium","AB630449.1.1377"
"ASV2228","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Litoreibacter","Litoreibacter_halocynthiae","JX644172.1.1420"
"ASV2229","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Sva0081_sediment_group","uncultured_delta_proteobacterium","FM179884.1.1529"
"ASV2232","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","uncultured_bacterium","FN562915.1.1283"
"ASV2233","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","Spirochaeta_perfilievii","AY337318.1.1428"
"ASV2234","Bacteria","Patescibacteria","Gracilibacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","FJ792159.1.1330"
"ASV2237","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","uncultured_bacterium","FJ873322.1.1398"
"ASV2238","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14","uncultured_bacterium","uncultured_bacterium","AB630583.1.1469"
"ASV2239","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","DEV007","uncultured_bacterium","uncultured_bacterium","JQ195070.1.1363"
"ASV2240","Bacteria","Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup_23","uncultured_marine_bacterium","FN396631.1.1424"
"ASV2241","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella","uncultured_bacterium","JQ196770.1.1357"
"ASV2242","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","uncultured_bacterium","JQ347431.1.1350"
"ASV2243","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix","uncultured_bacterium",NA
"ASV2244","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfotalea","uncultured_bacterium","JQ197790.1.1366"
"ASV2245","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Pelobacter","Pelobacter_massiliensis","AY187308.1.1450"
"ASV2246","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Pelagicoccus","unidentified","DI128993.1.1521"
"ASV2247","Bacteria","Proteobacteria","Deltaproteobacteria","NB1-j","uncultured_delta_proteobacterium","uncultured_delta_proteobacterium","uncultured_delta_proteobacterium",NA
"ASV2249","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","SB-5","uncultured_soil_bacterium","uncultured_soil_bacterium","FQ659511.1.1352"
"ASV2250","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured_bacterium","AB476257.1.1480"
"ASV2252","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","PS1_clade","uncultured_bacterium","uncultured_bacterium","JQ198365.1.1317"
"ASV2257","Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thiomicrospiraceae","endosymbionts","uncultured_bacterium","JQ287220.1.1500"
"ASV2259","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Campbellbacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","FN562888.1.1300"
"ASV2260","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","Winogradskyella_litoriviva","JX174421.1.1448"
"ASV2263","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_bacterium","AB250565.1.1395"
"ASV2266","Bacteria","Kiritimatiellaeota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","uncultured_bacterium",NA
"ASV2269","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter","Fabibacter_sp._ana_H.e._1","KT958837.1.1331"
"ASV2273","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured_Bacteroidetes_bacterium","uncultured_Bacteroidetes_bacterium","FJ814757.1.1353"
"ASV2279","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","Colwellia_sp._IE7-5","AY829231.1.1506"
"ASV2280","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA
"ASV2283","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira","Saprospira_sp._CNJ640","AY527410.1.1443"
"ASV2284","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae","uncultured","endosymbiont_of_Ridgeia_piscesae","JX570594.1.1384"
"ASV2286","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidetes_VC2.1_Bac22","uncultured_sediment_bacterium","uncultured_sediment_bacterium","uncultured_sediment_bacterium","FN554119.1.1479"
"ASV2288","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas","uncultured_bacterium","JQ287044.1.1475"
"ASV2290","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula","uncultured_bacterium",NA
"ASV2291","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter","uncultured_bacterium","JQ195040.1.1282"
"ASV2293","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured_bacterium","uncultured_bacterium","AB530242.1.1483"
"ASV2294","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","uncultured_bacterium","uncultured_bacterium","AB530243.1.1483"
"ASV2296","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","NS9_marine_group","uncultured_soil_bacterium","uncultured_soil_bacterium","FQ659465.1.1353"
"ASV2298","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","uncultured","uncultured_gamma_proteobacterium","FM242244.1.1497"
"ASV2300","Bacteria","Patescibacteria","Gracilibacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium",NA
"ASV2304","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","DEV007","uncultured_marine_bacterium","uncultured_marine_bacterium","FJ825946.1.1508"
"ASV2306","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Puniceicoccaceae","MB11C04_marine_group","uncultured_bacterium","JQ195920.1.1363"
"ASV2308","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum","uncultured_Epsilonproteobacteria_bacterium",NA
"ASV2311","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Marinicella","uncultured_bacterium","JQ211609.1.1366"
"ASV2314","Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Lentimonas","uncultured_bacterium",NA
"ASV2320","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","uncultured","uncultured_bacterium","JQ287328.1.1411"
"ASV2321","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium","JQ196292.1.1351"
"ASV2323","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","uncultured_bacterium","JQ199679.1.1354"
"ASV2324","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Leucothrix","uncultured_bacterium","AB476255.1.1463"
"ASV2325","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured_planctomycete","AB491841.1.1474"
"ASV2326","Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","uncultured_sediment_bacterium","uncultured_sediment_bacterium","uncultured_sediment_bacterium","FN553481.1.1542"
"ASV2327","Bacteria","Aegiribacteria","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","uncultured_bacterium","JQ209362.1.1393"
"ASV2331","Bacteria","Bacteroidetes","Ignavibacteria","Ignavibacteriales","Melioribacteraceae","IheB3-7","uncultured_bacterium","AB530235.1.1494"
"ASV2335","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","uncultured_bacterium","JQ197530.1.1340"
"ASV2336","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Cryomorphaceae","uncultured","uncultured_Flavobacterium_sp.","FJ745267.1.1372"
"ASV2337","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter","Erythrobacter_sp._JL660","EF512713.1.1304"
"ASV2339","Bacteria","Chloroflexi","Anaerolineae","SJA-15","uncultured_soil_bacterium","uncultured_soil_bacterium","uncultured_soil_bacterium","FQ659463.1.1317"
"ASV2341","Bacteria","Proteobacteria","Gammaproteobacteria","B2M28","uncultured_sediment_bacterium","uncultured_sediment_bacterium","uncultured_sediment_bacterium","FN553617.1.1498"
"ASV2343","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta_2","uncultured_bacterium",NA
"ASV2346","Bacteria","Bacteroidetes","Rhodothermia","Rhodothermales","Rhodothermaceae","uncultured","uncultured_bacterium","AB250561.1.1428"
"ASV2347","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinilabiliaceae","uncultured","uncultured_marine_bacterium","FN396675.1.1403"
"ASV2348","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured_bacterium",NA
"ASV2351","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured","uncultured_bacterium",NA
"ASV2352","Bacteria","Proteobacteria","Gammaproteobacteria","Chromatiales","Sedimenticolaceae","uncultured","uncultured_bacterium","FJ959803.1.1405"
"ASV2353","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","uncultured_bacterium","uncultured_bacterium","JQ195858.1.1351"
"ASV2355","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","uncultured","uncultured_bacterium","uncultured_bacterium",NA
"ASV2356","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12_marine_group","uncultured_bacterium","uncultured_bacterium","JQ195304.1.1356"
"ASV2357","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","uncultured_bacterium","FJ905646.1.1391"
"ASV2358","Archaea","Asgardaeota","Lokiarchaeia","uncultured_archaeon","uncultured_archaeon","uncultured_archaeon","uncultured_archaeon",NA
"ASV2362","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA
"ASV2363","Bacteria","Firmicutes","Clostridia","Clostridiales","Defluviitaleaceae","Defluviitaleaceae_UCG-011","uncultured_bacterium","JQ245550.1.1379"
"ASV2365","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacterium","uncultured_delta_proteobacterium","AB015244.1.1524"
"ASV2366","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group","uncultured_bacterium","FJ746223.1.1422"
"ASV2369","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","uncultured","uncultured_bacterium","uncultured_bacterium","FJ792191.1.1357"
"ASV2370","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella","Lewinella_sp._HME9321","KF385496.1.1389"
"ASV2375","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium","JQ215151.1.1349"
"ASV2376","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae","Granulosicoccus","uncultured_proteobacterium","JQ218703.1.1493"
"ASV2378","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maribacter","Maribacter_sp._TBL_78","JX854281.1.1270"
"ASV2379","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_argentinensis","JQ770188.1.1407"
"ASV2380","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","uncultured","uncultured_gamma_proteobacterium","FJ744816.1.1373"
"ASV2381","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade","Haliea_sp._SY02","GU124598.1.1401"
"ASV2384","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula","uncultured_bacterium",NA
"ASV2385","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured","uncultured_bacterium",NA
"ASV2386","Bacteria","Chloroflexi","Anaerolineae","SJA-15","uncultured_soil_bacterium","uncultured_soil_bacterium","uncultured_soil_bacterium","FQ659463.1.1317"
"ASV2387","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","uncultured_bacterium",NA
"ASV2389","Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella","Arenicella_sp._Z3","JQ948044.1.1403"
"ASV2390","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudahrensia","Pseudahrensia_aquimaris","GU575117.1.1441"
"ASV2392","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix","Crocinitomix_sp._0182","KT932357.1.1446"
"ASV2393","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","Desulfatiglans","uncultured_delta_proteobacterium","FM179888.1.1526"
"ASV2394","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","DEV007","uncultured_bacterium","uncultured_bacterium","JQ195070.1.1363"
"ASV2395","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XII","Fusibacter","uncultured_bacterium","FJ973588.1.1387"
