chkd_n_2,chkd_n_3,chkd_n_5,chkd_n_7,chkd_n_8,chkd_n_9,chkd_s_1,chkd_s_2,chkd_s_5,chkd_s_6,chkd_s_8,chkd_s_9,prth_p_2,prth_p_3,prth_p_4,trqt_n_1,trqt_n_2,trqt_n_4,trqt_n_5,trqt_n_6,trqt_n_8,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_8,trqt_s_9
0.7559322033898305,0.6452830188679245,0.5409836065573771,0.7643097643097643,0.5966386554621849,0.6496350364963503,0.7318339100346021,0.6561085972850679,0.8505579815623484,0.7871443624868283,0.7226277372262774,0.745819397993311,0,0.40620384047267355,0.30786516853932583,0.6697936210131332,0.7013232514177694,0.48517940717628705,0.6372881355932203,0.76,0.5424164524421594,0.6565656565656566,0.569620253164557,0.6565008025682183,0.6328626444159179,0.6696315120711563,0.6612903225806451
0.7904761904761904,0.6811594202898551,0.5651041666666666,0.8366294067067928,0.6460396039603961,0.6662484316185696,0.7471264367816092,0.664576802507837,0.8261296660117878,0.7857142857142857,0.7494646680942184,0.7477064220183486,0.40620384047267355,0,0.40115606936416187,0.5590551181102362,0.5793650793650794,0.5324675324675324,0.6035398230088496,0.6757894736842105,0.4847277556440903,0.5889145496535797,0.4794069192751236,0.5785953177257525,0.47214854111405835,0.6010498687664042,0.4993045897079277
0.7309941520467836,0.6314102564102564,0.5514780835881753,0.7688953488372093,0.5886385896180215,0.6336633663366337,0.6800595238095238,0.6192714453584018,0.7803468208092486,0.7396657871591908,0.6826503923278117,0.7087557603686636,0.30786516853932583,0.40115606936416187,0,0.6976421636615812,0.7182705718270572,0.5054282267792521,0.6760925449871465,0.7965116279069767,0.5590062111801242,0.5959221501390176,0.6073170731707317,0.6769420468557337,0.6442605997931747,0.6143589743589744,0.6781115879828327
0.7131552917903067,0.6722783389450057,0.5480769230769231,0.8135426889106968,0.5813253012048193,0.6477794793261868,0.6818642350557245,0.4939271255060729,0.8298097251585623,0.6564102564102564,0.6683544303797468,0.5741758241758241,0.6697936210131332,0.5590551181102362,0.6976421636615812,0,0.19444444444444445,0.3474576271186441,0.23515439429928742,0.3776435045317221,0.5008210180623974,0.5373961218836565,0.39956803455723544,0.27312775330396477,0.4524590163934426,0.44983818770226536,0.44
0.7557100297914597,0.7271702367531003,0.6225806451612903,0.8364532019704434,0.6666666666666666,0.6825885978428351,0.7029501525940997,0.5591836734693878,0.8283898305084746,0.7010309278350515,0.7150127226463104,0.6104972375690608,0.7013232514177694,0.5793650793650794,0.7182705718270572,0.19444444444444445,0,0.38461538461538464,0.3381294964028777,0.327217125382263,0.5669421487603306,0.5905292479108635,0.41612200435729846,0.3688888888888889,0.5148514851485149,0.5211726384364821,0.4746059544658494
0.5924932975871313,0.5275275275275275,0.3224043715846995,0.6592724046140195,0.4119170984455959,0.4480946123521682,0.5963470319634703,0.44518272425249167,0.778,0.6171171171171171,0.5924276169265034,0.5119617224880383,0.48517940717628705,0.5324675324675324,0.5054282267792521,0.3474576271186441,0.38461538461538464,0,0.33459357277882795,0.5079726651480638,0.3389121338912134,0.45542168674698796,0.38003502626970226,0.4128113879003559,0.48746518105849584,0.44077134986225897,0.5080527086383602
0.6404494382022472,0.5864978902953587,0.4831130690161527,0.7881040892193308,0.5256588072122053,0.6112676056338028,0.6053639846743295,0.4047186932849365,0.78450487429451,0.5937873357228196,0.6033057851239669,0.49044585987261147,0.6372881355932203,0.6035398230088496,0.6760925449871465,0.23515439429928742,0.3381294964028777,0.33459357277882795,0,0.44329896907216493,0.3933933933933934,0.4454428754813864,0.3923076923076923,0.1898238747553816,0.37631184407796103,0.36,0.3924050632911392
0.8486707566462167,0.8228438228438228,0.7597292724196277,0.8681541582150102,0.7844690966719493,0.7548387096774194,0.7232704402515723,0.6963123644251626,0.8504572350726197,0.7911646586345381,0.809775429326288,0.6345323741007194,0.76,0.6757894736842105,0.7965116279069767,0.3776435045317221,0.327217125382263,0.5079726651480638,0.44329896907216493,0,0.7118055555555556,0.6168359941944848,0.3953488372093023,0.37292161520190026,0.5355285961871751,0.5418803418803418,0.5055350553505535
0.5445859872611465,0.4225352112676056,0.32105868814729577,0.6962025316455697,0.3949394939493949,0.534521158129176,0.5454545454545454,0.31799729364005414,0.7332709405708938,0.5141463414634146,0.48405797101449277,0.48612538540596095,0.5424164524421594,0.4847277556440903,0.5590062111801242,0.5008210180623974,0.5669421487603306,0.3389121338912134,0.3933933933933934,0.7118055555555556,0,0.39193381592554294,0.5141242937853108,0.44206008583690987,0.34035087719298246,0.42294322132097334,0.37317073170731707
0.6420745069393718,0.5116092874299439,0.5254582484725051,0.7792302106027597,0.5538160469667319,0.6300692383778437,0.41858736059479557,0.4084507042253521,0.5635555555555556,0.546572934973638,0.5435540069686411,0.4843462246777164,0.6565656565656566,0.5889145496535797,0.5959221501390176,0.5373961218836565,0.5905292479108635,0.45542168674698796,0.4454428754813864,0.6168359941944848,0.39193381592554294,0,0.3398294762484775,0.3522167487684729,0.26859504132231404,0.12090163934426229,0.29689174705251875
0.7639639639639639,0.6626262626262627,0.5684647302904564,0.8318425760286225,0.601572739187418,0.6702127659574468,0.5985267034990792,0.6222596964586846,0.7639377197388247,0.7337883959044369,0.7322834645669292,0.6058041112454655,0.569620253164557,0.4794069192751236,0.6073170731707317,0.39956803455723544,0.41612200435729846,0.38003502626970226,0.3923076923076923,0.3953488372093023,0.5141242937853108,0.3398294762484775,0,0.2694394213381555,0.2693935119887165,0.32217573221757323,0.2997032640949555
0.6584922797456857,0.6044852191641182,0.5630252100840336,0.8160504959422904,0.5941644562334217,0.6796769851951547,0.5376044568245125,0.4212328767123288,0.7447023208879919,0.5954022988505747,0.5954545454545455,0.45965770171149145,0.6565008025682183,0.5785953177257525,0.6769420468557337,0.27312775330396477,0.3688888888888889,0.4128113879003559,0.1898238747553816,0.37292161520190026,0.44206008583690987,0.3522167487684729,0.2694394213381555,0,0.2742857142857143,0.2570621468926554,0.28421052631578947
0.6945107398568019,0.4969217238346526,0.5310344827586206,0.8434782608695652,0.6,0.6974416017797553,0.46472019464720193,0.41621621621621624,0.6753975678203928,0.5497076023391813,0.5521235521235521,0.5277207392197125,0.6328626444159179,0.47214854111405835,0.6442605997931747,0.4524590163934426,0.5148514851485149,0.48746518105849584,0.37631184407796103,0.5355285961871751,0.34035087719298246,0.26859504132231404,0.2693935119887165,0.2742857142857143,0,0.2962962962962963,0.057247259439707675
0.6379446640316205,0.5615720524017467,0.5580865603644647,0.7847604084838963,0.5860566448801743,0.649393605292172,0.4262691377921031,0.4197860962566845,0.6132339235787512,0.562862669245648,0.5632183908045977,0.46028513238289204,0.6696315120711563,0.6010498687664042,0.6143589743589744,0.44983818770226536,0.5211726384364821,0.44077134986225897,0.36,0.5418803418803418,0.42294322132097334,0.12090163934426229,0.32217573221757323,0.2570621468926554,0.2962962962962963,0,0.31966224366706875
0.7119476268412439,0.5190562613430127,0.5520958083832336,0.8634146341463415,0.6205714285714286,0.7199074074074074,0.4941569282136895,0.4326241134751773,0.6966238706609605,0.5721493440968718,0.5764235764235764,0.54419595314164,0.6612903225806451,0.4993045897079277,0.6781115879828327,0.44,0.4746059544658494,0.5080527086383602,0.3924050632911392,0.5055350553505535,0.37317073170731707,0.29689174705251875,0.2997032640949555,0.28421052631578947,0.057247259439707675,0.31966224366706875,0
