chkd_n_1,chkd_n_2,chkd_n_4,chkd_n_5,chkd_n_6,chkd_n_9,chkd_s_1,chkd_s_2,chkd_s_3,chkd_s_4,chkd_s_5,chkd_s_9,gs_st__2,gs_st__3,gs_st__4,gs_st__7,gs_st__8,gs_st__9,prth_p_1,prth_p_2,prth_p_5,prth_p_6,prth_p_9,trqt_n_1,trqt_n_2,trqt_n_3,trqt_n_5,trqt_n_7,trqt_n_8,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_6,trqt_s_8
0.6829268292682927,0.853035143769968,0.9020172910662824,0.8292011019283747,0.8529411764705882,0.8583333333333333,0.7096774193548387,0.7421124828532236,0.6729222520107239,0.7829232995658466,0.8533333333333334,0.7596153846153846,0.24102564102564103,0.3051643192488263,0,0.6140350877192983,0.5373134328358209,0.4143646408839779,0.9206642066420664,0.9270420301348137,0.8658718330849479,0.9253112033195021,0.8741935483870967,0.6195121951219512,0.6428571428571429,0.8963414634146342,0.8854625550660793,0.4411764705882353,0.8921052631578947,0.6387096774193548,0.5439739413680782,0.5770609318996416,0.7644341801385681,0.5882352941176471,0.4936708860759494
0.5742574257425742,0.6325301204819277,0.6830601092896175,0.4164588528678304,0.5454545454545454,0.6330935251798561,0.5056179775280899,0.6558018252933507,0.36739659367396593,0.6378600823045267,0.6649746192893401,0.6178861788617886,0.41630901287553645,0.49800796812749004,0.6140350877192983,0,0.6627906976744186,0.4611872146118721,0.7878787878787878,0.815242494226328,0.6643159379407616,0.80691874497184235,0.6595744680851063,0.3662551440329218,0.4563106796116505,0.4371584699453552,0.6097560975609756,0.39669421487603307,0.6867167919799498,0.3620689655172414,0.3217391304347826,0.2744479495268139,0.4819532908704883,0.36507936507936506,0.327683615819209
0.6666666666666666,0.9192982456140351,0.9247648902821317,0.8697068403908795,0.8378378378378378,0.8804347826086957,0.8363636363636363,0.8900445765230312,0.7854889589905363,0.8771653543307086,0.8962536023054755,0.7894736842105263,0.49640287769784175,0.554140127388535,0.5373134328358209,0.6627906976744186,0,0.408,0.9610894941634242,0.9651452282157676,0.9349593495934959,0.9651871192341166,0.9290780141843972,0.6510067114093959,0.6071428571428571,0.875,0.8994974874371859,0.47297297297297297,0.9261363636363636,0.7086614173228346,0.6892430278884463,0.6591928251121076,0.7984084880636605,0.7323943661971831,0.7230769230769231
0.5096774193548387,0.8314424635332253,0.8510948905109489,0.7231638418079096,0.6,0.6883116883116883,0.6919917864476386,0.7805555555555556,0.6428571428571429,0.7683284457478006,0.8191632928475033,0.5778894472361809,0.22580645161290322,0.30392156862745096,0.4143646408839779,0.4611872146118721,0.408,0,0.9069767441860465,0.9201277955271565,0.851963746223565,0.9163879598662207,0.839607201309329,0.5510204081632653,0.48427672955974843,0.7492163009404389,0.8067415730337079,0.3641025641025641,0.848202396804261,0.5348837209302325,0.4899328859060403,0.45925925925925926,0.6415094339622641,0.5589123867069486,0.5374592833876222
0.8865784499054821,0.6421052631578947,0.7040302267002518,0.6435958631662689,0.8142076502732241,0.7742504409171076,0.6589928057553956,0.6512630930375847,0.7158642462509865,0.6668769716088329,0.6763990267639902,0.8257713248638838,0.8861340679522498,0.9024390243902439,0.9206642066420664,0.7878787878787878,0.9610894941634242,0.9069767441860465,0,0.37540603248259863,0.331629392971246,0.41210100047641735,0.3143989431968296,0.8798908098271155,0.879472693032015,0.6808510638297872,0.7818991097922848,0.8797814207650273,0.3022974607013301,0.7674418604651163,0.765195670274771,0.7578857630008525,0.7709118311981914,0.6726094003241491,0.7570247933884298
0.9012145748987854,0.6098998232174425,0.6736543909348441,0.6499302649930265,0.84,0.8001525553012967,0.595405232929164,0.5733333333333334,0.7022160664819944,0.6186152099886493,0.6210873146622735,0.8326817826426895,0.8957345971563981,0.9127725856697819,0.9270420301348137,0.815242494226328,0.9651452282157676,0.9201277955271565,0.37540603248259863,0,0.37083811710677383,0.30052724077328646,0.3979893554109994,0.8495297805642633,0.8934624697336562,0.6669049320943531,0.7298360655737705,0.8807843137254902,0.3773894046968869,0.7422157856625634,0.7619738751814223,0.7866666666666666,0.711436170212766,0.7108433734939759,0.772170151405912
0.813953488372093,0.48509485094850946,0.5897872340425532,0.4312796208530806,0.7021897810218978,0.636615811373093,0.46980552712384854,0.4743801652892562,0.550351288056206,0.5307167235494881,0.536961819658814,0.7039187227866474,0.8076923076923077,0.8414985590778098,0.8658718330849479,0.6643159379407616,0.9349593495934959,0.851963746223565,0.331629392971246,0.37083811710677383,0,0.33451957295373663,0.24977293369663942,0.7871720116618076,0.7996918335901386,0.4932014833127318,0.6684491978609626,0.7927007299270074,0.43593875906526997,0.6131479140328698,0.6065989847715736,0.6236842105263158,0.6389496717724289,0.5054811205846529,0.6060225846925973
0.8982188295165394,0.5185862279098111,0.3727325921591574,0.6357039187227866,0.8326497128794094,0.7944223107569721,0.5526141628060887,0.4701834862385321,0.7060518731988472,0.40093786635404455,0.401699716713881,0.8250204415372036,0.8925619834710744,0.9087947882736156,0.9253112033195021,0.80691874497184235,0.9651871192341166,0.9163879598662207,0.41210100047641735,0.30052724077328646,0.33451957295373663,0,0.38960244648318043,0.8622950819672132,0.8901098901098901,0.6530156366344005,0.5153165418652145,0.8769483182936834,0.4490140845070423,0.7343396226415094,0.7534039334341907,0.7789799072642968,0.5759668508287292,0.7003690036900369,0.7655897821187078
0.8148148148148148,0.5511363636363636,0.6476868327402135,0.5460277427490542,0.6782334384858044,0.6597014925373135,0.5745140388768899,0.5823986194995686,0.6363636363636364,0.5932203389830508,0.6254237288135593,0.7021943573667712,0.808,0.8413685847589425,0.8741935483870967,0.6595744680851063,0.9290780141843972,0.839607201309329,0.3143989431968296,0.3979893554109994,0.24977293369663942,0.38960244648318043,0,0.7921259842519685,0.782608695652174,0.5699208443271768,0.746606334841629,0.7981072555205048,0.3310924369747899,0.7108108108108108,0.7123473541383989,0.6050775740479548,0.7288528389339514,0.5038961038961038,0.6943699731903485
0.6089385474860335,0.7472698907956318,0.8194640338504936,0.6243386243386243,0.634703196347032,0.6549019607843137,0.6555772994129159,0.7634408602150538,0.4484536082474227,0.71671388101983,0.7490196078431373,0.6053811659192825,0.45714285714285713,0.6578947368421053,0.6195121951219512,0.3662551440329218,0.6510067114093959,0.5510204081632653,0.8798908098271155,0.8495297805642633,0.7871720116618076,0.8622950819672132,0.7921259842519685,0,0.3879781420765027,0.685131195335277,0.7356076759061834,0.2602739726027397,0.7858064516129032,0.5876923076923077,0.577639751552795,0.5374149659863946,0.6830357142857143,0.6281690140845071,0.5709969788519638
0.38028169014084506,0.7682119205298014,0.8065476190476191,0.6129032258064516,0.4175824175824176,0.4954128440366973,0.6962025316455697,0.7963224893917963,0.6011396011396012,0.7847533632286996,0.8021978021978022,0.5698924731182796,0.44508670520231214,0.643979057591623,0.6428571428571429,0.4563106796116505,0.6071428571428571,0.48427672955974843,0.879472693032015,0.8934624697336562,0.7996918335901386,0.8901098901098901,0.782608695652174,0.3879781420765027,0,0.7124183006535948,0.7175925925925926,0.38461538461538464,0.8238482384823849,0.6458333333333334,0.6280701754385964,0.603112840466926,0.7226277372262774,0.660377358490566,0.6462585034013606
0.8145695364238411,0.468586387434555,0.5697115384615384,0.313373253493014,0.6842105263157895,0.7354497354497355,0.4353312302839117,0.5847750865051903,0.4911937377690802,0.5585042219541616,0.5968468468468469,0.791907514450867,0.7477477477477478,0.7663817663817664,0.8963414634146342,0.4371584699453552,0.875,0.7492163009404389,0.6808510638297872,0.6669049320943531,0.4932014833127318,0.6530156366344005,0.5699208443271768,0.685131195335277,0.7124183006535948,0,0.46621621621621623,0.6900584795321637,0.48106904231625836,0.24553571428571427,0.32134831460674157,0.34772182254196643,0.37302977232924694,0.28451882845188287,0.3920704845814978
0.7897196261682243,0.5483146067415731,0.2797494780793319,0.4704944178628389,0.7649572649572649,0.7698412698412699,0.3868421052631579,0.45820745216515607,0.5667189952904239,0.33403141361256544,0.35700197238658776,0.7966101694915254,0.803921568627451,0.870020964360587,0.8854625550660793,0.6097560975609756,0.8994974874371859,0.8067415730337079,0.7818991097922848,0.7298360655737705,0.6684491978609626,0.5153165418652145,0.746606334841629,0.7356076759061834,0.7175925925925926,0.46621621621621623,0,0.7307692307692307,0.599609375,0.45993031358885017,0.4956217162872154,0.6611418047882136,0.20229555236728838,0.6622516556291391,0.5689655172413793
0.6179775280898876,0.75,0.8248587570621468,0.623342175066313,0.6513761467889908,0.6850393700787402,0.6,0.7254374158815612,0.5142118863049095,0.699290780141844,0.7513089005235603,0.6216216216216216,0.32057416267942584,0.5330396475770925,0.4411764705882353,0.39669421487603307,0.47297297297297297,0.3641025641025641,0.8797814207650273,0.8807843137254902,0.7927007299270074,0.8769483182936834,0.7981072555205048,0.2602739726027397,0.38461538461538464,0.6900584795321637,0.7307692307692307,0,0.7881136950904393,0.47530864197530864,0.470404984423676,0.42662116040955633,0.5973154362416108,0.519774011299435,0.4909090909090909
0.8610354223433242,0.5334448160535117,0.5981012658227848,0.564844587352626,0.8397932816537468,0.8444444444444444,0.5121951219512195,0.5827559661277906,0.6373276776246023,0.5638382236320381,0.5909090909090909,0.8277634961439588,0.8300653594771242,0.8544061302681992,0.8921052631578947,0.6867167919799498,0.9261363636363636,0.848202396804261,0.3022974607013301,0.3773894046968869,0.43593875906526997,0.4490140845070423,0.3310924369747899,0.7858064516129032,0.8238482384823849,0.48106904231625836,0.599609375,0.7881136950904393,0,0.5931818181818181,0.6305587229190421,0.6560659599528857,0.559322033898305,0.5626373626373626,0.6613995485327314
0.7676056338028169,0.5120643431635389,0.5724815724815725,0.3333333333333333,0.691358024691358,0.7055555555555556,0.37012987012987014,0.5123674911660777,0.39553752535496955,0.4969173859432799,0.5678160919540229,0.7926829268292683,0.49206349206349204,0.5375375375375375,0.6387096774193548,0.3620689655172414,0.7086614173228346,0.5348837209302325,0.7674418604651163,0.7422157856625634,0.6131479140328698,0.7343396226415094,0.7108108108108108,0.5876923076923077,0.6458333333333334,0.24553571428571427,0.45993031358885017,0.47530864197530864,0.5931818181818181,0,0.11943793911007025,0.2681704260651629,0.29475587703435807,0.32608695652173914,0.1834862385321101
0.7437722419928826,0.5531628532974427,0.6054254007398274,0.3333333333333333,0.6697819314641744,0.7142857142857143,0.41272430668841764,0.508274231678487,0.37142857142857144,0.5247524752475248,0.5893886966551326,0.7538461538461538,0.4807692307692308,0.42424242424242425,0.5439739413680782,0.3217391304347826,0.6892430278884463,0.4899328859060403,0.765195670274771,0.7619738751814223,0.6065989847715736,0.7534039334341907,0.7123473541383989,0.577639751552795,0.6280701754385964,0.32134831460674157,0.4956217162872154,0.470404984423676,0.6305587229190421,0.11943793911007025,0,0.2727272727272727,0.32,0.3172866520787746,0.12240184757505773
0.7391304347826086,0.6167832167832168,0.7062579821200511,0.4911504424778761,0.6313993174061433,0.6778115501519757,0.5384615384615384,0.6381418092909535,0.45021645021645024,0.6307692307692307,0.6972586412395709,0.7441077441077442,0.4225352112676056,0.44370860927152317,0.5770609318996416,0.2744479495268139,0.6591928251121076,0.45925925925925926,0.7578857630008525,0.7866666666666666,0.6236842105263158,0.7789799072642968,0.6050775740479548,0.5374149659863946,0.603112840466926,0.34772182254196643,0.6611418047882136,0.42662116040955633,0.6560659599528857,0.2681704260651629,0.2727272727272727,0,0.48659003831417624,0.16083916083916083,0.27901234567901234
0.8034398034398035,0.49597238204833144,0.3447171824973319,0.41914191419141916,0.7449664429530202,0.7763975155279503,0.2665764546684709,0.3559670781893004,0.4772727272727273,0.2762312633832976,0.3434038267875126,0.8093126385809313,0.6575342465753424,0.6622807017543859,0.7644341801385681,0.4819532908704883,0.7984084880636605,0.6415094339622641,0.7709118311981914,0.711436170212766,0.6389496717724289,0.5759668508287292,0.7288528389339514,0.6830357142857143,0.7226277372262774,0.37302977232924694,0.20229555236728838,0.5973154362416108,0.559322033898305,0.29475587703435807,0.32,0.48659003831417624,0,0.48198970840480276,0.3810375670840787
0.7707006369426752,0.5850515463917526,0.6753554502369669,0.4775828460038986,0.6779661016949152,0.7230769230769231,0.5046439628482973,0.5995449374288965,0.44550669216061184,0.6004756242568371,0.6711111111111111,0.776536312849162,0.4956521739130435,0.5041322314049587,0.5882352941176471,0.36507936507936506,0.7323943661971831,0.5589123867069486,0.6726094003241491,0.7108433734939759,0.5054811205846529,0.7003690036900369,0.5038961038961038,0.6281690140845071,0.660377358490566,0.28451882845188287,0.6622516556291391,0.519774011299435,0.5626373626373626,0.32608695652173914,0.3172866520787746,0.16083916083916083,0.48198970840480276,0,0.2918454935622318
0.7655172413793103,0.5664893617021277,0.6195121951219512,0.4069529652351738,0.6727272727272727,0.7103825136612022,0.3954983922829582,0.49005847953216375,0.3306613226452906,0.5348837209302325,0.6027397260273972,0.7425149700598802,0.45794392523364486,0.3746312684365782,0.4936708860759494,0.327683615819209,0.7230769230769231,0.5374592833876222,0.7570247933884298,0.772170151405912,0.6060225846925973,0.7655897821187078,0.6943699731903485,0.5709969788519638,0.6462585034013606,0.3920704845814978,0.5689655172413793,0.4909090909090909,0.6613995485327314,0.1834862385321101,0.12240184757505773,0.27901234567901234,0.3810375670840787,0.2918454935622318,0
