chkd_n_2,chkd_n_3,chkd_n_5,chkd_n_7,chkd_n_8,chkd_n_9,chkd_s_1,chkd_s_2,chkd_s_5,chkd_s_6,chkd_s_8,chkd_s_9,prth_p_2,prth_p_3,prth_p_4,trqt_n_1,trqt_n_2,trqt_n_4,trqt_n_5,trqt_n_6,trqt_n_8,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_8,trqt_s_9
0.4627696590118302,0.49544072948328266,0.6,0.5515570934256055,0.48256880733944957,0.4439295644114921,0.23991507430997877,0.34347826086956523,0.48662640207075064,0.29069767441860467,0,0.38074588031222895,0.774294670846395,0.7854077253218884,0.7222707423580786,0.6962025316455697,0.7608142493638677,0.6146993318485523,0.6307692307692307,0.8546895640686922,0.5241779497098646,0.6069868995633187,0.7815315315315315,0.6545454545454545,0.586073500967118,0.5992329817833174,0.6083916083916084
0.3726346433770015,0.4668794892258579,0.46707193515704154,0.48625180897250364,0.3222979552093476,0.44291338582677164,0.3925925925925926,0.4539089848308051,0.6301552106430155,0.3023663453111306,0.38074588031222895,0,0.7986577181208053,0.7698504027617952,0.7707948243992606,0.5900962861072903,0.6182572614107884,0.518562874251497,0.4961636828644501,0.6426512968299711,0.4933058702368692,0.49353049907578556,0.6193939393939394,0.46878824969400246,0.5283213182286303,0.4897959183673469,0.5522388059701493
0.8132427843803056,0.7332071901608326,0.6257901390644753,0.7976391231028668,0.6823104693140795,0.724390243902439,0.7625649913344887,0.7639939485627837,0.8737251092763477,0.8603174603174604,0.774294670846395,0.7986577181208053,0,0.43536404160475484,0.34988713318284426,0.743879472693032,0.7229601518026565,0.6025039123630673,0.764505119453925,0.7791164658634538,0.6490322580645161,0.7110609480812641,0.6089030206677265,0.7069243156199678,0.6851612903225807,0.7091836734693877,0.7008086253369272
0.8039895923677364,0.7034883720930233,0.5796344647519582,0.8604651162790697,0.6699751861042184,0.6779874213836478,0.7838795394154119,0.7389937106918238,0.8446411012782694,0.8152173913043478,0.7854077253218884,0.7698504027617952,0.43536404160475484,0,0.40301974448315914,0.6284584980237155,0.6254980079681275,0.5635179153094463,0.661319073083779,0.7547568710359408,0.5333333333333333,0.6213704994192799,0.5331125827814569,0.62751677852349,0.528,0.6205533596837944,0.5509065550906556
0.7554904831625183,0.6883534136546184,0.609805924412666,0.8020378457059679,0.6565260058881256,0.6607142857142857,0.7377049180327869,0.7479387514723204,0.8041833555852247,0.8146513680494263,0.7222707423580786,0.7707948243992606,0.34988713318284426,0.40301974448315914,0,0.713490959666203,0.7454545454545455,0.6033857315598549,0.7364341085271318,0.8396501457725948,0.667705088265836,0.6797020484171322,0.6572827417380661,0.7255871446229913,0.6801661474558671,0.668724279835391,0.7032258064516129
0.7210682492581603,0.6921348314606741,0.5608974358974359,0.8272816486751717,0.6024096385542169,0.6722817764165391,0.7001013171225937,0.5425101214574899,0.8424947145877378,0.6632390745501285,0.6962025316455697,0.5900962861072903,0.743879472693032,0.6284584980237155,0.713490959666203,0,0.24444444444444444,0.3771186440677966,0.2553699284009546,0.48036253776435045,0.5131578947368421,0.5521557719054242,0.4588744588744589,0.3303964757709251,0.4769736842105263,0.4651539708265802,0.48869565217391303
0.7755710029791459,0.7629796839729119,0.6516129032258065,0.8502463054187193,0.703030303030303,0.7134052388289677,0.7355035605289929,0.636734693877551,0.850635593220339,0.7338501291989664,0.7608142493638677,0.6182572614107884,0.7229601518026565,0.6254980079681275,0.7454545454545455,0.24444444444444444,0,0.4188034188034188,0.35903614457831323,0.363914373088685,0.5794701986754967,0.5888111888111888,0.4497816593886463,0.37333333333333335,0.5198675496688742,0.5301794453507341,0.5271453590192644
0.6496872207327972,0.5711422845691383,0.4016393442622951,0.7160603371783496,0.47150259067357514,0.519053876478318,0.6273972602739726,0.4983388704318937,0.79,0.6320541760722348,0.6146993318485523,0.518562874251497,0.6025039123630673,0.5635179153094463,0.6033857315598549,0.3771186440677966,0.4188034188034188,0,0.34345351043643263,0.5671981776765376,0.3770949720670391,0.5187424425634825,0.45263157894736844,0.49466192170818507,0.5195530726256983,0.5117241379310344,0.5402635431918009
0.6660412757973734,0.6190476190476191,0.5169366715758469,0.8175046554934823,0.5605006954102921,0.6497175141242938,0.6353166986564299,0.453551912568306,0.7976373908577299,0.6014405762304922,0.6307692307692307,0.4961636828644501,0.764505119453925,0.661319073083779,0.7364341085271318,0.2553699284009546,0.35903614457831323,0.34345351043643263,0,0.5025906735751295,0.39668174962292607,0.45219638242894056,0.47775628626692457,0.28487229862475444,0.40271493212669685,0.375,0.41904761904761906
0.8773006134969326,0.8553092182030338,0.7935702199661591,0.8823529411764706,0.8193343898573693,0.7806451612903226,0.7442348008385744,0.7657266811279827,0.8719741796664874,0.8228187919463087,0.8546895640686922,0.6426512968299711,0.7791164658634538,0.7547568710359408,0.8396501457725948,0.48036253776435045,0.363914373088685,0.5671981776765376,0.5025906735751295,0,0.7460869565217392,0.6209912536443148,0.40792540792540793,0.4014251781472684,0.5478260869565217,0.5616438356164384,0.5571955719557196
0.5697211155378487,0.4532627865961199,0.38018433179723504,0.7181314330958036,0.43171806167400884,0.5674470457079153,0.5775792038992689,0.3902439024390244,0.7546816479400749,0.5244618395303327,0.5241779497098646,0.4933058702368692,0.6490322580645161,0.5333333333333333,0.667705088265836,0.5131578947368421,0.5794701986754967,0.3770949720670391,0.39668174962292607,0.7460869565217392,0,0.45586708203530635,0.5807365439093485,0.504297994269341,0.36384976525821594,0.4912891986062718,0.3894993894993895
0.6734992679355783,0.5630522088353414,0.5648621041879469,0.8005822416302766,0.5996074582924436,0.6666666666666666,0.46050670640834573,0.49352179034157834,0.6021361815754339,0.5957634598411298,0.6069868995633187,0.49353049907578556,0.7110609480812641,0.6213704994192799,0.6797020484171322,0.5521557719054242,0.5888111888111888,0.5187424425634825,0.45219638242894056,0.6209912536443148,0.45586708203530635,0,0.3561811505507956,0.3522867737948084,0.2772585669781931,0.15432098765432098,0.31827956989247314
0.8034265103697025,0.708502024291498,0.6094182825484764,0.8549686660698299,0.6430446194225722,0.7017310252996005,0.623963133640553,0.6959459459459459,0.792964824120603,0.7785388127853882,0.7815315315315315,0.6193939393939394,0.6089030206677265,0.5331125827814569,0.6572827417380661,0.4588744588744589,0.4497816593886463,0.45263157894736844,0.47775628626692457,0.40792540792540793,0.5807365439093485,0.3561811505507956,0,0.31521739130434784,0.31444759206798867,0.365034965034965,0.34323922734026746
0.6821071752951862,0.6530612244897959,0.5994397759103641,0.8286744815148782,0.636604774535809,0.7173620457604307,0.5691736304549675,0.5102739726027398,0.7719475277497477,0.6428571428571429,0.6545454545454545,0.46878824969400246,0.7069243156199678,0.62751677852349,0.7255871446229913,0.3303964757709251,0.37333333333333335,0.49466192170818507,0.28487229862475444,0.4014251781472684,0.504297994269341,0.3522867737948084,0.31521739130434784,0,0.3037249283667622,0.2927864214992928,0.30526315789473685
0.7115537848605578,0.5185185185185185,0.5506912442396313,0.8495645288994458,0.6211453744493393,0.7123745819397993,0.48172217709179527,0.4634146341463415,0.6985018726591761,0.5675146771037182,0.586073500967118,0.5283213182286303,0.6851612903225807,0.528,0.6801661474558671,0.4769736842105263,0.5198675496688742,0.5195530726256983,0.40271493212669685,0.5478260869565217,0.36384976525821594,0.2772585669781931,0.31444759206798867,0.3037249283667622,0,0.3147502903600465,0.09401709401709402
0.6629746835443038,0.6080489938757655,0.5872291904218928,0.7971698113207547,0.6270447110141767,0.6754966887417219,0.4435483870967742,0.49129852744310576,0.6335664335664336,0.6100872938894277,0.5992329817833174,0.4897959183673469,0.7091836734693877,0.6205533596837944,0.668724279835391,0.4651539708265802,0.5301794453507341,0.5117241379310344,0.375,0.5616438356164384,0.4912891986062718,0.15432098765432098,0.365034965034965,0.2927864214992928,0.3147502903600465,0,0.33816425120772947
0.723404255319149,0.5313351498637602,0.5616766467065868,0.8715447154471545,0.632,0.7245370370370371,0.5075125208681135,0.47801418439716314,0.7118402282453637,0.583417593528817,0.6083916083916084,0.5522388059701493,0.7008086253369272,0.5509065550906556,0.7032258064516129,0.48869565217391303,0.5271453590192644,0.5402635431918009,0.41904761904761906,0.5571955719557196,0.3894993894993895,0.31827956989247314,0.34323922734026746,0.30526315789473685,0.09401709401709402,0.33816425120772947,0
