chkd_s_3,chkd_s_1,chkd_s_7,chkd_s_6,chkd_s_5,gs_sth_s_7,gs_st__3,gs_st__1,gs_sth_s_2,gs_sth_w_2,gs_st__4,gs_st__5,gs_sth_w_7,gs_st__9,prth_b_7,prth_b_5,prth_b_2,prth_b_1,prth_b_6,prth_b_3,prth_p_9,prth_p_1,prth_p_3,prth_p_2,trqt_n_8,trqt_n_9,trqt_n_2,trqt_n_1,trqt_n_4,trqt_s_8,trqt_s_4,trqt_s_2,trqt_s_1,trqt_s_3,trqt_s_9,trqt_s_5,trqt_s_6
0.6666666666666666,0.6651162790697674,0.5661375661375662,0.5981308411214953,0.558974358974359,0.5299145299145299,0.559322033898305,0.504424778761062,0.5151515151515151,0.28688524590163933,0.4883720930232558,0.2511013215859031,0,0.3445378151260504,0.6836734693877551,0.628140703517588,0.7154471544715447,0.6342857142857142,0.6419753086419753,0.6932515337423313,0.6354679802955665,0.7341772151898734,0.6342857142857142,0.5789473684210527,0.553072625698324,0.44508670520231214,0.574468085106383,0.47115384615384615,0.5157894736842106,0.42592592592592593,0.4246575342465753,0.46534653465346537,0.3783783783783784,0.4897959183673469,0.5642458100558659,0.4380952380952381,0.49514563106796117
0.5686274509803921,0.630901287553648,0.5265700483091788,0.6120689655172413,0.568075117370892,0.4444444444444444,0.5282051282051282,0.5163934426229508,0.3617021276595745,0.3969465648854962,0.4592274678111588,0.33877551020408164,0.3445378151260504,0,0.719626168224299,0.6682027649769585,0.7121212121212122,0.689119170984456,0.7222222222222222,0.6795580110497238,0.6561085972850679,0.7727272727272727,0.6683937823834197,0.5961538461538461,0.6852791878172588,0.4973821989528796,0.6310679611650486,0.5221238938053098,0.6057692307692307,0.42735042735042733,0.510548523206751,0.509090909090909,0.4666666666666667,0.5607476635514018,0.6142131979695431,0.4824561403508772,0.5357142857142857
0.7901234567901234,0.8115183246073299,0.7696969696969697,0.6947368421052632,0.7777777777777778,0.6857142857142857,0.7124183006535948,0.7326732673267327,0.775,0.7,0.7382198952879581,0.6945812807881774,0.6836734693877551,0.719626168224299,0,0.2571428571428571,0.6486486486486487,0.5099337748344371,0.5362318840579711,0.5971223021582733,0.6983240223463687,0.7910447761194029,0.6821192052980133,0.6265060240963856,0.5612903225806452,0.7046979865771812,0.7195121951219512,0.6304347826086957,0.6987951807228916,0.6354166666666666,0.5384615384615384,0.5842696629213483,0.5656565656565656,0.5581395348837209,0.6645161290322581,0.5698924731182796,0.6483516483516484
0.7696969696969697,0.7525773195876289,0.7142857142857143,0.6476683937823834,0.6896551724137931,0.6713615023474179,0.7051282051282052,0.7268292682926829,0.7448559670781894,0.6412556053811659,0.711340206185567,0.6893203883495146,0.628140703517588,0.6682027649769585,0.2571428571428571,0,0.6,0.4675324675324675,0.5602836879432624,0.49295774647887325,0.6263736263736264,0.7518248175182481,0.6623376623376623,0.5266272189349113,0.5443037974683544,0.618421052631579,0.7125748502994012,0.5721925133689839,0.6449704142011834,0.6205128205128205,0.5454545454545454,0.5359116022099447,0.6119402985074627,0.6228571428571429,0.6962025316455697,0.5978835978835979,0.6432432432432432
0.71698113207547165,0.6763485477178424,0.6744186046511628,0.6333333333333333,0.6832579185520362,0.7076923076923077,0.7832512315270936,0.746031746031746,0.6689655172413793,0.7185185185185186,0.6929460580912863,0.6679841897233202,0.7154471544715447,0.7121212121212122,0.6486486486486487,0.6,0,0.6616915422885572,0.5957446808510638,0.544973544973545,0.6506550218340611,0.7717391304347826,0.7114427860696517,0.6111111111111112,0.7365853658536585,0.7587939698492462,0.7850467289719626,0.6324786324786325,0.7592592592592593,0.6611570247933884,0.6,0.6578947368421053,0.5967741935483871,0.6486486486486487,0.6682926829268293,0.6271186440677966,0.6982758620689655
0.8297872340425532,0.7529411764705882,0.6944444444444444,0.621301775147929,0.64,0.6931216931216931,0.7272727272727273,0.7237569060773481,0.7808219178082192,0.6482412060301508,0.6941176470588235,0.6483516483516484,0.6342857142857142,0.689119170984456,0.5099337748344371,0.4675324675324675,0.6616915422885572,0,0.6410256410256411,0.559322033898305,0.6962025316455697,0.7345132743362832,0.7076923076923077,0.6275862068965518,0.6268656716417911,0.703125,0.6783216783216783,0.6809815950920245,0.6551724137931034,0.6023391812865497,0.5517241379310345,0.554140127388535,0.5141242937853108,0.4966887417218543,0.6716417910447762,0.5272727272727272,0.5527950310559007
0.640625,0.6815286624203821,0.7404580152671756,0.6153846153846154,0.708029197080292,0.6931818181818182,0.6302521008403361,0.7261904761904762,0.7378640776699029,0.6559139784946236,0.7197452229299363,0.6568047337278107,0.6419753086419753,0.7222222222222222,0.5362318840579711,0.5602836879432624,0.5957446808510638,0.6410256410256411,0,0.5047619047619047,0.6413793103448275,0.68,0.5897435897435898,0.5303030303030303,0.5537190082644629,0.6347826086956522,0.7692307692307693,0.5866666666666667,0.7424242424242424,0.6329113924050633,0.577639751552795,0.6388888888888888,0.6097560975609756,0.6521739130434783,0.6033057851239669,0.631578947368421,0.7162162162162162
0.751937984496124,0.7215189873417721,0.7424242424242424,0.6687898089171974,0.6811594202898551,0.6610169491525424,0.6166666666666667,0.6923076923076923,0.7198067632850241,0.6684491978609626,0.6708860759493671,0.6588235294117647,0.6932515337423313,0.6795580110497238,0.5971223021582733,0.49295774647887325,0.544973544973545,0.559322033898305,0.5047619047619047,0,0.5342465753424658,0.6435643564356436,0.6101694915254238,0.518796992481203,0.6557377049180327,0.5862068965517241,0.7099236641221374,0.6291390728476821,0.6992481203007519,0.610062893081761,0.654320987654321,0.5586206896551724,0.6484848484848484,0.6690647482014388,0.7213114754098361,0.6078431372549019,0.785234899328859
0.727810650887574,0.7272727272727273,0.6744186046511628,0.7055837563451777,0.6966292134831461,0.7419354838709677,0.6625,0.7799043062200957,0.7327935222672065,0.6563876651982379,0.7474747474747475,0.7142857142857143,0.6354679802955665,0.6561085972850679,0.6983240223463687,0.6263736263736264,0.6506550218340611,0.6962025316455697,0.6413793103448275,0.5342465753424658,0,0.5886524822695035,0.4810126582278481,0.43352601156069365,0.6666666666666666,0.6538461538461539,0.7426900584795322,0.643979057591623,0.7456647398843931,0.6482412060301508,0.6237623762376238,0.6108108108108108,0.5902439024390244,0.6871508379888268,0.7283950617283951,0.6373056994818653,0.7248677248677249
0.8387096774193549,0.7254901960784313,0.8110236220472441,0.7631578947368421,0.7894736842105263,0.8488372093023255,0.7217391304347827,0.8658536585365854,0.8415841584158416,0.7912087912087912,0.8431372549019608,0.8181818181818182,0.7341772151898734,0.7727272727272727,0.7910447761194029,0.7518248175182481,0.7717391304347826,0.7345132743362832,0.68,0.6435643564356436,0.5886524822695035,0,0.3274336283185841,0.59375,0.7264957264957265,0.7297297297297297,0.8412698412698413,0.7397260273972602,0.8125,0.7662337662337663,0.7707006369426752,0.7285714285714285,0.725,0.7164179104477612,0.8290598290598291,0.7297297297297297,0.8194444444444444
0.7588652482269503,0.7411764705882353,0.7222222222222222,0.7396449704142012,0.7333333333333333,0.746031746031746,0.6363636363636364,0.7900552486187845,0.7442922374429224,0.6884422110552764,0.7411764705882353,0.7472527472527473,0.6342857142857142,0.6683937823834197,0.6821192052980133,0.6623376623376623,0.7114427860696517,0.7076923076923077,0.5897435897435898,0.6101694915254238,0.4810126582278481,0.3274336283185841,0,0.503448275862069,0.6567164179104478,0.671875,0.7342657342657343,0.6196319018404908,0.7241379310344828,0.6842105263157895,0.6781609195402298,0.643312101910828,0.5932203389830508,0.6556291390728477,0.7910447761194029,0.6121212121212121,0.7391304347826086
0.6666666666666666,0.6756756756756757,0.6352201257861635,0.6195652173913043,0.6242424242424243,0.6666666666666666,0.5918367346938775,0.7040816326530612,0.6837606837606838,0.5794392523364486,0.6648648648648648,0.6345177664974619,0.5789473684210527,0.5961538461538461,0.6265060240963856,0.5266272189349113,0.6111111111111112,0.6275862068965518,0.5303030303030303,0.518796992481203,0.43352601156069365,0.59375,0.503448275862069,0,0.5973154362416108,0.6223776223776224,0.6835443037974683,0.5056179775280899,0.675,0.5591397849462365,0.5026455026455027,0.47674418604651164,0.4895833333333333,0.6024096385542169,0.6375838926174496,0.5888888888888889,0.6477272727272727
0.7517241379310344,0.7241379310344828,0.7162162162162162,0.6994219653179191,0.6623376623376623,0.6683937823834197,0.6764705882352942,0.6972972972972973,0.7130044843049327,0.5862068965517241,0.6896551724137931,0.6021505376344086,0.553072625698324,0.6852791878172588,0.5612903225806452,0.5443037974683544,0.7365853658536585,0.6268656716417911,0.5537190082644629,0.6557377049180327,0.6666666666666666,0.7264957264957265,0.6567164179104478,0.5973154362416108,0,0.48484848484848486,0.5238095238095238,0.48502994011976047,0.5033557046979866,0.6,0.4943820224719101,0.5279503105590062,0.5580110497237569,0.5483870967741935,0.6086956521739131,0.5502958579881657,0.5636363636363636
0.5971223021582733,0.6547619047619048,0.5774647887323944,0.6167664670658682,0.6216216216216216,0.5401069518716578,0.5846153846153846,0.5754189944134078,0.5483870967741935,0.5126903553299492,0.5238095238095238,0.5,0.44508670520231214,0.4973821989528796,0.7046979865771812,0.618421052631579,0.7587939698492462,0.703125,0.6347826086956522,0.5862068965517241,0.6538461538461539,0.7297297297297297,0.671875,0.6223776223776224,0.48484848484848486,0,0.5319148936170213,0.453416149068323,0.4825174825174825,0.47928994082840237,0.5465116279069767,0.5483870967741935,0.5542857142857143,0.6241610738255033,0.5606060606060606,0.5460122699386503,0.6352201257861635
0.7402597402597403,0.7595628415300546,0.6687898089171974,0.7252747252747253,0.6196319018404908,0.6633663366336634,0.6689655172413793,0.6082474226804123,0.6982758620689655,0.6037735849056604,0.5846994535519126,0.5692307692307692,0.574468085106383,0.6310679611650486,0.7195121951219512,0.7125748502994012,0.7850467289719626,0.6783216783216783,0.7692307692307693,0.7099236641221374,0.7426900584795322,0.8412698412698413,0.7342657342657343,0.6835443037974683,0.5238095238095238,0.5319148936170213,0,0.5227272727272727,0.4430379746835443,0.6195652173913043,0.5828877005347594,0.5647058823529412,0.5789473684210527,0.573170731707317,0.6870748299319728,0.5393258426966292,0.5977011494252874
0.6551724137931034,0.7044334975369458,0.615819209039548,0.6039603960396039,0.5846994535519126,0.5945945945945946,0.5515151515151515,0.5794392523364486,0.5238095238095238,0.43103448275862066,0.5467980295566502,0.5255813953488372,0.47115384615384615,0.5221238938053098,0.6304347826086957,0.5721925133689839,0.6324786324786325,0.6809815950920245,0.5866666666666667,0.6291390728476821,0.643979057591623,0.7397260273972602,0.6196319018404908,0.5056179775280899,0.48502994011976047,0.453416149068323,0.5227272727272727,0,0.48314606741573035,0.4803921568627451,0.46859903381642515,0.5157894736842106,0.47619047619047616,0.5,0.592814371257485,0.47474747474747475,0.5154639175257731
0.6153846153846154,0.7081081081081081,0.5974842767295597,0.5869565217391305,0.5151515151515151,0.5686274509803921,0.673469387755102,0.5102040816326531,0.6153846153846154,0.5420560747663551,0.5783783783783784,0.5329949238578681,0.5157894736842106,0.6057692307692307,0.6987951807228916,0.6449704142011834,0.7592592592592593,0.6551724137931034,0.7424242424242424,0.6992481203007519,0.7456647398843931,0.8125,0.7241379310344828,0.675,0.5033557046979866,0.4825174825174825,0.4430379746835443,0.48314606741573035,0,0.5268817204301075,0.4708994708994709,0.4883720930232558,0.5104166666666666,0.46987951807228917,0.610738255033557,0.4777777777777778,0.4659090909090909
0.6593406593406593,0.6398104265402843,0.5675675675675675,0.5428571428571428,0.5287958115183246,0.4782608695652174,0.5838150289017341,0.5315315315315315,0.5384615384615384,0.45,0.5071090047393365,0.4080717488789238,0.42592592592592593,0.42735042735042733,0.6354166666666666,0.6205128205128205,0.6611570247933884,0.6023391812865497,0.6329113924050633,0.610062893081761,0.6482412060301508,0.7662337662337663,0.6842105263157895,0.5591397849462365,0.6,0.47928994082840237,0.6195652173913043,0.4803921568627451,0.5268817204301075,0,0.3116279069767442,0.32323232323232326,0.26605504587155965,0.375,0.5085714285714286,0.32038834951456313,0.46534653465346537
0.6864864864864865,0.6542056074766355,0.5531914893617021,0.5774647887323944,0.5670103092783505,0.5364806866952789,0.6136363636363636,0.5555555555555556,0.5893536121673004,0.48148148148148145,0.5700934579439252,0.415929203539823,0.4246575342465753,0.510548523206751,0.5384615384615384,0.5454545454545454,0.6,0.5517241379310345,0.577639751552795,0.654320987654321,0.6237623762376238,0.7707006369426752,0.6781609195402298,0.5026455026455027,0.4943820224719101,0.5465116279069767,0.5828877005347594,0.46859903381642515,0.4708994708994709,0.3116279069767442,0,0.2736318407960199,0.21266968325791855,0.2923076923076923,0.449438202247191,0.2631578947368421,0.3463414634146341
0.7261904761904762,0.6751269035532995,0.5789473684210527,0.6224489795918368,0.5932203389830508,0.5555555555555556,0.5974842767295597,0.5865384615384616,0.6341463414634146,0.5398230088495575,0.5736040609137056,0.48325358851674644,0.46534653465346537,0.509090909090909,0.5842696629213483,0.5359116022099447,0.6578947368421053,0.554140127388535,0.6388888888888888,0.5586206896551724,0.6108108108108108,0.7285714285714285,0.643312101910828,0.47674418604651164,0.5279503105590062,0.5483870967741935,0.5647058823529412,0.5157894736842106,0.4883720930232558,0.32323232323232326,0.2736318407960199,0,0.3235294117647059,0.39325842696629215,0.577639751552795,0.3020833333333333,0.48936170212765956
0.6914893617021277,0.6866359447004609,0.5706806282722513,0.5648148148148148,0.5634517766497462,0.5508474576271186,0.6201117318435754,0.5789473684210527,0.5939849624060151,0.4796747967479675,0.576036866359447,0.4148471615720524,0.3783783783783784,0.4666666666666667,0.5656565656565656,0.6119402985074627,0.5967741935483871,0.5141242937853108,0.6097560975609756,0.6484848484848484,0.5902439024390244,0.725,0.5932203389830508,0.4895833333333333,0.5580110497237569,0.5542857142857143,0.5789473684210527,0.47619047619047616,0.5104166666666666,0.26605504587155965,0.21266968325791855,0.3235294117647059,0,0.29292929292929293,0.48066298342541436,0.2358490566037736,0.40384615384615385
0.7160493827160493,0.7277486910994765,0.6121212121212121,0.5684210526315789,0.6491228070175439,0.6190476190476191,0.6993464052287581,0.6039603960396039,0.6083333333333333,0.5272727272727272,0.6335078534031413,0.4876847290640394,0.4897959183673469,0.5607476635514018,0.5581395348837209,0.6228571428571429,0.6486486486486487,0.4966887417218543,0.6521739130434783,0.6690647482014388,0.6871508379888268,0.7164179104477612,0.6556291390728477,0.6024096385542169,0.5483870967741935,0.6241610738255033,0.573170731707317,0.5,0.46987951807228917,0.375,0.2923076923076923,0.39325842696629215,0.29292929292929293,0,0.5096774193548387,0.2903225806451613,0.32967032967032966
0.6689655172413793,0.6206896551724138,0.581081081081081,0.5606936416184971,0.6493506493506493,0.6062176165803109,0.6617647058823529,0.5567567567567567,0.6681614349775785,0.645320197044335,0.5172413793103449,0.5483870967741935,0.5642458100558659,0.6142131979695431,0.6645161290322581,0.6962025316455697,0.6682926829268293,0.6716417910447762,0.6033057851239669,0.7213114754098361,0.7283950617283951,0.8290598290598291,0.7910447761194029,0.6375838926174496,0.6086956521739131,0.5606060606060606,0.6870748299319728,0.592814371257485,0.610738255033557,0.5085714285714286,0.449438202247191,0.577639751552795,0.48066298342541436,0.5096774193548387,0,0.4437869822485207,0.4909090909090909
0.6931818181818182,0.6682926829268293,0.5865921787709497,0.5686274509803921,0.5891891891891892,0.5357142857142857,0.5808383233532934,0.5370370370370371,0.5984251968503937,0.46153846153846156,0.5121951219512195,0.42857142857142855,0.4380952380952381,0.4824561403508772,0.5698924731182796,0.5978835978835979,0.6271186440677966,0.5272727272727272,0.631578947368421,0.6078431372549019,0.6373056994818653,0.7297297297297297,0.6121212121212121,0.5888888888888889,0.5502958579881657,0.5460122699386503,0.5393258426966292,0.47474747474747475,0.4777777777777778,0.32038834951456313,0.2631578947368421,0.3020833333333333,0.2358490566037736,0.2903225806451613,0.4437869822485207,0,0.37755102040816324
0.7441860465116279,0.7213930348258707,0.7028571428571428,0.65,0.6464088397790055,0.6636363636363637,0.6809815950920245,0.6132075471698113,0.632,0.5130434782608696,0.6517412935323383,0.47417840375586856,0.49514563106796117,0.5357142857142857,0.6483516483516484,0.6432432432432432,0.6982758620689655,0.5527950310559007,0.7162162162162162,0.785234899328859,0.7248677248677249,0.8194444444444444,0.7391304347826086,0.6477272727272727,0.5636363636363636,0.6352201257861635,0.5977011494252874,0.5154639175257731,0.4659090909090909,0.46534653465346537,0.3463414634146341,0.48936170212765956,0.40384615384615385,0.32967032967032966,0.4909090909090909,0.37755102040816324,0
