chkd__NA,chkd_n_1,chkd__NA.1,chkd__NA.2,chkd__NA.3,chkd_n_2,chkd__NA.4,chkd__NA.5,chkd_s_2,chkd_s_4,chkd_s_1,chkd_s_6,chkd_s_5,chkd_s_3,gs_sth_s_3,gs_sth_s_1,gs_sth_s_4,gs_sth_s_2,gs_sth_s_6,gs_sth_s_5,gs_sth_w_5,gs_sth_w_4,gs_sth_w_3,gs_sth_w_6,gs_sth_w_1,gs_sth_w_2,mcmllns_n_6,mcmllns_n_4,mcmllns_n_2,mcmllns_n_3,mcmllns_n_1,mcmllns_n_5,mcmllns_s_5,mcmllns_s_1,mcmllns_s_2,mcmllns_s_6,mcmllns_s_4,mcmllns_s_3,trqt_n_4,trqt_n_3,trqt_n_5,trqt_n_1,trqt_n_2,trqt_n_6,trqt_s_2,trqt_s_1,trqt_s_5,trqt_s_4,trqt_s_6,trqt_s_3
0.5852842809364549,0.6173913043478261,0.6065573770491803,0.5606060606060606,0.5185185185185185,0.7545691906005222,0.5545454545454546,0.7323420074349443,0.5736677115987461,0.6586666666666666,0,0.5466666666666666,0.5777777777777777,0.61,0.78125,0.7671641791044777,0.8564593301435407,0.7983539094650206,0.84375,0.819718309859155,0.8253275109170306,0.8755555555555555,0.7125,0.6635514018691588,0.8028985507246377,0.7702702702702703,0.7777777777777778,0.7305699481865285,0.7527472527472527,0.7278481012658228,0.7430555555555556,0.8145161290322581,0.7634854771784232,0.7551020408163265,0.8588235294117647,0.8691099476439791,0.7777777777777778,0.8137254901960784,0.7918781725888325,0.7852760736196319,0.9083094555873925,0.8263473053892215,0.8169014084507042,0.7851851851851852,0.6486486486486487,0.9365079365079365,0.8395989974937343,0.8196078431372549,0.8328173374613003,0.8716981132075472
0.530791788856305,0.49870801033591733,0.515850144092219,0.5163398692810458,0.5271317829457365,0.6705882352941176,0.5572519083969466,0.4919614147909968,0.3739612188365651,0.36211031175059955,0.5466666666666666,0,0.5855855855855856,0.8677685950413223,0.6338028169014085,0.596816976127321,0.7217391304347827,0.6590909090909091,0.7276995305164319,0.6775818639798489,0.74,0.7967479674796748,0.685823754789272,0.6749311294765841,0.7209302325581395,0.757396449704142,0.6283185840707964,0.5934579439252337,0.5763546798029556,0.5921787709497207,0.6363636363636364,0.6482758620689655,0.6145038167938931,0.5806451612903226,0.6488222698072805,0.6650943396226415,0.5952380952380952,0.6533333333333333,0.6100917431192661,0.6195652173913043,0.7340153452685422,0.6170212765957447,0.6871165644171779,0.6089743589743589,0.514792899408284,0.948051948051948,0.7006802721088435,0.6565656565656566,0.6493150684931507,0.6807817589576547
0.7104072398190046,0.7453183520599251,0.7180616740088106,0.6666666666666666,0.5507246376811594,0.8229508196721311,0.5633802816901409,0.7068062827225131,0.6680497925311203,0.696969696969697,0.5777777777777777,0.5855855855855856,0,0.9508196721311475,0.7973856209150327,0.77431906614786,0.8588235294117647,0.8284313725490197,0.8104575163398693,0.7833935018050542,0.8526315789473684,0.9247311827956989,0.8308457711442786,0.7530864197530864,0.8651685393258427,0.8715596330275229,0.7442922374429224,0.7987012987012987,0.7692307692307693,0.7478991596638656,0.7333333333333333,0.7764705882352941,0.8267326732673267,0.7898089171974523,0.8501440922190202,0.8486842105263158,0.7866666666666666,0.8242424242424242,0.8227848101265823,0.7661290322580645,0.9114391143911439,0.796875,0.7864077669902912,0.7395833333333334,0.7155963302752294,0.9819819819819819,0.8193146417445483,0.7627118644067796,0.8040816326530612,0.8502673796791443
0.8755186721991701,0.9094076655052264,0.9109311740890689,0.912621359223301,0.9493670886075949,0.9507692307692308,0.9629629629629629,0.95260663507109,0.9080459770114943,0.9495268138801262,0.61,0.8677685950413223,0.9508196721311475,0,0.9570552147239264,0.9855595667870036,0.9444444444444444,0.985981308411215,0.9754601226993865,0.9797979797979798,0.96,0.9795918367346939,0.9241706161137441,0.9695817490494296,0.9721254355400697,0.9747899159663865,0.9748953974895398,0.9878048780487805,0.9738562091503268,0.9534883720930233,0.9652173913043478,0.9789473684210527,0.9575471698113207,0.9580838323353293,0.9836512261580381,0.9876543209876543,0.9875,0.9714285714285714,0.9821428571428571,0.9626865671641791,0.9862542955326461,0.9855072463768116,0.9734513274336283,0.9811320754716981,0.9495798319327731,0.8778625954198473,0.9765395894428153,0.9898477157360406,0.9924528301886792,0.9710144927536232
0.6376470588235295,0.554140127388535,0.5174013921113689,0.5897435897435898,0.7076023391812866,0.6149312377210217,0.6242774566473989,0.5848101265822785,0.501123595505618,0.5688622754491018,0.78125,0.6338028169014085,0.7973856209150327,0.9570552147239264,0,0.2885032537960954,0.39338235294117646,0.42483660130718953,0.6039215686274509,0.4553014553014553,0.4452054794520548,0.6145833333333334,0.4521452145214521,0.44966442953020136,0.6008492569002123,0.6682464454976303,0.5508274231678487,0.5234375,0.5142857142857142,0.502262443438914,0.6376811594202898,0.6524064171122995,0.48355263157894735,0.40540540540540543,0.4337568058076225,0.48031496062992124,0.44047619047619047,0.5093632958801498,0.47307692307692306,0.5265486725663717,0.5915789473684211,0.5,0.526829268292683,0.5505050505050505,0.5165876777251185,0.9936507936507937,0.4552380952380952,0.5170603674540682,0.4922048997772829,0.6010230179028133
0.6063829787234043,0.5260663507109005,0.4816753926701571,0.5425219941348973,0.6655290102389079,0.5956521739130435,0.5892255892255892,0.5606936416184971,0.5050505050505051,0.5619469026548672,0.7671641791044777,0.596816976127321,0.77431906614786,0.9855595667870036,0.2885032537960954,0,0.4303030303030303,0.4351687388987567,0.6052060737527115,0.44907407407407407,0.48411214953271026,0.6053130929791272,0.4506283662477558,0.4371859296482412,0.5876777251184834,0.646112600536193,0.5454545454545454,0.5161987041036717,0.5056689342403629,0.5318066157760815,0.6109589041095891,0.6430769230769231,0.46332737030411447,0.3646055437100213,0.41434262948207173,0.477124183006536,0.4461538461538462,0.5051546391752577,0.4267515923566879,0.5483870967741935,0.5774647887323944,0.4744525547445255,0.4903047091412742,0.46397694524495675,0.48525469168900803,0.9849624060150376,0.4117647058823529,0.4578313253012048,0.415,0.52046783625731
0.6993464052287581,0.6158415841584158,0.6,0.6745283018867925,0.7978723404255319,0.6243093922651933,0.7157894736842105,0.5897435897435898,0.569937369519833,0.5962616822429907,0.8564593301435407,0.7217391304347827,0.8588235294117647,0.9444444444444444,0.39338235294117646,0.4303030303030303,0,0.47058823529411764,0.6397058823529411,0.5223300970873787,0.5275080906148867,0.6262295081967213,0.428125,0.446985446985447,0.5603960396039604,0.6754385964912281,0.5973741794310722,0.5787545787545788,0.5877862595419847,0.5756302521008403,0.7098214285714286,0.6764705882352942,0.5358255451713395,0.5181159420289855,0.49401709401709404,0.5608856088560885,0.5130111524163569,0.5387323943661971,0.5342960288808665,0.4897119341563786,0.630648330058939,0.5303643724696356,0.5405405405405406,0.586046511627907,0.5657894736842105,0.9828080229226361,0.5026833631484794,0.5469879518072289,0.5527950310559007,0.6235294117647059
0.650853889943074,0.6055846422338569,0.5834896810506567,0.6178861788617886,0.7297297297297297,0.5875613747954174,0.6785714285714286,0.6619718309859155,0.5283363802559415,0.5854063018242123,0.7983539094650206,0.6590909090909091,0.8284313725490197,0.985981308411215,0.42483660130718953,0.4351687388987567,0.47058823529411764,0,0.5392156862745098,0.4236706689536878,0.4198250728862974,0.5309734513274337,0.384180790960452,0.5519125683060109,0.5427574171029669,0.5801526717557252,0.6114285714285714,0.4755700325732899,0.5,0.5073529411764706,0.624031007751938,0.6596638655462185,0.4225352112676056,0.4161290322580645,0.4548238897396631,0.5049180327868853,0.4158415841584158,0.449685534591195,0.4180064308681672,0.5956678700361011,0.5528596187175043,0.501779359430605,0.5390625,0.5461847389558233,0.5648854961832062,0.9904076738609112,0.4194577352472089,0.5693581780538303,0.5390199637023594,0.6348884381338742
0.7364705882352941,0.6985138004246284,0.703016241299304,0.7333333333333333,0.7368421052631579,0.6895874263261297,0.7456647398843931,0.6506329113924051,0.6449438202247191,0.6207584830339321,0.84375,0.7276995305164319,0.8104575163398693,0.9754601226993865,0.6039215686274509,0.6052060737527115,0.6397058823529411,0.5392156862745098,0,0.34303534303534305,0.4006849315068493,0.5277777777777778,0.5676567656765676,0.5659955257270693,0.554140127388535,0.5687203791469194,0.6595744680851063,0.58984375,0.6163265306122448,0.5882352941176471,0.6521739130434783,0.7058823529411765,0.6282894736842105,0.5675675675675675,0.604355716878403,0.5905511811023622,0.5436507936507936,0.5580524344569289,0.6038461538461538,0.6415929203539823,0.5831578947368421,0.6130434782608696,0.5219512195121951,0.6313131313131313,0.6350710900473934,0.9873015873015873,0.4514285714285714,0.6272965879265092,0.5679287305122495,0.6879795396419437
0.6464646464646465,0.6380090497737556,0.5771144278606966,0.628808864265928,0.6932907348242812,0.65,0.6340694006309149,0.6010928961748634,0.5625,0.5889830508474576,0.819718309859155,0.6775818639798489,0.7833935018050542,0.9797979797979798,0.4553014553014553,0.44907407407407407,0.5223300970873787,0.4236706689536878,0.34303534303534305,0,0.35855855855855856,0.48811700182815354,0.44540727902946275,0.4354066985645933,0.4841628959276018,0.5063613231552163,0.5989847715736041,0.5362318840579711,0.5661605206073753,0.5399515738498789,0.5948051948051948,0.6405797101449275,0.5474956822107081,0.4723926380368098,0.5210727969348659,0.5323590814196242,0.49894736842105264,0.4891089108910891,0.4786150712830957,0.574468085106383,0.5112107623318386,0.5220417633410673,0.43832020997375326,0.553133514986376,0.5267175572519084,0.986013986013986,0.4153225806451613,0.5113636363636364,0.49523809523809526,0.6243093922651933
0.6793587174348698,0.655045871559633,0.6435643564356436,0.6939655172413793,0.8028846153846154,0.6123499142367067,0.7476190476190476,0.6929637526652452,0.6146435452793835,0.6452173913043479,0.8253275109170306,0.74,0.8526315789473684,0.96,0.4452054794520548,0.48411214953271026,0.5275080906148867,0.4198250728862974,0.4006849315068493,0.35855855855855856,0,0.38769230769230767,0.4,0.43953934740882916,0.44220183486238535,0.49193548387096775,0.6579476861167002,0.5221843003412969,0.5602836879432624,0.5658914728682171,0.6434426229508197,0.6785714285714286,0.530791788856305,0.46959459459459457,0.488,0.5360824742268041,0.4913494809688581,0.48355263157894735,0.48484848484848486,0.5817490494296578,0.4972677595628415,0.5243445692883895,0.45454545454545453,0.5702127659574469,0.6451612903225806,0.9794344473007712,0.33889816360601,0.5648351648351648,0.4875717017208413,0.6473118279569893
0.7881873727087576,0.7094972067039106,0.7545271629778671,0.8070175438596491,0.8676470588235294,0.6208695652173913,0.8398058252427184,0.7613882863340564,0.6790606653620352,0.6860670194003528,0.8755555555555555,0.7967479674796748,0.9247311827956989,0.9795918367346939,0.6145833333333334,0.6053130929791272,0.6262295081967213,0.5309734513274337,0.5277777777777778,0.48811700182815354,0.38769230769230767,0,0.42857142857142855,0.5477582846003899,0.29236499068901306,0.36065573770491804,0.7382413087934561,0.657439446366782,0.6618705035971223,0.6653543307086615,0.7666666666666667,0.740909090909091,0.5934718100890207,0.5856164383561644,0.5786061588330632,0.5923344947735192,0.5964912280701754,0.6166666666666667,0.6313993174061433,0.6447876447876448,0.600739371534196,0.5855513307984791,0.5840336134453782,0.6536796536796536,0.7172131147540983,0.984251968503937,0.5296108291032149,0.6868008948545862,0.6,0.6542669584245077
0.654510556621881,0.5802469135802469,0.5635673624288425,0.654320987654321,0.7442922374429224,0.5636363636363636,0.6877828054298643,0.6496945010183299,0.55637707948244,0.5845896147403685,0.7125,0.685823754789272,0.8308457711442786,0.9241706161137441,0.4521452145214521,0.4506283662477558,0.428125,0.384180790960452,0.5676567656765676,0.44540727902946275,0.4,0.42857142857142855,0,0.3406998158379374,0.3968253968253968,0.444015444015444,0.6416184971098265,0.5756578947368421,0.6006825938566553,0.6059479553903345,0.7176470588235294,0.7063829787234043,0.5170454545454546,0.5374592833876222,0.5146831530139103,0.5695364238410596,0.5433333333333333,0.5619047619047619,0.4935064935064935,0.5255474452554745,0.5656742556917689,0.564748201438849,0.5849802371541502,0.6056910569105691,0.5791505791505791,0.9805352798053528,0.48792270531400966,0.6016771488469602,0.5706422018348624,0.6550308008213552
0.6077348066298343,0.5686274509803921,0.5217391304347826,0.5963302752293578,0.7060931899641577,0.5829596412556054,0.6113074204946997,0.5843373493975904,0.5706806282722513,0.6073059360730594,0.6635514018691588,0.6749311294765841,0.7530864197530864,0.9695817490494296,0.44966442953020136,0.4371859296482412,0.446985446985447,0.5519125683060109,0.5659955257270693,0.4354066985645933,0.43953934740882916,0.5477582846003899,0.3406998158379374,0,0.39705882352941174,0.45403899721448465,0.6222222222222222,0.5902004454342984,0.6206088992974239,0.6306068601583114,0.7094017094017094,0.6720257234726688,0.6,0.5604395604395604,0.5245901639344263,0.5820224719101124,0.5736961451247166,0.5923566878980892,0.5317286652078774,0.4755784061696658,0.6262135922330098,0.5365239294710328,0.515850144092219,0.5735735735735735,0.5153203342618384,0.9761904761904762,0.5064935064935064,0.49056603773584906,0.48704663212435234,0.5853658536585366
0.7409326424870466,0.6527777777777778,0.7193877551020408,0.7492877492877493,0.8085808580858086,0.5914893617021276,0.7719869706840391,0.6741573033707865,0.6108374384236454,0.658008658008658,0.8028985507246377,0.7209302325581395,0.8651685393258427,0.9721254355400697,0.6008492569002123,0.5876777251184834,0.5603960396039604,0.5427574171029669,0.554140127388535,0.4841628959276018,0.44220183486238535,0.29236499068901306,0.3968253968253968,0.39705882352941174,0,0.25326370757180156,0.6614583333333334,0.653276955602537,0.6407982261640798,0.6476426799007444,0.7493333333333333,0.6597014925373135,0.5817223198594025,0.5741127348643006,0.53515625,0.5522388059701493,0.5483870967741935,0.5878787878787879,0.604989604989605,0.5690072639225182,0.5871559633027523,0.5296912114014252,0.5471698113207547,0.5910364145658263,0.6240208877284595,0.9782608695652174,0.5349794238683128,0.5789473684210527,0.5414634146341464,0.5397727272727273
0.7151335311572701,0.6866840731070496,0.7201166180758017,0.7218543046357616,0.8031496062992126,0.672209026128266,0.7364341085271318,0.7263843648208469,0.6246498599439776,0.738498789346247,0.7702702702702703,0.757396449704142,0.8715596330275229,0.9747899159663865,0.6682464454976303,0.646112600536193,0.6754385964912281,0.5801526717557252,0.5687203791469194,0.5063613231552163,0.49193548387096775,0.36065573770491804,0.444015444015444,0.45403899721448465,0.25326370757180156,0,0.6835820895522388,0.6698113207547169,0.6865671641791045,0.6949152542372882,0.7177914110429447,0.6573426573426573,0.6730769230769231,0.6186046511627907,0.6241900647948164,0.6190476190476191,0.625,0.6502242152466368,0.6620370370370371,0.6923076923076923,0.6434108527131783,0.6290322580645161,0.5714285714285714,0.6038961038961039,0.6586826347305389,0.9823788546255506,0.6064073226544623,0.5767918088737202,0.5623268698060941,0.570957095709571
0.6863905325443787,0.609375,0.6976744186046512,0.6567656765676567,0.6470588235294118,0.6587677725118484,0.667953667953668,0.551948051948052,0.5083798882681564,0.5893719806763285,0.7777777777777778,0.6283185840707964,0.7442922374429224,0.9748953974895398,0.5508274231678487,0.5454545454545454,0.5973741794310722,0.6114285714285714,0.6595744680851063,0.5989847715736041,0.6579476861167002,0.7382413087934561,0.6416184971098265,0.6222222222222222,0.6614583333333334,0.6835820895522388,0,0.4776470588235294,0.3548387096774194,0.4028169014084507,0.4617737003058104,0.33797909407665505,0.4894433781190019,0.4617169373549884,0.46551724137931033,0.42992874109263657,0.44364508393285373,0.4899328859060403,0.5427251732101617,0.5342465753424658,0.5979381443298969,0.5335120643431636,0.5170278637770898,0.5016181229773463,0.5402985074626866,0.9824561403508771,0.5662100456621004,0.47619047619047616,0.4696132596685083,0.4934210526315789
0.6206088992974239,0.5644820295983086,0.6212471131639723,0.6020408163265306,0.6395348837209303,0.675146771037182,0.6206896551724138,0.6574307304785895,0.4317673378076063,0.5149105367793241,0.7305699481865285,0.5934579439252337,0.7987012987012987,0.9878048780487805,0.5234375,0.5161987041036717,0.5787545787545788,0.4755700325732899,0.58984375,0.5362318840579711,0.5221843003412969,0.657439446366782,0.5756578947368421,0.5902004454342984,0.653276955602537,0.6698113207547169,0.4776470588235294,0,0.23577235772357724,0.2927927927927928,0.32211538461538464,0.46808510638297873,0.3770491803278688,0.2846153846153846,0.46473779385171793,0.4980392156862745,0.3201581027667984,0.29850746268656714,0.39846743295019155,0.5374449339207048,0.480083857442348,0.49783549783549785,0.3737864077669903,0.4723618090452261,0.47641509433962265,0.9810725552050473,0.396584440227704,0.5456919060052219,0.5121951219512195,0.5877862595419847
0.6691358024691358,0.565410199556541,0.6496350364963503,0.6486486486486487,0.6521739130434783,0.6114519427402862,0.6748466257668712,0.5626666666666666,0.44,0.525987525987526,0.7527472527472527,0.5763546798029556,0.7692307692307693,0.9738562091503268,0.5142857142857142,0.5056689342403629,0.5877862595419847,0.5,0.6163265306122448,0.5661605206073753,0.5602836879432624,0.6618705035971223,0.6006825938566553,0.6206088992974239,0.6407982261640798,0.6865671641791045,0.3548387096774194,0.23577235772357724,0,0.22748815165876776,0.37055837563451777,0.3502824858757062,0.3299319727891156,0.2891566265060241,0.3973634651600753,0.3975409836065574,0.2892561983471074,0.32684824902723736,0.38,0.5138888888888888,0.5076923076923077,0.4636363636363636,0.4307692307692308,0.44680851063829785,0.5373134328358209,0.9728813559322034,0.4297029702970297,0.5235457063711911,0.44988344988344986,0.48787061994609165
0.680672268907563,0.598014888337469,0.6639118457300276,0.6583850931677019,0.6423357664233577,0.6099773242630385,0.6906474820143885,0.5657492354740061,0.46949602122015915,0.5381062355658198,0.7278481012658228,0.5921787709497207,0.7478991596638656,0.9534883720930233,0.502262443438914,0.5318066157760815,0.5756302521008403,0.5073529411764706,0.5882352941176471,0.5399515738498789,0.5658914728682171,0.6653543307086615,0.6059479553903345,0.6306068601583114,0.6476426799007444,0.6949152542372882,0.4028169014084507,0.2927927927927928,0.22748815165876776,0,0.3352601156069364,0.4117647058823529,0.45185185185185184,0.3244444444444444,0.515527950310559,0.5136363636363637,0.3440366972477064,0.351931330472103,0.3893805309734513,0.4791666666666667,0.49385749385749383,0.4897959183673469,0.36257309941520466,0.4329268292682927,0.5254237288135594,0.9757085020242915,0.4617067833698031,0.5335463258785943,0.5433070866141733,0.5789473684210527
