chkd_n_1,chkd_n_2,chkd_n_3,chkd_n_4,chkd_n_5,chkd_n_6,chkd_s_2,chkd_s_3,chkd_s_4,chkd_s_6,prth_b_1,prth_b_2,prth_b_3,prth_b_4,prth_b_5,prth_b_6,prth_p_1,prth_p_2,prth_p_3,prth_p_4,prth_p_6,trqt_n_1,trqt_n_2,trqt_n_3,trqt_n_4,trqt_n_5,trqt_n_6,trqt_s_1,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_6
0.9114642451759364,0.750278706800446,0.9187986651835373,0.811804008908686,0.9101123595505618,0.8271054099274958,0.8367346938775511,0.8647516457211251,0.8807060255629945,0.8352654057352044,0.6064690026954178,0.5653429602888087,0.5232100708103855,0.5673009161381254,0.5858725761772853,0.5432649420160571,0.5842771485676216,0.5684007707129094,0.5171052631578947,0.6803776129467296,0.6254256526674233,0,0.9105392156862745,0.8167053364269141,0.5763546798029556,0.9312424607961399,0.8494404883011191,0.9374167776298269,0.626578073089701,0.9360131255127153,0.8427244582043344,0.617455896007428,0.6348610067618332
0.9419642857142857,0.9714912280701754,0.9704595185995624,0.9737130339539978,0.9248618784530387,0.9616017553483269,0.9647239263803681,0.6766607877718989,0.9557680812910938,0.9125224685440384,0.9282589676290464,0.9547703180212014,0.9508070714834742,0.9475500345065563,0.9606512890094979,0.9565595134665508,0.9216198563030699,0.8487712665406427,0.9083870967741936,0.8360872438863186,0.9475446428571429,0.9105392156862745,0,0.6316989737742303,0.7823458282950423,0.4656398104265403,0.7374136229022705,0.5835509138381201,0.6469055374592834,0.6589271417133707,0.6693009118541033,0.8915989159891599,0.6238060249816312
0.9193205944798302,0.8820459290187892,0.9260416666666667,0.8832116788321168,0.8980021030494216,0.8798955613577023,0.8524355300859598,0.4991634132738427,0.8934844192634561,0.845542305508234,0.8040485829959514,0.8367617783676178,0.8248384781048098,0.8429591174561972,0.8454661558109834,0.8149637972646823,0.8250154035736291,0.7760571768910065,0.8185140073081608,0.7595015576323988,0.8577494692144374,0.8167053364269141,0.6316989737742303,0,0.6792668957617412,0.7887640449438202,0.7628959276018099,0.8866995073891626,0.7320221266133989,0.8717375093214019,0.206678180771445,0.7364470391993327,0.660013764624914
0.9136771300448431,0.7555066079295154,0.921978021978022,0.8162816281628162,0.8923418423973363,0.8325068870523415,0.8348765432098766,0.789722386296515,0.8834834834834835,0.8350391330523781,0.628193832599119,0.32764747690120827,0.3905645784996133,0.3102012491325468,0.5852660300136425,0.5555555555555556,0.4024950755088641,0.31982267257758074,0.3748378728923476,0.6212624584717608,0.2645739910313901,0.5763546798029556,0.7823458282950423,0.6792668957617412,0,0.7904761904761904,0.745273631840796,0.8818897637795275,0.5586116568434839,0.863013698630137,0.8032987171655467,0.6087352138307552,0.5033259423503326
0.9515951595159516,0.9827027027027027,0.9816612729234089,0.9838012958963283,0.9335511982570807,0.9805300162249865,0.9774436090225563,0.8471337579617835,0.9752795762213067,0.9315634218289085,0.9435414884516681,0.9611380985426787,0.9562923888470234,0.9552542372881356,0.9693333333333334,0.9609175870858114,0.7842003853564548,0.8301301921884687,0.9124365482233503,0.7712800519818064,0.9537953795379538,0.9312424607961399,0.4656398104265403,0.7887640449438202,0.7904761904761904,0,0.7651588065447545,0.7227214377406932,0.6796925048046124,0.76,0.8372232196289647,0.8940864960282436,0.6568132660418169
0.8915135608048994,0.9353191489361702,0.9389312977099237,0.9371282922684792,0.8570198105081827,0.9369676320272572,0.8900763358778626,0.752851711026616,0.919921875,0.8549019607843137,0.8380566801619433,0.8981723237597912,0.8803680981595092,0.885,0.8981818181818182,0.8446215139442231,0.8480725623582767,0.8699360341151386,0.8401775804661488,0.8310185185185185,0.910761154855643,0.8494404883011191,0.7374136229022705,0.7628959276018099,0.745273631840796,0.7651588065447545,0,0.9139297848244621,0.801354401805869,0.89,0.7389558232931727,0.7467248908296943,0.6769662921348315
0.9446450060168472,0.9681227863046045,0.9681978798586572,0.9716981132075472,0.9583333333333334,0.958653278204371,0.9608177172061328,0.92488860598345,0.8742709008425146,0.9363222871994802,0.8993089832181639,0.9361867704280156,0.9197267292912041,0.9317664897649734,0.9360119047619048,0.9431929480901078,0.9357601713062098,0.8558682223747426,0.9070422535211268,0.8452639190166306,0.9554753309265944,0.9374167776298269,0.5835509138381201,0.8866995073891626,0.8818897637795275,0.7227214377406932,0.9139297848244621,0,0.5601423487544483,0.3136729222520107,0.9471947194719472,0.8648925281473899,0.6490658001624695
0.8858858858858859,0.7324690630524455,0.9094650205761317,0.8010594467333726,0.8775995246583482,0.7971698113207547,0.8232795242141037,0.8030495552731893,0.7787839586028461,0.7963683527885862,0.5531496062992126,0.6040372670807453,0.565587734241908,0.6111951588502269,0.6065330363771344,0.521484375,0.6239316239316239,0.5547945205479452,0.6163035839775123,0.556998556998557,0.6756756756756757,0.626578073089701,0.6469055374592834,0.7320221266133989,0.5586116568434839,0.6796925048046124,0.801354401805869,0.5601423487544483,0,0.5294117647058824,0.8616600790513834,0.5612244897959183,0.38087520259319285
0.949238578680203,0.9617292700212615,0.9561837455830389,0.9646142958244869,0.9570508231925555,0.9446808510638298,0.9461279461279462,0.9332298136645962,0.8507936507936508,0.9267515923566879,0.8657534246575342,0.9181636726546906,0.9099099099099099,0.915057915057915,0.9095193213949104,0.907859078590786,0.9355992844364938,0.817717206132879,0.8891820580474934,0.8236363636363636,0.943437273386512,0.9360131255127153,0.6589271417133707,0.8717375093214019,0.863013698630137,0.76,0.89,0.3136729222520107,0.5294117647058824,0,0.9366883116883117,0.8069164265129684,0.5970464135021097
0.9177464788732395,0.9579413392363033,0.9580342352291552,0.9613045881702598,0.8996095928611266,0.9490586932447398,0.9378399378399378,0.5083135391923991,0.9396135265700483,0.9055690072639225,0.9005328596802842,0.9213161659513591,0.9127725856697819,0.9217877094972067,0.9245024021962938,0.9171075837742504,0.8969616908850726,0.8789808917197452,0.8343118069145466,0.8917112299465241,0.9076056338028169,0.8427244582043344,0.6693009118541033,0.206678180771445,0.8032987171655467,0.8372232196289647,0.7389558232931727,0.9471947194719472,0.8616600790513834,0.9366883116883117,0,0.8477064220183487,0.8139880952380952
0.8690379951495554,0.7304964539007093,0.8790259230164965,0.7403619197482297,0.8852589641434263,0.7523659305993691,0.69826435246996,0.8097731239092496,0.8050089445438283,0.748653500897666,0.3401360544217687,0.5604651162790698,0.4932975871313673,0.5749440715883669,0.5625680087051143,0.39932885906040266,0.5778688524590164,0.5736434108527132,0.5417085427135678,0.5594989561586639,0.6847210994341147,0.617455896007428,0.8915989159891599,0.7364470391993327,0.6087352138307552,0.8940864960282436,0.7467248908296943,0.8648925281473899,0.5612244897959183,0.8069164265129684,0.8477064220183487,0,0.4119106699751861
0.8886653252850436,0.7360472751149048,0.8965291421087099,0.7757377049180327,0.8634857521537442,0.7766097240473062,0.7806580259222333,0.7557142857142857,0.8279883381924198,0.7675438596491229,0.45605700712589076,0.6068222621184919,0.548,0.6114982578397212,0.5924978687127025,0.5129411764705882,0.6373983739837399,0.5381026438569206,0.6172938350680545,0.5,0.6861167002012073,0.6348610067618332,0.6238060249816312,0.660013764624914,0.5033259423503326,0.6568132660418169,0.6769662921348315,0.6490658001624695,0.38087520259319285,0.5970464135021097,0.8139880952380952,0.4119106699751861,0
