chkd__NA,chkd_n_1,chkd_n_2,chkd__NA.1,chkd__NA.2,chkd__NA.3,chkd__NA.4,chkd_s_1,chkd_s_2,chkd_s_3,chkd_s_4,chkd_s_5,chkd_s_6,gs_sth_s_1,gs_sth_s_2,gs_sth_s_3,gs_sth_s_4,gs_sth_s_5,gs_sth_s_6,gs_sth_w_1,gs_sth_w_2,gs_sth_w_3,gs_sth_w_4,gs_sth_w_5,gs_sth_w_6,mcmllns_n_1,mcmllns_n_2,mcmllns_n_3,mcmllns_n_4,mcmllns_n_5,mcmllns_n_6,mcmllns_s_1,mcmllns_s_2,mcmllns_s_3,mcmllns_s_4,mcmllns_s_5,mcmllns_s_6,trqt_n_1,trqt_n_2,trqt_n_3,trqt_n_4,trqt_n_5,trqt_n_6,trqt_s_1,trqt_s_2,trqt_s_3,trqt_s_4,trqt_s_5,trqt_s_6
0.3732701421800948,0.3351691581431943,0.515676872002951,0.46603053435114505,0.47537091988130564,0.5828385366787971,0.4539313191968474,0.5394006659267481,0.27086055628150085,0.8590579710144928,0,0.5510499637943519,0.26822767942128306,0.4394360971990354,0.3872520700943578,0.3802455561663918,0.4430983847283407,0.41540256709451573,0.4595851909284745,0.5179623645694735,0.5617935192162773,0.41365461847389556,0.51411366202484,0.4556101246694371,0.4781256076220105,0.39015651518008676,0.3504958047292143,0.33421102125258606,0.34313360625232603,0.44261006289308175,0.37763309076982,0.35429533969679955,0.4263217097862767,0.38620949510173325,0.3201418704498787,0.378579397545556,0.4475693797727696,0.4493083191207125,0.40331903785194856,0.37616694124107636,0.3870967741935484,0.476904376012966,0.4412791766219445,0.7903867003975424,0.35846062289228325,0.5655487804878049,0.48129958443520965,0.43470079036507336,0.44800301431801054
0.6991502440788284,0.5367041198501873,0.7213807678760127,0.49890829694323147,0.4630013180192054,0.37301442395471973,0.43025962399283796,0.4284705051218651,0.4559059326563335,0.8659972299168975,0.5510499637943519,0,0.4405518242875295,0.6918717903311493,0.6259864195265187,0.6982321022230001,0.7535063113604488,0.7165616895146351,0.7211449676823638,0.7397136124705456,0.7343637670740475,0.6634457611668186,0.7838420107719928,0.736936936936937,0.6469716614187813,0.4416261917611081,0.572,0.5058316884981159,0.4991119005328597,0.6264970059880239,0.6257758305951077,0.5781389533845329,0.7055456171735242,0.598490294751977,0.5599501158026011,0.625133120340788,0.7219555555555556,0.7003433941803723,0.5589962626801922,0.5471236230110159,0.5583392984967788,0.6440677966101694,0.588204318062138,0.8587219343696028,0.57560883518973,0.7885174418604651,0.7073873873873874,0.6639138240574506,0.7070452911574406
0.444106463878327,0.30834484119155653,0.5997780654706861,0.3879425837320574,0.40555555555555556,0.4905877833269305,0.3722243131351148,0.4535336672231497,0.2811681018345189,0.8256130790190735,0.26822767942128306,0.4405518242875295,0,0.5219494047619048,0.4071069911162611,0.5067989709665565,0.6027977176513897,0.5116052272283986,0.5283825816485226,0.6328631338162409,0.6296996032495749,0.5251246643651707,0.6437063596905076,0.5590073877628339,0.5846333853354134,0.40771558245083206,0.3914706444826927,0.4179554884949076,0.3972756111214779,0.46501084171101914,0.4472825043211062,0.4069069069069069,0.4938898289152096,0.4717551483090875,0.38487457880943465,0.42905090434458326,0.5267090026148674,0.5070315469403269,0.456245325355273,0.48164464023494863,0.3861199924769607,0.5269254216622637,0.45263545890158496,0.7637253125566226,0.3696776760843613,0.6216319510796866,0.5389278272400075,0.46216267220230234,0.5136973361042887
0.4212671359762875,0.44920299596696756,0.5000901713255185,0.44061159798620175,0.4804943993820008,0.5419161676646707,0.4996331621423331,0.6892747332248146,0.4551094890510949,0.9301789828105618,0.4394360971990354,0.6918717903311493,0.5219494047619048,0,0.3852520692249812,0.25412186379928314,0.3480524142882786,0.39449192782526116,0.5342673229837183,0.4335066864784547,0.41373596022831893,0.37705530642750373,0.5140702593341917,0.4199741554365885,0.2932016710976073,0.4847032805012901,0.4216508291410471,0.41544117647058826,0.3887575040931417,0.4860871233928229,0.4185219831618335,0.32711306256860595,0.39857064321055524,0.4535076413183576,0.3638686131386861,0.3673877476822396,0.4129643117261471,0.38333333333333336,0.3773240977032446,0.35875402792696026,0.35875343721356556,0.5180865783751729,0.3641265276779295,0.8327735548877497,0.32881487219209915,0.40644200335133124,0.2992431235000923,0.38054073937833366,0.36070705210826737
0.3719230769230769,0.41465362347774004,0.47596783242939966,0.47996127783155856,0.5357429718875502,0.6027982899339293,0.5196041111534069,0.7107484524479459,0.36084816357440364,0.891643709825528,0.3872520700943578,0.6259864195265187,0.4071069911162611,0.3852520692249812,0,0.326644370122631,0.35790061418202124,0.24254983224787843,0.3874901652242329,0.4454300038565368,0.46760940187273076,0.3119906868451688,0.46020232868868105,0.3757424794021843,0.4123914759273875,0.43955623565416985,0.338750241826272,0.3544448683708508,0.3606340819022457,0.3564731697586276,0.3907130367204197,0.3249810174639332,0.3420802433922799,0.3399579591056755,0.31995456266565697,0.29737884216481236,0.35360785795239896,0.31410995770857364,0.291981845688351,0.4279881217520416,0.2718280388054023,0.3507508743056984,0.31792769288110323,0.7904378091225499,0.3729359645590012,0.4680069592112894,0.42785974324583254,0.2907043328879557,0.3862029428626027
0.3788433382137628,0.4367532713825147,0.48280163963642847,0.38441701970897035,0.45308924485125857,0.46506469500924214,0.4867705690467561,0.6875781948168007,0.39740353407861523,0.9029602382203539,0.3802455561663918,0.6982321022230001,0.5067989709665565,0.25412186379928314,0.326644370122631,0,0.30317544793329787,0.31082348527480774,0.46297681376215405,0.458348623853211,0.5099144988175368,0.31413805832410485,0.4715609667454116,0.3518146999817618,0.35521380345086273,0.4690458849235251,0.3841339959506718,0.3741373047584453,0.3823476541434478,0.44892931589918517,0.3997412677878396,0.34273318872017355,0.363027340213652,0.36983809350554847,0.3296069239091237,0.34147655828992274,0.36236056135300465,0.3626051957555799,0.33249279538904897,0.39419674451521586,0.34251041477993116,0.4177560975609756,0.35239786856127886,0.8277127380744365,0.33307839388145316,0.4908957145484642,0.33065839868685026,0.36725422496819915,0.3614698926687284
0.40494958753437216,0.4745440729483283,0.4341306676187076,0.5306273062730628,0.5893027698185291,0.644510275874838,0.57632964240334,0.7096312209094164,0.4372403828788152,0.8585964912280701,0.4430983847283407,0.7535063113604488,0.6027977176513897,0.3480524142882786,0.35790061418202124,0.30317544793329787,0,0.37579857196542654,0.5021539614159956,0.42106230472339645,0.46246355685131196,0.3211314475873544,0.4448489261012013,0.37120935330654,0.35600225436783767,0.5549881451759986,0.4465339233038348,0.442605057303984,0.4213179690313288,0.48177676537585423,0.48389485375786745,0.38873800470758646,0.38048603554588323,0.42346938775510207,0.41051110709770633,0.3749550197912918,0.39124166516489456,0.388675096206707,0.39888147212700703,0.4109516214779373,0.4256168359941945,0.4890539483971853,0.43462017434620176,0.8295414770738537,0.388622869182149,0.4627855563743552,0.43259042747533794,0.40516927557335275,0.44059766763848396
0.46436201204117306,0.5127067365873336,0.49924471299093653,0.5338287055142745,0.5861229458307973,0.6537782139352306,0.5571785508360562,0.7458333333333333,0.43376027528197286,0.9024842417500927,0.41540256709451573,0.7165616895146351,0.5116052272283986,0.39449192782526116,0.24254983224787843,0.31082348527480774,0.37579857196542654,0,0.26564673157162727,0.35540408958130476,0.38633732149749134,0.26709778561630415,0.33037779491133384,0.23490712074303405,0.36814829579429936,0.5163221943210353,0.44822196170379053,0.43363513773839335,0.4416920731707317,0.4365175332527207,0.445447409733124,0.41000575043128235,0.3867127496159754,0.39637205712080276,0.40317338940929076,0.40022848438690023,0.3965287049399199,0.3822558726460881,0.356883712048883,0.4787333708075698,0.3799462159047253,0.37422037422037424,0.40884289746001884,0.7947485207100592,0.3847405900305188,0.47598594299101915,0.43188854489164086,0.3053199691595991,0.3898108838286376
0.5249709639953543,0.5690452261306532,0.5403726708074534,0.6016371077762619,0.6570966437525273,0.715962441314554,0.6076628352490422,0.7409854634698886,0.5331554878048781,0.8702642764738495,0.4595851909284745,0.7211449676823638,0.5283825816485226,0.5342673229837183,0.3874901652242329,0.46297681376215405,0.5021539614159956,0.26564673157162727,0,0.44992236024844723,0.458357376418542,0.403125,0.38943323727185397,0.2721311475409836,0.4692093762415574,0.5479399306892568,0.5069133398247322,0.48540706605222733,0.5114909781576448,0.5404699738903395,0.5251320164287111,0.4910202521971723,0.4847846889952153,0.45874206578188115,0.46760670731707316,0.4795976466122604,0.496958174904943,0.49109907120743035,0.4602207841644461,0.5498692566305566,0.4685046907907333,0.4203438989020095,0.5442610652663166,0.7880184331797235,0.5060827250608273,0.5547771940066161,0.5328833172613308,0.35446685878962536,0.49144066166570494
0.5455580865603644,0.5769155012802837,0.42862419205909513,0.6548824765908656,0.6937400950871633,0.7548906789413119,0.6550169109357384,0.732913502500463,0.5813084112149532,0.8545256666062035,0.5179623645694735,0.7397136124705456,0.6328631338162409,0.4335066864784547,0.4454300038565368,0.458348623853211,0.42106230472339645,0.35540408958130476,0.44992236024844723,0,0.1386530843237125,0.28456530065109154,0.1901262483512342,0.3493474560242103,0.27414330218068533,0.6057401812688822,0.5489784227611227,0.5133709981167608,0.5032606670393144,0.5796103129305255,0.5578139980824545,0.46551724137931033,0.4525999624554158,0.4917940011318619,0.48336448598130843,0.4284118413703221,0.4587840358075345,0.4759013282732448,0.5,0.3456744868035191,0.5173708920187794,0.4351795496043822,0.5296282664703718,0.8107472408178035,0.5041716328963052,0.42110284296889905,0.49763571023264613,0.43169398907103823,0.4808526693076778
0.6018814675446849,0.5862607338017174,0.5089710728670817,0.6420454545454546,0.6812561334641806,0.7281885573084965,0.6323337679269883,0.7374219610723467,0.5708727070594775,0.8406474820143884,0.5617935192162773,0.7343637670740475,0.6296996032495749,0.41373596022831893,0.46760940187273076,0.5099144988175368,0.46246355685131196,0.38633732149749134,0.458357376418542,0.1386530843237125,0,0.3277661795407098,0.24766529697422487,0.3348331458567679,0.3031063090874011,0.6039678083473704,0.566994700984103,0.5542281127496733,0.5293683043960103,0.5838533541341654,0.5777270999619917,0.4802154932193944,0.4700409378489021,0.5489902767389678,0.5349268111914026,0.48615725359911405,0.4901090774634868,0.5113785969531691,0.5002776235424764,0.40868617117935674,0.5115413253909159,0.4995980707395498,0.5300127713920817,0.8058844635809114,0.5241094272780948,0.4149016641452345,0.49006374203224595,0.3903623459096003,0.45549738219895286
0.44537815126050423,0.4251734390485629,0.406650566598551,0.4843299365506633,0.5486443381180224,0.5935932072558857,0.5232514177693762,0.6497111980622322,0.44264761188416696,0.8379857690202518,0.41365461847389556,0.6634457611668186,0.5251246643651707,0.37705530642750373,0.3119906868451688,0.31413805832410485,0.3211314475873544,0.26709778561630415,0.403125,0.28456530065109154,0.3277661795407098,0,0.2985781990521327,0.2978116079923882,0.2421630094043887,0.5322948328267477,0.45936599423631125,0.42932929139825693,0.4511715089034677,0.4929689047336106,0.4782944240787189,0.4193061840120664,0.4062322946175637,0.41734674511292463,0.41331327566754417,0.40400824124367857,0.39849906191369605,0.39938907980145094,0.4090909090909091,0.3805309734513274,0.40374078972227473,0.3922809883602205,0.42132543502406516,0.802729754322111,0.3978408636545382,0.45901324630447304,0.4199809705042816,0.36834123222748816,0.404061491744164
0.5583536929148656,0.6015594541910332,0.4528163862472568,0.6712069617858494,0.7173103313075867,0.7801404974368711,0.6654883720930233,0.7916360968451944,0.5917083101980382,0.8480057491915199,0.51411366202484,0.7838420107719928,0.6437063596905076,0.5140702593341917,0.46020232868868105,0.4715609667454116,0.4448489261012013,0.33037779491133384,0.38943323727185397,0.1901262483512342,0.24766529697422487,0.2985781990521327,0,0.2902621722846442,0.4048949701291193,0.6002991213310899,0.5508506616257088,0.5118403878426254,0.5118081180811808,0.6045968056096611,0.5774487471526196,0.4893301169048061,0.4706319702602231,0.48711243929772136,0.4965759763094577,0.45353982300884954,0.48513388734995383,0.4942701484125493,0.5093362913662415,0.47467779996369575,0.524730383042023,0.38779606583701326,0.5458356114452342,0.7906810035842294,0.533320228032239,0.5119002644503211,0.5205992509363296,0.4115671641791045,0.50093388121031
0.5004716091303527,0.5416829745596868,0.45704845814977973,0.532852259779719,0.5965361149380043,0.6493234229083286,0.5473389355742297,0.7341678939617083,0.4917332342559911,0.8333934367111432,0.4556101246694371,0.736936936936937,0.5590073877628339,0.4199741554365885,0.3757424794021843,0.3518146999817618,0.37120935330654,0.23490712074303405,0.2721311475409836,0.3493474560242103,0.3348331458567679,0.2978116079923882,0.2902621722846442,0,0.3461017604952602,0.533495965471946,0.49335863377609107,0.47220662549129705,0.4822222222222222,0.5131012905748924,0.5030487804878049,0.45017694170236544,0.4216417910447761,0.43869516310461193,0.46089541148058705,0.4459659511472983,0.4450417052826691,0.4504997171412408,0.365002783447764,0.48879577336491165,0.42851810377006344,0.38331318016928656,0.4578379367111762,0.7866906474820143,0.43043220840734164,0.42889647326507396,0.4180451127819549,0.27153558052434457,0.37307836520434945
0.49320388349514566,0.48659003831417624,0.44421370587124787,0.5049853372434018,0.5651115618661258,0.6075353218210361,0.5526518063028439,0.5978034463169855,0.5015290519877675,0.8624652455977757,0.4781256076220105,0.6469716614187813,0.5846333853354134,0.2932016710976073,0.4123914759273875,0.35521380345086273,0.35600225436783767,0.36814829579429936,0.4692093762415574,0.27414330218068533,0.3031063090874011,0.2421630094043887,0.4048949701291193,0.3461017604952602,0,0.5716492854383932,0.5135768704825161,0.47650231124807396,0.4677081348828348,0.5438242998186581,0.51226211496959,0.4189344576466079,0.44941447494720677,0.4628593478680301,0.4487767584097859,0.40871882733675996,0.4591914569031274,0.44448757763975155,0.4337533409698358,0.2720119895091795,0.45381217591703477,0.4857617958844315,0.45522949586155004,0.8358291735995563,0.41171684296175753,0.426117509271911,0.4200038692203521,0.40990556947388707,0.43237507235191974
0.46629001883239174,0.46356710294979486,0.603811618105186,0.5927962085308057,0.5791748526522593,0.645738203957382,0.5723340790454884,0.6324205109354898,0.40875370919881304,0.8873087308730873,0.39015651518008676,0.4416261917611081,0.40771558245083206,0.4847032805012901,0.43955623565416985,0.4690458849235251,0.5549881451759986,0.5163221943210353,0.5479399306892568,0.6057401812688822,0.6039678083473704,0.5322948328267477,0.6002991213310899,0.533495965471946,0.5716492854383932,0,0.24606933131274863,0.18572496263079222,0.194675540765391,0.3437439000585594,0.34753661784287615,0.27036072889550017,0.38312534922704417,0.26670409882088714,0.27818991097922846,0.3467578052835766,0.44411547002220575,0.45896084337349397,0.2823267876991478,0.4758093852309931,0.30463946338736725,0.40374170187085096,0.40175310445580714,0.7960136469743221,0.4247438928289992,0.5211054325194019,0.4434227810095703,0.4114787810805758,0.397716638592551
0.32317653780232336,0.4241106719367589,0.5157465728047425,0.5828220858895705,0.5738421784933413,0.6497979603617472,0.563430725730443,0.6566332218506131,0.37183573973373335,0.9053857350800583,0.3504958047292143,0.572,0.3914706444826927,0.4216508291410471,0.338750241826272,0.3841339959506718,0.4465339233038348,0.44822196170379053,0.5069133398247322,0.5489784227611227,0.566994700984103,0.45936599423631125,0.5508506616257088,0.49335863377609107,0.5135768704825161,0.24606933131274863,0,0.1732476856225203,0.1936448598130841,0.17654028436018956,0.21431319738360907,0.20097762737356645,0.2455743879472693,0.21612414837244512,0.1906994187136696,0.21852820321255137,0.27408793264733394,0.359984770607272,0.2916276456265218,0.40687626401912114,0.25169555388093445,0.38355048859934854,0.31216540520583347,0.7916515426497278,0.38170221247757624,0.4000765696784073,0.3316888045540797,0.3398865784499055,0.29447388342165026
0.3970698722764838,0.43385934151568284,0.481264851032718,0.5715636226129703,0.5677899686520376,0.6466793168880456,0.5574563034585348,0.6373968835930339,0.37920828708842025,0.8983659543903753,0.33421102125258606,0.5058316884981159,0.4179554884949076,0.41544117647058826,0.3544448683708508,0.3741373047584453,0.442605057303984,0.43363513773839335,0.48540706605222733,0.5133709981167608,0.5542281127496733,0.42932929139825693,0.5118403878426254,0.47220662549129705,0.47650231124807396,0.18572496263079222,0.1732476856225203,0,0.12668264798082243,0.2918045551878528,0.28021248339973437,0.1943620178041543,0.3226825190414267,0.18461825648683966,0.17314095449500555,0.2544683987470057,0.34403839055001845,0.3897859556890725,0.21766444937176643,0.3472423802612482,0.24921018398067274,0.3087261785356068,0.3318761384335155,0.7950922443130933,0.37603143418467583,0.46309231640551257,0.37937488302451805,0.3250046615700168,0.34216912450998693
0.40903177847983646,0.4077071290944123,0.5101302460202605,0.5480733258511036,0.5252857973260996,0.6136662286465178,0.5201471941122355,0.6400580551523948,0.32857404356580633,0.9061500177746179,0.34313360625232603,0.4991119005328597,0.3972756111214779,0.3887575040931417,0.3606340819022457,0.3823476541434478,0.4213179690313288,0.4416920731707317,0.5114909781576448,0.5032606670393144,0.5293683043960103,0.4511715089034677,0.5118081180811808,0.4822222222222222,0.4677081348828348,0.194675540765391,0.1936448598130841,0.12668264798082243,0,0.287639584135541,0.2969219219219219,0.13121673701596623,0.29816176470588235,0.2013298854820835,0.18652754896576973,0.2235594456601021,0.3519634703196347,0.3940182054616385,0.21155604315231305,0.364697432214042,0.24567855829349025,0.33875446251487507,0.32107445466017664,0.7982269503546099,0.34680396347386827,0.45909600298841985,0.37592592592592594,0.3107011070110701,0.3524196527521241
0.3888125613346418,0.48083197389885807,0.5665776421213278,0.6177865612648221,0.5954871794871794,0.6699067645308471,0.5855505923480288,0.711825487944891,0.4015839289163608,0.9123595505617977,0.44261006289308175,0.6264970059880239,0.46501084171101914,0.4860871233928229,0.3564731697586276,0.44892931589918517,0.48177676537585423,0.4365175332527207,0.5404699738903395,0.5796103129305255,0.5838533541341654,0.4929689047336106,0.6045968056096611,0.5131012905748924,0.5438242998186581,0.3437439000585594,0.17654028436018956,0.2918045551878528,0.287639584135541,0,0.23205077350257836,0.2705791206662793,0.2506790842064416,0.27769110764430577,0.28298242225226966,0.27895344363216623,0.2619001734438235,0.37885030410045123,0.34478101485626084,0.4934696195343555,0.31948757763975155,0.44028595458368375,0.3514540961794336,0.8113559955173701,0.4198724542275252,0.4151539068666141,0.38834571763785686,0.3864433190494741,0.3514040561622465
