chkd__NA,chkd_n_1,chkd_n_3,chkd__NA.1,chkd__NA.2,chkd_s_6,chkd_s_5,gs_sth_s_4,gs_sth_s_6,gs_sth_s_5,gs_sth_s_3,gs_sth_s_1,gs_sth_s_2,gs_sth_w_1,gs_sth_w_3,gs_sth_w_4,gs_sth_w_2,gs_sth_w_6,gs_sth_w_5,mcmllns_n_1,mcmllns_n_2,mcmllns_n_3,mcmllns_n_4,mcmllns_n_5,mcmllns_n_6,mcmllns_s_1,mcmllns_s_2,mcmllns_s_3,mcmllns_s_4,mcmllns_s_5,mcmllns_s_6,trqt_n_6,trqt_n_5,trqt_n_4,trqt_n_2,trqt_n_3,trqt_n_1,trqt_s_6,trqt_s_5,trqt_s_4,trqt_s_3
0.830781627719581,0.9104876419505677,0.9101589495507948,0.9089108910891089,0.7084048027444254,0.9138290479499652,0.9113652609006433,0.5959595959595959,0.5560693641618497,0.34558823529411764,0.41835518474374256,0.3888888888888889,0,0.5100742311770944,0.4172043010752688,0.5709459459459459,0.7385496183206107,0.7225325884543762,0.5627009646302251,0.6161202185792349,0.6586345381526104,0.6459709379128138,0.6060606060606061,0.599721059972106,0.7030625832223701,0.5937721160651097,0.5784099197665937,0.6905405405405406,0.6605566870332654,0.6286107290233838,0.6289726533628973,0.7506811989100818,0.5906040268456376,0.670020120724346,0.6614509246088194,0.7289036544850498,0.6438356164383562,0.7534013605442177,0.7180851063829787,0.8034591194968553,0.8189717595944968
0.9559082892416225,0.962589928057554,0.9567164179104478,0.9616477272727273,0.8583569405099151,0.9564564564564565,0.9613003095975232,0.5229591836734694,0.6306068601583114,0.37003058103975534,0.5081967213114754,0.5294117647058824,0.5100742311770944,0,0.41190765492102066,0.3166202414113278,0.5345377258235919,0.7125129265770423,0.31476997578692495,0.6978629329403095,0.7101658255227109,0.7199715707178393,0.6237918215613383,0.7106254709871892,0.7132616487455197,0.6891271056661562,0.634493670886076,0.6649672250546249,0.7218155197657394,0.6867112100965108,0.6548956661316212,0.6487876561351947,0.5820679681851049,0.6705202312138728,0.4996150885296382,0.6924177396280401,0.5668883961566888,0.6800748362956034,0.5318315377081293,0.8472103004291845,0.8131868131868132
0.8911685994647636,0.9230210602759622,0.9080633006782216,0.9068100358422939,0.7112810707456979,0.8999241849886277,0.9077404222048475,0.4293125810635538,0.47114093959731546,0.4669421487603306,0.3657858136300417,0.49099099099099097,0.4172043010752688,0.41190765492102066,0,0.5150375939849624,0.646551724137931,0.6163522012578616,0.37761377613776137,0.7232142857142857,0.7481804949053857,0.7532281205164992,0.6696696696696697,0.7062404870624048,0.7424023154848046,0.7138437741686001,0.6386890487609912,0.7176470588235294,0.7531411677753141,0.7016491754122939,0.67558799675588,0.7537091988130564,0.727007299270073,0.7388767323121809,0.6594090202177294,0.7530685920577618,0.7179104477611941,0.6496212121212122,0.623015873015873,0.7690972222222222,0.76050753370341
0.9316363636363636,0.9399141630901288,0.9392789373814042,0.9405700424499697,0.8430769230769231,0.9465988556897648,0.9360730593607306,0.6487804878048781,0.6736736736736737,0.41080196399345337,0.5683453237410072,0.5604203152364273,0.5709459459459459,0.3166202414113278,0.5150375939849624,0,0.5042301184433164,0.7715231788079471,0.36082474226804123,0.6783479349186483,0.6965601965601965,0.7075242718446602,0.6216897856242118,0.6760204081632653,0.7004889975550123,0.6716224951519069,0.6066445182724253,0.6555142503097894,0.7037958929682638,0.646095717884131,0.636852723604573,0.6666666666666666,0.624384236453202,0.68,0.4688311688311688,0.7046979865771812,0.5984943538268507,0.7206106870229008,0.35974643423137875,0.8492176386913229,0.8270627062706271
0.7901533494753834,0.7872909698996655,0.8214532871972319,0.7898215465961665,0.6649484536082474,0.8288100208768268,0.8124552612741589,0.671541057367829,0.7172653534183082,0.6942909760589319,0.5531660692951016,0.6282306163021869,0.7385496183206107,0.5345377258235919,0.646551724137931,0.5042301184433164,0,0.5559701492537313,0.4070891514500537,0.8741450068399452,0.8900804289544236,0.9206349206349206,0.8096551724137931,0.8491620111731844,0.9253333333333333,0.8752657689581856,0.7151205259313368,0.851150202976996,0.9007477906186268,0.8292011019283747,0.8756476683937824,0.869031377899045,0.8118279569892473,0.8428475486903962,0.6011396011396012,0.865602129075183,0.7942386831275721,0.5332197614991482,0.49733570159857904,0.6551181102362205,0.6925308194343728
0.8355731225296442,0.8408941485864563,0.8450033990482665,0.7790773229369721,0.7226890756302521,0.8086124401913876,0.8468025298664793,0.6284153005464481,0.7592800899887514,0.7751798561151079,0.59675550405562,0.6627906976744186,0.7225325884543762,0.7125129265770423,0.6163522012578616,0.7715231788079471,0.5559701492537313,0,0.6760710553814002,0.8790322580645161,0.8708827404479579,0.9037711313394018,0.8699186991869918,0.823045267489712,0.891218872870249,0.8705636743215032,0.7548387096774194,0.8896276595744681,0.8891115564462257,0.8227334235453315,0.85039941902687,0.9168900804289544,0.8797886393659181,0.8653465346534653,0.848951048951049,0.8391105297580118,0.894878706199461,0.6533333333333333,0.7847222222222222,0.7361111111111112,0.7224199288256228
0.9341637010676157,0.9144927536231884,0.9473684210526315,0.9070100143061517,0.765490943755958,0.9531013615733737,0.9422776911076443,0.4496124031007752,0.5320855614973262,0.44593202883625127,0.46814404432132967,0.6206509539842873,0.5627009646302251,0.31476997578692495,0.37761377613776137,0.36082474226804123,0.4070891514500537,0.6760710553814002,0,0.7431328878990349,0.7603485838779956,0.7909806728704366,0.6719101123595506,0.7585421412300684,0.7963898916967509,0.7361111111111112,0.7145135566188198,0.7212032281731474,0.7713864306784661,0.7262528047868362,0.7297734627831716,0.7660991857883049,0.6984705025491624,0.7394468704512372,0.5096974398758728,0.7694524495677233,0.6753536857781087,0.6525023607176582,0.3887240356083086,0.7714285714285715,0.7974683544303798
0.9589123867069487,0.9591836734693877,0.9903277807630306,0.9274235355106273,0.7746835443037975,0.9924446842957366,0.9856591285162714,0.8206896551724138,0.8107896794370602,0.7123834886817576,0.7366320830007981,0.6863572433192686,0.6161202185792349,0.6978629329403095,0.7232142857142857,0.6783479349186483,0.8741450068399452,0.8790322580645161,0.7431328878990349,0,0.18658280922431866,0.237551867219917,0.21114683815648447,0.30303030303030304,0.3966597077244259,0.1811713191023536,0.3400560224089636,0.4952481520591341,0.3195548489666137,0.354389721627409,0.322014714204867,0.41870350690754515,0.39285714285714285,0.3291338582677165,0.4318681318681319,0.29025534132360603,0.384204909284952,0.8918238993710692,0.7652399481193255,0.867141162514828,0.9309192200557103
0.971513353115727,0.9453889747552808,0.9767318878900053,0.9183256763654926,0.7900621118012422,0.975570897503983,0.9739555073250136,0.8337078651685393,0.8777692895339955,0.7767624020887729,0.7552611067809821,0.7258953168044077,0.6586345381526104,0.7101658255227109,0.7481804949053857,0.6965601965601965,0.8900804289544236,0.8708827404479579,0.7603485838779956,0.18658280922431866,0,0.1961184882533197,0.16350210970464135,0.1182108626198083,0.22713257965056527,0.13839526117393647,0.33663911845730027,0.58004158004158,0.17788210745957225,0.1970495258166491,0.15414579855314414,0.26359832635983266,0.34126163391933817,0.2082687338501292,0.4908108108108108,0.16880451513596717,0.25210084033613445,0.9074074074074074,0.8244274809160306,0.8776223776223776,0.943013698630137
0.9659824046920821,0.9826619071902091,0.9937205651491365,0.9797877716018191,0.912883435582822,0.9905412506568576,0.9946323134728932,0.8391143911439114,0.8404815650865313,0.7435567010309279,0.7590176515732924,0.7105978260869565,0.6459709379128138,0.7199715707178393,0.7532281205164992,0.7075242718446602,0.9206349206349206,0.9037711313394018,0.7909806728704366,0.237551867219917,0.1961184882533197,0,0.17536534446764093,0.18651211801896733,0.25839267548321465,0.16995205114544487,0.33732970027247955,0.6965020576131687,0.20908621579762518,0.22940563086548488,0.17886626307099615,0.28467908902691513,0.3172978505629478,0.25421994884910487,0.5807486631016042,0.2646013204672423,0.2515592515592516,0.9231707317073171,0.842964824120603,0.9297235023041475,0.9468834688346883
0.9793061472915399,0.9557661927330173,0.9881016765819362,0.9280125195618153,0.8533163265306123,0.9847908745247148,0.9866740699611327,0.7432327919566899,0.7774269928966061,0.6630872483221476,0.6921837228041902,0.6978723404255319,0.6060606060606061,0.6237918215613383,0.6696696696696697,0.6216897856242118,0.8096551724137931,0.8699186991869918,0.6719101123595506,0.21114683815648447,0.16350210970464135,0.17536534446764093,0,0.16993464052287582,0.27836134453781514,0.10964187327823692,0.29836435420191765,0.6269925611052072,0.216,0.25,0.19886039886039886,0.253475935828877,0.25052854122621565,0.2150026413100898,0.47898230088495575,0.23859465128474042,0.22126745435016112,0.835234474017744,0.7241830065359477,0.8566308243727598,0.9136287156477846
0.9175384615384615,0.9043062200956937,0.9344620425996724,0.8894154818325435,0.8541935483870968,0.9253976961053209,0.9270891755468312,0.8337254901960784,0.8718975180144115,0.7663043478260869,0.6925592804578904,0.6681034482758621,0.599721059972106,0.7106254709871892,0.7062404870624048,0.6760204081632653,0.8491620111731844,0.823045267489712,0.7585421412300684,0.30303030303030304,0.1182108626198083,0.18651211801896733,0.16993464052287582,0,0.176033934252386,0.16304952698942682,0.2706552706552707,0.6974248927038627,0.14054927302100162,0.12731229597388466,0.11686816350028785,0.23002159827213822,0.3319103521878335,0.18613333333333335,0.5731843575418994,0.21334039174166225,0.23535791757049893,0.8576923076923076,0.83994708994709,0.8454106280193237,0.8980169971671388
0.9551092734790313,0.9753719856336582,0.9768299104791995,0.9552618200305033,0.9221260815822002,0.9735589635113696,0.9762290653700703,0.8451228592702904,0.8572513287775246,0.7597402597402597,0.7521301316808675,0.7150684931506849,0.7030625832223701,0.7132616487455197,0.7424023154848046,0.7004889975550123,0.9253333333333333,0.891218872870249,0.7963898916967509,0.3966597077244259,0.22713257965056527,0.25839267548321465,0.27836134453781514,0.176033934252386,0,0.26970509383378016,0.33296763576522215,0.722567287784679,0.09402597402597403,0.15739769150052466,0.1523545706371191,0.10416666666666667,0.3388259526261586,0.1755018013381369,0.6027987082884823,0.22330097087378642,0.24267782426778242,0.9250614250614251,0.8645569620253165,0.9176334106728539,0.9410801963993454
0.9513715710723192,0.9473118279569892,0.980110497237569,0.919062832800852,0.8181818181818182,0.9844617092119867,0.9795686719636776,0.8070175438596491,0.8094462540716613,0.71881461061337,0.7204658901830283,0.6644784828592268,0.5937721160651097,0.6891271056661562,0.7138437741686001,0.6716224951519069,0.8752657689581856,0.8705636743215032,0.7361111111111112,0.1811713191023536,0.13839526117393647,0.16995205114544487,0.10964187327823692,0.16304952698942682,0.26970509383378016,0,0.24798154555940022,0.6060770482908302,0.19172113289760348,0.19097413318657128,0.168997668997669,0.2943746586564719,0.28116567728008635,0.21574973031283712,0.48558507631430187,0.22055674518201285,0.27043335161821175,0.8947368421052632,0.7706237424547284,0.8654434250764526,0.9346330275229358
0.7900128040973111,0.8294829482948295,0.8246606334841629,0.8235294117647058,0.7256220578345662,0.8477272727272728,0.8372093023255814,0.7623762376237624,0.7807757166947723,0.6848828956706884,0.5275862068965518,0.46275395033860045,0.5784099197665937,0.634493670886076,0.6386890487609912,0.6066445182724253,0.7151205259313368,0.7548387096774194,0.7145135566188198,0.3400560224089636,0.33663911845730027,0.33732970027247955,0.29836435420191765,0.2706552706552707,0.33296763576522215,0.24798154555940022,0,0.6735147140477512,0.32441471571906355,0.2236619718309859,0.22341696535244923,0.34153158188932364,0.33517393705135284,0.3090507726269316,0.5518239722061378,0.34063526834611174,0.3228523301516002,0.7047428189712759,0.8026224982746721,0.743879472693032,0.7626321974148061
0.9652902453620587,0.9605604566683965,0.9925412892914225,0.9341902313624678,0.7731829573934837,0.9925093632958801,0.9923455440131219,0.7925813777441333,0.7806949806949807,0.69433465085639,0.7241922773837668,0.6954102920723226,0.6905405405405406,0.6649672250546249,0.7176470588235294,0.6555142503097894,0.851150202976996,0.8896276595744681,0.7212032281731474,0.4952481520591341,0.58004158004158,0.6965020576131687,0.6269925611052072,0.6974248927038627,0.722567287784679,0.6060770482908302,0.6735147140477512,0,0.6678928008407777,0.673036093418259,0.6679753224901851,0.7038988408851422,0.6854166666666667,0.631441957313899,0.5228758169934641,0.5937984496124031,0.6804232804232804,0.8692403486924035,0.7458279845956355,0.8707403055229143,0.9260077305356157
0.9543269230769231,0.9583333333333334,0.9903743315508021,0.95562435500516,0.8892385147891756,0.9924812030075187,0.9901207464324918,0.8447488584474886,0.8322981366459627,0.7339510258107214,0.7591125198098256,0.6953179594689028,0.6605566870332654,0.7218155197657394,0.7531411677753141,0.7037958929682638,0.9007477906186268,0.8891115564462257,0.7713864306784661,0.3195548489666137,0.17788210745957225,0.20908621579762518,0.216,0.14054927302100162,0.09402597402597403,0.19172113289760348,0.32441471571906355,0.6678928008407777,0,0.11241342567927544,0.13288288288288289,0.12215758857747223,0.30057501306847884,0.12539184952978055,0.5505740841990159,0.16390041493775934,0.21295804567180032,0.9174484052532833,0.807865892972276,0.9103244837758112,0.9534368070953437
0.8930091185410335,0.9158337716991057,0.9362506753106429,0.9166232412714955,0.8369426751592357,0.9435702658708627,0.9356627842484747,0.8193050193050193,0.806146572104019,0.7184986595174263,0.6830249396621078,0.6161473087818697,0.6286107290233838,0.6867112100965108,0.7016491754122939,0.646095717884131,0.8292011019283747,0.8227334235453315,0.7262528047868362,0.354389721627409,0.1970495258166491,0.22940563086548488,0.25,0.12731229597388466,0.15739769150052466,0.19097413318657128,0.2236619718309859,0.673036093418259,0.11241342567927544,0,0.08935685828116106,0.18162393162393162,0.2925026399155227,0.1324538258575198,0.5580110497237569,0.1681508643268727,0.2017167381974249,0.8455696202531645,0.8054830287206266,0.8591885441527446,0.8890756302521008
0.9339378238341969,0.95,0.9577142857142857,0.9526952695269527,0.8624914908100749,0.9598163030998852,0.9588719153936546,0.8006700167504187,0.8013698630136986,0.7081236520488857,0.691768826619965,0.6414950419527079,0.6289726533628973,0.6548956661316212,0.67558799675588,0.636852723604573,0.8756476683937824,0.85039941902687,0.7297734627831716,0.322014714204867,0.15414579855314414,0.17886626307099615,0.19886039886039886,0.11686816350028785,0.1523545706371191,0.168997668997669,0.22341696535244923,0.6679753224901851,0.13288288288288289,0.08935685828116106,0,0.18690005646527386,0.2660345789180145,0.16722408026755853,0.5529549444119368,0.18805309734513273,0.1673284174702212,0.8674780256930358,0.816911250873515,0.8946031746031746,0.9097387173396675
0.9722724532851115,0.9822454308093995,0.9753351206434316,0.9906880496637351,0.9166666666666666,0.9806138933764136,0.9746835443037974,0.7937356760886173,0.8160561184723305,0.7131474103585658,0.7692919649960223,0.7433380084151473,0.7506811989100818,0.6487876561351947,0.7537091988130564,0.6666666666666666,0.869031377899045,0.9168900804289544,0.7660991857883049,0.41870350690754515,0.26359832635983266,0.28467908902691513,0.253475935828877,0.23002159827213822,0.10416666666666667,0.2943746586564719,0.34153158188932364,0.7038988408851422,0.12215758857747223,0.18162393162393162,0.18690005646527386,0,0.2851153039832285,0.15557883708748035,0.5822368421052632,0.1939677587103484,0.18210862619808307,0.8795483061480552,0.8201811125485123,0.9313609467455621,0.9321845469705392
0.9440809042236764,0.9907072792978833,0.9957604663487016,0.989769820971867,0.9041095890410958,0.9957424161788185,0.9956498096791735,0.7716003005259203,0.7425287356321839,0.5052356020942408,0.7357310398749023,0.6892265193370166,0.5906040268456376,0.5820679681851049,0.727007299270073,0.624384236453202,0.8118279569892473,0.8797886393659181,0.6984705025491624,0.39285714285714285,0.34126163391933817,0.3172978505629478,0.25052854122621565,0.3319103521878335,0.3388259526261586,0.28116567728008635,0.33517393705135284,0.6854166666666667,0.30057501306847884,0.2925026399155227,0.2660345789180145,0.2851153039832285,0,0.2439150699119627,0.4962080173347779,0.29048843187660667,0.16842105263157894,0.875,0.7410714285714286,0.9252336448598131,0.9330038440417353
0.9239001189060642,0.9504643962848297,0.9819915254237288,0.9079754601226994,0.8382078406969509,0.9829787234042553,0.9815217391304348,0.7957957957957958,0.7549770290964778,0.6494440810987574,0.74375,0.6797791580400276,0.670020120724346,0.6705202312138728,0.7388767323121809,0.68,0.8428475486903962,0.8653465346534653,0.7394468704512372,0.3291338582677165,0.2082687338501292,0.25421994884910487,0.2150026413100898,0.18613333333333335,0.1755018013381369,0.21574973031283712,0.3090507726269316,0.631441957313899,0.12539184952978055,0.1324538258575198,0.16722408026755853,0.15557883708748035,0.2439150699119627,0,0.49864645370871685,0.10996916752312436,0.14781693845344557,0.8614718614718615,0.7284894837476099,0.8365440747227088,0.9121844127332601
0.954915466499687,0.9557474365893146,0.9889073765945646,0.9176910742918225,0.7608409986859396,0.9877437325905293,0.9874643874643875,0.7385725741780272,0.7428337428337428,0.5692520775623269,0.695397489539749,0.6671554252199413,0.6614509246088194,0.4996150885296382,0.6594090202177294,0.4688311688311688,0.6011396011396012,0.848951048951049,0.5096974398758728,0.4318681318681319,0.4908108108108108,0.5807486631016042,0.47898230088495575,0.5731843575418994,0.6027987082884823,0.48558507631430187,0.5518239722061378,0.5228758169934641,0.5505740841990159,0.5580110497237569,0.5529549444119368,0.5822368421052632,0.4962080173347779,0.49864645370871685,0,0.4691026329930145,0.4922907488986784,0.8302872062663186,0.5161725067385444,0.8439803439803439,0.9078871617731722
0.9658018867924528,0.9641393442622951,0.9957939011566772,0.8812182741116751,0.7803824799506478,0.9313621964097148,0.9848975188781014,0.799405646359584,0.803030303030303,0.7200259235255995,0.7619783616692427,0.7170198222829802,0.7289036544850498,0.6924177396280401,0.7530685920577618,0.7046979865771812,0.865602129075183,0.8391105297580118,0.7694524495677233,0.29025534132360603,0.16880451513596717,0.2646013204672423,0.23859465128474042,0.21334039174166225,0.22330097087378642,0.22055674518201285,0.34063526834611174,0.5937984496124031,0.16390041493775934,0.1681508643268727,0.18805309734513273,0.1939677587103484,0.29048843187660667,0.10996916752312436,0.4691026329930145,0,0.20522193211488252,0.8859595340282036,0.7637397346809854,0.8656629994209613,0.9302832244008714
0.9152029073288915,0.9748295752490823,0.9752288637587506,0.9833766233766233,0.8921319796954315,0.9762033531638724,0.9834162520729685,0.7632590315142198,0.7396078431372549,0.5607476635514018,0.7261809447558046,0.6770098730606487,0.6438356164383562,0.5668883961566888,0.7179104477611941,0.5984943538268507,0.7942386831275721,0.894878706199461,0.6753536857781087,0.384204909284952,0.25210084033613445,0.2515592515592516,0.22126745435016112,0.23535791757049893,0.24267782426778242,0.27043335161821175,0.3228523301516002,0.6804232804232804,0.21295804567180032,0.2017167381974249,0.1673284174702212,0.18210862619808307,0.16842105263157894,0.14781693845344557,0.4922907488986784,0.20522193211488252,0,0.8549810844892812,0.7048114434330299,0.9108204518430439,0.9173646007816862
